,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
151,"[537, 126, 178, 226]",0.11,0.0,0.07,0.01,0.45,0.0,0.35,"[196, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1102, 466, 38, 50]",0.06,0.0,0.03,0.0,0.61,0.0,0.3,"[998, 537, 37, 51]",0.19,0.0,0.04,0.06,0.57,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,"[520, 116, 181, 234]",0.04,0.0,0.09,0.0,0.68,0.0,0.19,"[997, 538, 38, 50]",0.21,0.0,0.04,0.04,0.62,0.0,0.09,"[1099, 465, 38, 47]",0.33,0.0,0.05,0.01,0.29,0.01,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,"[516, 130, 181, 223]",0.1,0.0,0.06,0.0,0.47,0.0,0.37,"[1098, 467, 39, 49]",0.16,0.0,0.06,0.03,0.29,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,"[549, 149, 158, 194]",0.05,0.0,0.04,0.0,0.9,0.0,0.01,"[195, 587, 51, 60]",0.0,0.0,0.0,0.93,0.02,0.0,0.05,"[1100, 465, 39, 49]",0.27,0.0,0.22,0.01,0.27,0.05,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,"[520, 139, 167, 206]",0.01,0.0,0.03,0.0,0.93,0.0,0.02,"[194, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1098, 461, 38, 46]",0.56,0.0,0.02,0.0,0.21,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,"[524, 145, 169, 208]",0.15,0.0,0.02,0.0,0.66,0.0,0.16,"[1096, 464, 39, 48]",0.14,0.0,0.03,0.0,0.35,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,"[522, 123, 174, 214]",0.05,0.0,0.06,0.0,0.73,0.0,0.16,"[1003, 540, 40, 50]",0.15,0.0,0.06,0.06,0.63,0.0,0.1,"[1101, 464, 39, 49]",0.25,0.0,0.04,0.0,0.43,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,"[515, 130, 180, 219]",0.04,0.0,0.04,0.0,0.68,0.0,0.23,"[1100, 465, 40, 48]",0.08,0.0,0.02,0.0,0.57,0.0,0.33,"[1111, 525, 37, 52]",0.07,0.0,0.13,0.08,0.46,0.02,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,"[507, 119, 165, 210]",0.08,0.0,0.18,0.01,0.47,0.01,0.27,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1098, 466, 40, 49]",0.12,0.0,0.06,0.0,0.27,0.02,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,"[518, 125, 174, 220]",0.02,0.0,0.08,0.0,0.57,0.01,0.32,"[197, 590, 47, 54]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[1105, 469, 38, 47]",0.28,0.0,0.02,0.03,0.36,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,"[506, 129, 174, 215]",0.04,0.0,0.06,0.0,0.61,0.0,0.29,"[1097, 467, 38, 47]",0.08,0.0,0.02,0.0,0.37,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,"[520, 81, 173, 231]",0.21,0.0,0.21,0.0,0.57,0.0,0.01,"[1100, 468, 38, 49]",0.04,0.0,0.03,0.0,0.85,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,"[535, 134, 180, 225]",0.05,0.0,0.02,0.0,0.56,0.0,0.37,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1100, 461, 40, 49]",0.31,0.0,0.03,0.0,0.48,0.01,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,"[565, 118, 165, 213]",0.02,0.0,0.04,0.0,0.4,0.0,0.54,"[194, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1094, 463, 39, 45]",0.55,0.0,0.01,0.0,0.23,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[542, 124, 175, 217]",0.02,0.0,0.02,0.0,0.49,0.0,0.47,"[195, 588, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1094, 464, 39, 47]",0.5,0.0,0.01,0.0,0.3,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,"[525, 130, 172, 219]",0.03,0.0,0.03,0.0,0.51,0.01,0.42,"[194, 588, 51, 59]",0.0,0.0,0.0,0.94,0.01,0.01,0.04,"[1098, 463, 38, 47]",0.3,0.0,0.02,0.0,0.54,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"[529, 141, 172, 213]",0.03,0.0,0.02,0.0,0.81,0.0,0.15,"[193, 586, 52, 62]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1097, 463, 40, 49]",0.24,0.0,0.09,0.0,0.45,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,"[523, 129, 171, 216]",0.01,0.0,0.05,0.0,0.53,0.0,0.4,"[193, 589, 50, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1103, 461, 40, 50]",0.19,0.0,0.28,0.0,0.2,0.07,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,"[536, 121, 165, 204]",0.0,0.0,0.01,0.0,0.37,0.0,0.61,"[196, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[1105, 468, 40, 52]",0.27,0.01,0.28,0.0,0.4,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,"[536, 106, 175, 230]",0.02,0.0,0.02,0.08,0.23,0.0,0.64,"[196, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[1098, 466, 37, 47]",0.19,0.0,0.09,0.01,0.59,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"[538, 130, 168, 208]",0.02,0.0,0.02,0.0,0.46,0.0,0.5,"[195, 588, 49, 57]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1097, 465, 39, 49]",0.19,0.0,0.04,0.0,0.59,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,"[531, 131, 173, 213]",0.14,0.0,0.15,0.0,0.56,0.0,0.14,"[194, 588, 50, 58]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[1087, 465, 40, 51]",0.33,0.01,0.06,0.02,0.33,0.04,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,"[520, 137, 174, 213]",0.0,0.0,0.02,0.0,0.67,0.0,0.3,"[196, 588, 48, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1098, 464, 38, 48]",0.42,0.0,0.02,0.0,0.44,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"[515, 122, 180, 224]",0.0,0.0,0.01,0.0,0.23,0.0,0.75,"[196, 588, 49, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.08,"[1103, 464, 38, 48]",0.33,0.01,0.02,0.0,0.27,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,"[526, 118, 173, 219]",0.05,0.0,0.05,0.0,0.28,0.0,0.62,"[196, 588, 48, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1104, 463, 39, 48]",0.2,0.0,0.05,0.02,0.3,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,"[538, 89, 178, 233]",0.15,0.0,0.39,0.0,0.36,0.01,0.09,"[195, 587, 50, 60]",0.01,0.0,0.0,0.91,0.01,0.0,0.06,"[1100, 463, 38, 47]",0.32,0.0,0.01,0.0,0.15,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,"[541, 138, 173, 217]",0.05,0.0,0.02,0.0,0.44,0.0,0.48,"[195, 587, 51, 60]",0.01,0.0,0.0,0.89,0.02,0.0,0.08,"[1099, 468, 39, 47]",0.1,0.0,0.02,0.03,0.25,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,"[535, 117, 172, 221]",0.01,0.0,0.03,0.0,0.14,0.0,0.83,"[193, 587, 50, 59]",0.0,0.0,0.0,0.83,0.01,0.0,0.15,"[1099, 464, 38, 47]",0.17,0.0,0.03,0.0,0.58,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,"[525, 137, 168, 210]",0.02,0.0,0.02,0.0,0.32,0.0,0.64,"[196, 587, 49, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1094, 472, 39, 50]",0.47,0.01,0.04,0.0,0.39,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[550, 129, 173, 214]",0.02,0.0,0.05,0.0,0.51,0.0,0.42,"[196, 587, 49, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1098, 470, 39, 48]",0.25,0.01,0.05,0.01,0.27,0.01,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[553, 141, 170, 210]",0.02,0.0,0.06,0.0,0.4,0.0,0.52,"[196, 587, 49, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1099, 472, 39, 49]",0.25,0.0,0.16,0.01,0.1,0.46,0.03,"[1006, 545, 36, 47]",0.46,0.0,0.02,0.0,0.44,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,"[554, 141, 171, 209]",0.07,0.0,0.02,0.0,0.5,0.0,0.41,"[193, 587, 50, 60]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,"[1101, 469, 39, 49]",0.4,0.01,0.08,0.0,0.21,0.01,0.3,"[1004, 546, 38, 50]",0.32,0.0,0.08,0.13,0.27,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[544, 127, 179, 216]",0.1,0.0,0.03,0.0,0.33,0.0,0.55,"[195, 588, 51, 59]",0.0,0.0,0.0,0.92,0.02,0.0,0.05,"[1103, 472, 39, 47]",0.16,0.0,0.04,0.0,0.5,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,"[548, 121, 156, 192]",0.04,0.0,0.03,0.0,0.5,0.0,0.43,"[195, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1093, 473, 39, 47]",0.23,0.0,0.02,0.01,0.41,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,"[546, 120, 178, 228]",0.1,0.0,0.14,0.02,0.45,0.01,0.29,"[195, 588, 49, 57]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1105, 479, 38, 48]",0.1,0.0,0.02,0.02,0.7,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,"[558, 90, 173, 225]",0.01,0.0,0.25,0.0,0.29,0.25,0.18,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1089, 473, 38, 48]",0.13,0.0,0.05,0.02,0.42,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,"[542, 135, 182, 224]",0.13,0.0,0.03,0.0,0.59,0.0,0.25,"[195, 588, 48, 57]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1099, 471, 38, 48]",0.45,0.0,0.15,0.01,0.25,0.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,"[550, 124, 167, 208]",0.01,0.0,0.03,0.0,0.52,0.0,0.43,"[194, 589, 49, 57]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1103, 471, 38, 49]",0.27,0.02,0.13,0.01,0.18,0.05,0.35,"[1000, 546, 36, 48]",0.08,0.0,0.1,0.05,0.63,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"[541, 119, 172, 218]",0.02,0.0,0.03,0.0,0.32,0.0,0.63,"[195, 588, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1101, 469, 40, 48]",0.2,0.0,0.06,0.01,0.34,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,"[550, 117, 170, 215]",0.03,0.0,0.04,0.0,0.44,0.0,0.49,"[195, 588, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1099, 471, 39, 48]",0.14,0.01,0.04,0.0,0.16,0.18,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[542, 124, 175, 217]",0.05,0.0,0.07,0.0,0.73,0.0,0.14,"[195, 588, 50, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,"[1002, 561, 40, 48]",0.07,0.0,0.05,0.01,0.84,0.0,0.04,"[1099, 475, 39, 46]",0.52,0.0,0.03,0.12,0.05,0.02,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,"[552, 76, 175, 229]",0.06,0.0,0.11,0.0,0.34,0.0,0.49,"[195, 588, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1093, 473, 40, 48]",0.16,0.0,0.02,0.0,0.31,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,"[536, 115, 182, 231]",0.06,0.0,0.03,0.0,0.54,0.0,0.36,"[195, 588, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[1103, 480, 38, 47]",0.09,0.0,0.04,0.01,0.23,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,"[538, 126, 174, 215]",0.02,0.0,0.02,0.0,0.22,0.0,0.74,"[196, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1103, 475, 36, 45]",0.33,0.0,0.03,0.0,0.38,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,"[552, 81, 171, 222]",0.01,0.0,0.03,0.01,0.52,0.0,0.43,"[195, 589, 48, 57]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[1100, 474, 40, 50]",0.1,0.01,0.03,0.0,0.54,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[545, 115, 178, 223]",0.09,0.0,0.03,0.0,0.47,0.0,0.41,"[194, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,"[1105, 472, 38, 46]",0.32,0.0,0.13,0.0,0.39,0.02,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,"[559, 114, 170, 215]",0.01,0.0,0.01,0.0,0.33,0.0,0.65,"[195, 588, 50, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1102, 476, 37, 48]",0.17,0.0,0.17,0.0,0.34,0.02,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,"[535, 115, 180, 225]",0.01,0.0,0.02,0.0,0.22,0.0,0.75,"[195, 588, 49, 57]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,"[1100, 468, 38, 48]",0.07,0.01,0.06,0.0,0.65,0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,"[545, 119, 174, 217]",0.03,0.0,0.05,0.0,0.88,0.0,0.04,"[195, 588, 49, 57]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1106, 476, 37, 48]",0.2,0.0,0.04,0.01,0.17,0.03,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,"[515, 123, 174, 216]",0.05,0.0,0.02,0.0,0.9,0.0,0.04,"[195, 588, 49, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1099, 475, 38, 48]",0.43,0.0,0.01,0.0,0.32,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,"[583, 146, 170, 211]",0.02,0.0,0.02,0.0,0.65,0.0,0.32,"[195, 588, 49, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1101, 473, 38, 47]",0.45,0.01,0.02,0.0,0.24,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,"[524, 126, 175, 206]",0.04,0.0,0.03,0.0,0.46,0.0,0.47,"[193, 587, 50, 59]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1102, 476, 37, 45]",0.2,0.0,0.02,0.0,0.33,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,"[550, 135, 166, 208]",0.02,0.0,0.04,0.0,0.66,0.0,0.28,"[194, 588, 49, 58]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[1098, 472, 40, 48]",0.14,0.0,0.01,0.01,0.33,0.0,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,"[554, 108, 180, 235]",0.02,0.0,0.15,0.01,0.54,0.0,0.28,"[194, 588, 49, 57]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1099, 471, 39, 47]",0.34,0.0,0.09,0.0,0.44,0.0,0.12,"[126, 603, 23, 29]",0.27,0.0,0.05,0.1,0.19,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,"[545, 133, 174, 219]",0.01,0.0,0.02,0.0,0.35,0.01,0.61,"[194, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1103, 472, 38, 48]",0.18,0.0,0.07,0.0,0.67,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,"[544, 114, 171, 218]",0.01,0.0,0.01,0.0,0.19,0.0,0.78,"[194, 588, 49, 58]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[1101, 475, 38, 48]",0.13,0.0,0.07,0.0,0.32,0.01,0.48,"[1001, 551, 37, 49]",0.09,0.0,0.07,0.21,0.51,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,"[530, 91, 174, 227]",0.06,0.0,0.12,0.0,0.37,0.02,0.42,"[193, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[999, 544, 40, 56]",0.07,0.0,0.04,0.04,0.77,0.0,0.07,"[1101, 471, 39, 48]",0.49,0.0,0.01,0.0,0.34,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,"[560, 135, 173, 214]",0.18,0.0,0.02,0.0,0.58,0.0,0.23,"[196, 587, 49, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[999, 545, 41, 56]",0.11,0.0,0.06,0.05,0.73,0.0,0.05,"[1101, 474, 39, 48]",0.41,0.02,0.04,0.08,0.18,0.01,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,"[546, 130, 173, 217]",0.01,0.0,0.01,0.0,0.19,0.0,0.79,"[194, 589, 47, 56]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1102, 474, 38, 50]",0.2,0.0,0.02,0.01,0.21,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,"[563, 133, 169, 208]",0.02,0.0,0.04,0.0,0.36,0.0,0.58,"[195, 586, 52, 63]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1098, 476, 38, 48]",0.17,0.0,0.01,0.0,0.31,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,"[559, 135, 173, 209]",0.05,0.0,0.05,0.01,0.72,0.0,0.17,"[194, 589, 48, 56]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1098, 472, 39, 48]",0.1,0.0,0.02,0.0,0.19,0.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[555, 128, 177, 214]",0.03,0.0,0.01,0.0,0.14,0.0,0.83,"[195, 589, 48, 57]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[1102, 475, 37, 46]",0.1,0.0,0.11,0.0,0.33,0.06,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,"[552, 116, 172, 218]",0.1,0.0,0.06,0.0,0.36,0.0,0.48,"[195, 588, 50, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,"[1102, 473, 37, 47]",0.3,0.0,0.01,0.01,0.2,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,"[566, 98, 174, 227]",0.02,0.0,0.06,0.01,0.21,0.0,0.71,"[192, 587, 52, 62]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1096, 469, 40, 48]",0.18,0.0,0.02,0.0,0.33,0.0,0.47,"[1002, 547, 36, 46]",0.17,0.0,0.05,0.14,0.46,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,"[551, 109, 159, 204]",0.03,0.0,0.14,0.02,0.52,0.03,0.26,"[193, 587, 50, 59]",0.0,0.0,0.0,0.86,0.01,0.0,0.13,"[1096, 473, 37, 47]",0.27,0.0,0.07,0.0,0.45,0.01,0.2,"[1001, 546, 36, 47]",0.2,0.0,0.06,0.3,0.33,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,"[561, 152, 173, 220]",0.09,0.0,0.06,0.0,0.68,0.0,0.16,"[195, 588, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1002, 544, 38, 50]",0.18,0.0,0.07,0.24,0.43,0.0,0.09,"[1090, 471, 37, 46]",0.21,0.0,0.08,0.0,0.42,0.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,"[550, 134, 172, 210]",0.03,0.0,0.06,0.0,0.56,0.0,0.34,"[194, 588, 49, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1096, 474, 38, 48]",0.31,0.0,0.02,0.0,0.36,0.0,0.31,"[1001, 544, 37, 49]",0.09,0.0,0.06,0.21,0.48,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,"[558, 137, 164, 206]",0.03,0.0,0.06,0.0,0.55,0.0,0.36,"[194, 588, 49, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1095, 472, 40, 52]",0.23,0.0,0.08,0.01,0.24,0.0,0.44,"[1002, 546, 35, 46]",0.19,0.0,0.1,0.12,0.46,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,"[509, 124, 171, 213]",0.04,0.0,0.03,0.0,0.77,0.0,0.16,"[195, 586, 51, 61]",0.01,0.0,0.0,0.91,0.01,0.0,0.07,"[1091, 469, 39, 48]",0.42,0.0,0.09,0.02,0.35,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,"[574, 145, 171, 215]",0.05,0.0,0.04,0.01,0.32,0.0,0.58,"[195, 587, 50, 60]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1001, 545, 37, 49]",0.3,0.0,0.08,0.11,0.36,0.0,0.15,"[1097, 472, 37, 48]",0.24,0.01,0.37,0.01,0.2,0.07,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,"[925, 74, 88, 120]",0.06,0.0,0.07,0.07,0.5,0.0,0.29,"[577, 460, 86, 113]",0.28,0.0,0.07,0.0,0.52,0.01,0.12,"[749, 108, 75, 101]",0.06,0.0,0.08,0.05,0.44,0.03,0.34,"[427, 187, 74, 95]",0.02,0.0,0.04,0.01,0.68,0.0,0.26,"[551, 205, 71, 95]",0.03,0.0,0.06,0.0,0.88,0.0,0.03,"[55, 273, 69, 90]",0.15,0.0,0.07,0.04,0.44,0.0,0.3,"[194, 588, 51, 59]",0.0,0.0,0.0,0.95,0.01,0.0,0.03,"[1097, 474, 39, 49]",0.08,0.0,0.04,0.1,0.28,0.0,0.49,"[1001, 546, 37, 47]",0.26,0.0,0.04,0.05,0.48,0.0,0.17
222,"[742, 102, 87, 119]",0.1,0.0,0.05,0.29,0.32,0.01,0.23,"[583, 461, 83, 112]",0.4,0.0,0.02,0.03,0.42,0.0,0.12,"[941, 82, 79, 109]",0.06,0.0,0.07,0.02,0.63,0.0,0.22,"[369, 73, 82, 102]",0.29,0.0,0.15,0.11,0.11,0.12,0.22,"[450, 191, 77, 102]",0.05,0.0,0.05,0.02,0.47,0.0,0.4,"[47, 272, 76, 98]",0.1,0.0,0.05,0.08,0.28,0.01,0.49,"[557, 212, 73, 95]",0.03,0.0,0.12,0.01,0.78,0.02,0.04,"[1088, 475, 40, 48]",0.06,0.0,0.01,0.28,0.44,0.0,0.21,"[1001, 546, 36, 47]",0.38,0.0,0.04,0.03,0.42,0.0,0.12
