,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9
280,"[1093, 469, 38, 46]",0.5,0.0,0.01,0.0,0.29,0.0,0.2,"[447, 191, 76, 97]",0.05,0.0,0.04,0.02,0.43,0.0,0.45,"[557, 212, 71, 94]",0.06,0.0,0.14,0.02,0.74,0.02,0.02,"[931, 76, 84, 114]",0.15,0.0,0.07,0.03,0.5,0.0,0.25,"[744, 104, 85, 115]",0.13,0.0,0.05,0.16,0.4,0.02,0.24,"[584, 459, 81, 112]",0.26,0.0,0.04,0.02,0.52,0.01,0.14,"[41, 269, 80, 101]",0.21,0.0,0.13,0.04,0.23,0.01,0.37,"[195, 588, 50, 57]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,"[1001, 545, 35, 46]",0.32,0.0,0.06,0.03,0.36,0.0,0.23,,,,,,,,
281,"[1101, 469, 37, 48]",0.08,0.0,0.24,0.0,0.51,0.01,0.16,"[529, 134, 170, 210]",0.02,0.0,0.04,0.0,0.24,0.0,0.7,"[195, 587, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[1115, 473, 36, 49]",0.14,0.0,0.04,0.02,0.33,0.05,0.42,"[558, 127, 158, 193]",0.03,0.0,0.08,0.0,0.55,0.0,0.35,"[196, 588, 48, 57]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1001, 547, 36, 45]",0.44,0.0,0.03,0.04,0.27,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"[547, 133, 175, 214]",0.0,0.0,0.02,0.0,0.41,0.0,0.56,"[1099, 471, 40, 52]",0.2,0.0,0.26,0.0,0.36,0.01,0.16,"[194, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"[1105, 470, 37, 48]",0.27,0.0,0.17,0.0,0.23,0.01,0.32,"[549, 142, 168, 212]",0.08,0.0,0.02,0.0,0.61,0.0,0.28,"[194, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1002, 546, 34, 45]",0.4,0.0,0.02,0.03,0.42,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"[553, 95, 161, 201]",0.01,0.0,0.04,0.51,0.35,0.02,0.08,"[1099, 471, 38, 48]",0.07,0.0,0.05,0.0,0.25,0.0,0.62,"[194, 587, 50, 58]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[998, 543, 37, 48]",0.08,0.0,0.03,0.08,0.64,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"[1099, 469, 40, 50]",0.17,0.0,0.31,0.0,0.35,0.03,0.13,"[552, 123, 163, 209]",0.01,0.0,0.05,0.0,0.16,0.0,0.78,"[194, 588, 50, 58]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1002, 546, 34, 43]",0.33,0.0,0.03,0.05,0.47,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"[1101, 470, 39, 49]",0.04,0.0,0.01,0.0,0.25,0.0,0.7,"[569, 136, 175, 216]",0.05,0.0,0.06,0.0,0.79,0.0,0.1,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1002, 544, 36, 45]",0.18,0.0,0.05,0.09,0.53,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"[1104, 472, 38, 50]",0.58,0.0,0.02,0.0,0.21,0.0,0.19,"[194, 587, 50, 59]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,"[1002, 543, 35, 48]",0.41,0.0,0.02,0.03,0.39,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"[1098, 471, 40, 48]",0.21,0.01,0.07,0.03,0.3,0.03,0.36,"[564, 159, 167, 201]",0.02,0.0,0.06,0.0,0.52,0.0,0.4,"[196, 588, 48, 57]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,"[1003, 546, 35, 46]",0.2,0.0,0.02,0.05,0.57,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"[1096, 464, 41, 50]",0.37,0.01,0.06,0.0,0.2,0.02,0.35,"[558, 139, 162, 203]",0.0,0.0,0.04,0.0,0.72,0.0,0.23,"[195, 587, 49, 58]",0.0,0.0,0.0,0.85,0.01,0.0,0.13,"[1001, 544, 35, 45]",0.26,0.0,0.03,0.04,0.57,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[1082, 473, 40, 48]",0.05,0.0,0.02,0.57,0.26,0.0,0.1,"[580, 149, 161, 198]",0.09,0.0,0.04,0.0,0.85,0.0,0.03,"[194, 587, 49, 58]",0.0,0.0,0.0,0.9,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"[1099, 467, 39, 46]",0.05,0.0,0.01,0.0,0.14,0.0,0.8,"[563, 83, 177, 243]",0.02,0.0,0.02,0.01,0.06,0.01,0.88,"[195, 588, 49, 57]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[1001, 539, 44, 58]",0.08,0.0,0.07,0.27,0.49,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"[1101, 469, 38, 46]",0.12,0.0,0.13,0.01,0.4,0.03,0.32,"[538, 144, 176, 210]",0.02,0.0,0.03,0.0,0.81,0.0,0.14,"[195, 588, 47, 55]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1003, 545, 38, 48]",0.25,0.0,0.05,0.09,0.47,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"[1096, 470, 39, 49]",0.25,0.0,0.04,0.35,0.24,0.01,0.11,"[559, 137, 174, 209]",0.01,0.0,0.07,0.0,0.61,0.0,0.31,"[195, 589, 47, 55]",0.0,0.0,0.0,0.92,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"[1103, 468, 39, 48]",0.23,0.02,0.02,0.01,0.2,0.0,0.53,"[547, 128, 181, 221]",0.03,0.0,0.03,0.01,0.32,0.0,0.61,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"[1104, 478, 38, 46]",0.48,0.0,0.04,0.12,0.17,0.03,0.16,"[567, 137, 168, 208]",0.03,0.0,0.03,0.0,0.71,0.0,0.23,"[194, 587, 49, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"[1108, 470, 38, 48]",0.14,0.01,0.09,0.0,0.22,0.2,0.33,"[544, 129, 184, 223]",0.07,0.0,0.08,0.0,0.61,0.01,0.23,"[194, 587, 50, 58]",0.0,0.0,0.0,0.88,0.01,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"[1097, 469, 39, 48]",0.12,0.0,0.15,0.01,0.45,0.03,0.24,"[557, 123, 172, 218]",0.02,0.0,0.02,0.0,0.32,0.0,0.64,"[195, 587, 49, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"[1102, 465, 38, 48]",0.16,0.0,0.04,0.01,0.21,0.0,0.57,"[560, 86, 176, 234]",0.0,0.0,0.0,0.18,0.04,0.0,0.77,"[194, 587, 49, 58]",0.0,0.0,0.0,0.92,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"[1104, 473, 37, 46]",0.39,0.0,0.01,0.02,0.26,0.01,0.31,"[568, 78, 172, 243]",0.25,0.0,0.12,0.01,0.2,0.12,0.31,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"[1101, 465, 38, 48]",0.12,0.0,0.07,0.0,0.44,0.03,0.34,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[548, 137, 175, 219]",0.13,0.0,0.01,0.0,0.81,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"[1099, 468, 38, 47]",0.17,0.0,0.07,0.0,0.41,0.0,0.35,"[556, 104, 164, 217]",0.09,0.0,0.11,0.01,0.24,0.14,0.41,"[195, 587, 49, 58]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"[1113, 465, 40, 50]",0.11,0.0,0.14,0.09,0.42,0.1,0.14,"[539, 134, 183, 229]",0.05,0.0,0.03,0.0,0.43,0.0,0.49,"[195, 587, 48, 58]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[1001, 545, 36, 45]",0.23,0.0,0.12,0.03,0.48,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"[1110, 469, 38, 48]",0.21,0.0,0.13,0.0,0.39,0.01,0.25,"[194, 587, 50, 58]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[579, 142, 154, 189]",0.02,0.0,0.05,0.0,0.92,0.0,0.02,"[1002, 546, 35, 45]",0.09,0.0,0.15,0.02,0.68,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"[1098, 469, 39, 49]",0.09,0.0,0.01,0.0,0.13,0.0,0.77,"[195, 587, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[565, 108, 175, 232]",0.08,0.0,0.03,0.01,0.25,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"[1102, 469, 38, 48]",0.13,0.0,0.02,0.0,0.22,0.0,0.62,"[544, 144, 167, 208]",0.03,0.0,0.04,0.0,0.63,0.01,0.29,"[194, 587, 50, 59]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"[1105, 471, 35, 46]",0.15,0.0,0.07,0.0,0.7,0.0,0.08,"[562, 141, 166, 206]",0.05,0.0,0.05,0.0,0.73,0.0,0.16,"[195, 588, 49, 57]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[1001, 542, 34, 44]",0.18,0.0,0.07,0.1,0.49,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"[1102, 466, 39, 48]",0.13,0.0,0.21,0.01,0.32,0.01,0.33,"[551, 143, 170, 210]",0.17,0.0,0.02,0.0,0.73,0.0,0.07,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,"[1002, 541, 35, 46]",0.2,0.0,0.07,0.04,0.39,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"[1103, 467, 37, 48]",0.37,0.02,0.18,0.01,0.2,0.02,0.2,"[541, 140, 173, 216]",0.09,0.0,0.06,0.0,0.65,0.0,0.2,"[195, 587, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"[1098, 466, 38, 47]",0.16,0.0,0.04,0.01,0.15,0.01,0.64,"[547, 139, 174, 224]",0.14,0.0,0.09,0.0,0.64,0.0,0.13,"[196, 587, 48, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.06,"[1001, 546, 35, 44]",0.21,0.0,0.05,0.11,0.43,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"[1097, 468, 37, 47]",0.19,0.0,0.01,0.0,0.33,0.0,0.46,"[195, 587, 49, 58]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[554, 147, 165, 201]",0.01,0.0,0.06,0.0,0.8,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"[1099, 466, 38, 47]",0.16,0.0,0.2,0.0,0.44,0.05,0.14,"[562, 89, 169, 223]",0.01,0.0,0.04,0.0,0.28,0.0,0.66,"[194, 587, 51, 59]",0.0,0.0,0.0,0.91,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"[1092, 466, 39, 49]",0.1,0.01,0.31,0.0,0.34,0.05,0.18,"[570, 140, 172, 206]",0.01,0.0,0.05,0.0,0.89,0.0,0.05,"[195, 588, 49, 58]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,"[1002, 541, 34, 45]",0.33,0.0,0.05,0.09,0.43,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"[1093, 470, 37, 46]",0.21,0.0,0.03,0.0,0.62,0.0,0.14,"[582, 145, 147, 179]",0.02,0.0,0.07,0.0,0.88,0.0,0.03,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1001, 544, 34, 46]",0.16,0.0,0.05,0.04,0.56,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"[1099, 468, 38, 47]",0.13,0.0,0.05,0.0,0.33,0.0,0.49,"[551, 104, 172, 206]",0.07,0.0,0.02,0.01,0.15,0.0,0.76,"[194, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.08,"[1002, 547, 38, 47]",0.21,0.0,0.04,0.04,0.5,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"[1105, 470, 38, 47]",0.28,0.0,0.06,0.0,0.45,0.0,0.2,"[557, 138, 170, 211]",0.09,0.0,0.04,0.0,0.57,0.0,0.3,"[194, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[1001, 544, 43, 55]",0.21,0.0,0.04,0.15,0.48,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"[1098, 469, 38, 47]",0.1,0.0,0.06,0.18,0.32,0.0,0.34,"[573, 83, 168, 225]",0.05,0.0,0.06,0.01,0.57,0.01,0.31,"[196, 587, 48, 58]",0.0,0.0,0.0,0.89,0.01,0.0,0.1,"[1002, 548, 36, 45]",0.15,0.0,0.01,0.04,0.5,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"[1104, 472, 38, 48]",0.1,0.0,0.05,0.0,0.63,0.02,0.19,"[550, 137, 172, 221]",0.17,0.0,0.05,0.0,0.75,0.0,0.03,"[195, 588, 49, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[1003, 548, 34, 43]",0.15,0.0,0.04,0.14,0.44,0.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"[1099, 470, 41, 52]",0.16,0.0,0.02,0.01,0.48,0.0,0.32,"[195, 588, 49, 58]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,"[540, 154, 183, 219]",0.04,0.0,0.05,0.0,0.87,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"[1102, 470, 39, 50]",0.12,0.0,0.01,0.04,0.35,0.0,0.49,"[543, 136, 173, 209]",0.06,0.0,0.01,0.0,0.22,0.0,0.7,"[195, 587, 49, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"[1104, 473, 38, 46]",0.08,0.0,0.03,0.0,0.56,0.01,0.32,"[534, 120, 175, 207]",0.04,0.0,0.14,0.02,0.6,0.01,0.2,"[194, 587, 50, 58]",0.0,0.0,0.0,0.93,0.0,0.0,0.06,"[1007, 549, 34, 43]",0.38,0.0,0.01,0.01,0.45,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"[1104, 469, 38, 48]",0.06,0.0,0.1,0.04,0.34,0.0,0.47,"[546, 142, 177, 213]",0.1,0.0,0.08,0.0,0.52,0.0,0.3,"[194, 587, 50, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[1006, 549, 34, 41]",0.51,0.0,0.02,0.01,0.38,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"[1104, 471, 38, 48]",0.08,0.0,0.02,0.29,0.31,0.0,0.3,"[540, 132, 180, 222]",0.02,0.0,0.04,0.0,0.58,0.0,0.35,"[195, 587, 49, 58]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"[1106, 476, 38, 48]",0.1,0.0,0.02,0.0,0.69,0.0,0.18,"[544, 116, 174, 220]",0.03,0.0,0.01,0.02,0.18,0.0,0.75,"[195, 587, 49, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"[1098, 471, 39, 49]",0.29,0.01,0.2,0.0,0.35,0.01,0.14,"[552, 143, 172, 212]",0.06,0.0,0.02,0.0,0.78,0.0,0.14,"[195, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"[560, 82, 172, 223]",0.13,0.0,0.1,0.02,0.45,0.0,0.3,"[1099, 473, 38, 46]",0.07,0.0,0.02,0.01,0.41,0.01,0.48,"[194, 587, 50, 59]",0.0,0.0,0.0,0.94,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"[1100, 470, 38, 49]",0.24,0.0,0.05,0.0,0.32,0.0,0.38,"[548, 138, 174, 211]",0.19,0.0,0.04,0.0,0.71,0.0,0.06,"[195, 587, 50, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"[1099, 468, 38, 47]",0.18,0.0,0.03,0.0,0.23,0.0,0.55,"[550, 126, 174, 215]",0.04,0.0,0.17,0.0,0.66,0.0,0.13,"[195, 587, 49, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"[1102, 470, 39, 48]",0.21,0.0,0.02,0.0,0.45,0.0,0.31,"[545, 146, 175, 217]",0.29,0.0,0.08,0.0,0.53,0.0,0.09,"[195, 588, 50, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,"[994, 543, 37, 50]",0.29,0.0,0.05,0.1,0.43,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"[1103, 472, 39, 50]",0.21,0.0,0.08,0.04,0.35,0.01,0.31,"[562, 144, 154, 188]",0.0,0.0,0.15,0.0,0.75,0.0,0.09,"[195, 587, 49, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,"[996, 552, 32, 43]",0.13,0.0,0.05,0.12,0.54,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"[1095, 473, 38, 45]",0.24,0.0,0.06,0.01,0.29,0.01,0.4,"[544, 96, 180, 235]",0.06,0.0,0.08,0.02,0.61,0.0,0.24,"[195, 587, 49, 59]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,"[995, 553, 34, 44]",0.04,0.0,0.02,0.07,0.61,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"[1105, 468, 39, 49]",0.2,0.0,0.03,0.0,0.34,0.0,0.41,"[538, 144, 168, 202]",0.03,0.0,0.04,0.0,0.88,0.0,0.05,"[195, 588, 49, 57]",0.0,0.0,0.0,0.94,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"[195, 587, 49, 58]",0.0,0.0,0.0,0.86,0.01,0.0,0.13,"[525, 138, 176, 222]",0.1,0.0,0.05,0.0,0.67,0.0,0.19,"[1109, 489, 33, 42]",0.22,0.02,0.04,0.0,0.67,0.0,0.05,"[1004, 548, 37, 47]",0.17,0.0,0.03,0.08,0.49,0.0,0.24,"[1146, 499, 55, 90]",0.48,0.0,0.27,0.12,0.05,0.04,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"[514, 130, 179, 219]",0.14,0.0,0.07,0.0,0.63,0.0,0.15,"[1111, 467, 39, 48]",0.24,0.0,0.15,0.02,0.32,0.0,0.27,"[194, 587, 51, 60]",0.0,0.0,0.0,0.9,0.02,0.0,0.07,"[1005, 548, 35, 45]",0.36,0.0,0.05,0.03,0.42,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"[523, 118, 164, 208]",0.02,0.0,0.05,0.08,0.31,0.0,0.53,"[1105, 469, 39, 49]",0.21,0.0,0.1,0.06,0.29,0.0,0.34,"[1005, 547, 36, 45]",0.38,0.0,0.02,0.07,0.4,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"[1101, 472, 39, 49]",0.29,0.0,0.01,0.0,0.35,0.0,0.34,"[526, 146, 174, 219]",0.09,0.0,0.03,0.0,0.78,0.0,0.1,"[1013, 552, 34, 45]",0.35,0.0,0.14,0.03,0.41,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"[531, 95, 171, 224]",0.06,0.0,0.11,0.01,0.66,0.0,0.17,"[1098, 474, 39, 47]",0.54,0.0,0.02,0.0,0.22,0.0,0.22,"[194, 588, 51, 58]",0.0,0.0,0.0,0.93,0.01,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"[1101, 472, 39, 48]",0.23,0.03,0.23,0.01,0.37,0.01,0.11,"[520, 116, 173, 222]",0.05,0.0,0.08,0.0,0.8,0.0,0.07,"[193, 586, 52, 61]",0.0,0.0,0.0,0.9,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"[1102, 473, 40, 49]",0.1,0.0,0.02,0.18,0.21,0.01,0.48,"[532, 170, 167, 208]",0.03,0.0,0.04,0.0,0.77,0.0,0.15,"[194, 587, 50, 59]",0.0,0.0,0.0,0.92,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"[1105, 471, 41, 51]",0.24,0.0,0.04,0.0,0.44,0.0,0.27,"[534, 97, 174, 229]",0.13,0.0,0.09,0.27,0.24,0.06,0.2,"[194, 587, 51, 60]",0.0,0.0,0.0,0.94,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"[1101, 465, 40, 48]",0.24,0.0,0.02,0.0,0.22,0.0,0.52,"[520, 161, 172, 203]",0.09,0.0,0.03,0.0,0.79,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"[1101, 463, 40, 49]",0.25,0.0,0.01,0.01,0.29,0.0,0.44,"[486, 104, 166, 206]",0.1,0.0,0.06,0.0,0.64,0.0,0.2,"[194, 587, 51, 59]",0.0,0.0,0.0,0.92,0.01,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"[1103, 470, 40, 49]",0.11,0.0,0.02,0.0,0.19,0.0,0.67,"[544, 145, 149, 186]",0.01,0.0,0.15,0.0,0.83,0.0,0.01,"[193, 587, 51, 60]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"[1098, 469, 40, 51]",0.08,0.0,0.02,0.0,0.33,0.0,0.56,"[510, 143, 174, 209]",0.03,0.0,0.1,0.0,0.83,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"[1088, 465, 41, 52]",0.22,0.0,0.06,0.14,0.45,0.0,0.13,"[541, 143, 163, 205]",0.04,0.0,0.02,0.01,0.24,0.0,0.69,"[195, 587, 49, 59]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[997, 552, 33, 42]",0.09,0.01,0.04,0.05,0.57,0.0,0.24,"[1147, 496, 55, 75]",0.26,0.04,0.18,0.06,0.23,0.12,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"[1105, 465, 40, 48]",0.1,0.01,0.07,0.0,0.51,0.0,0.31,"[545, 112, 159, 202]",0.01,0.0,0.03,0.02,0.19,0.0,0.74,"[194, 587, 50, 59]",0.0,0.0,0.0,0.94,0.0,0.0,0.05,"[995, 545, 35, 48]",0.25,0.0,0.01,0.02,0.64,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
