,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13
249,"[588, 121, 143, 189]",0.24,0.0,0.03,0.0,0.44,0.01,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[614, 103, 145, 197]",0.72,0.02,0.04,0.0,0.11,0.01,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[650, 85, 144, 193]",0.48,0.0,0.03,0.0,0.27,0.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[524, 75, 148, 195]",0.26,0.0,0.03,0.01,0.41,0.03,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[561, 77, 143, 186]",0.34,0.0,0.03,0.0,0.4,0.02,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[565, 85, 150, 196]",0.66,0.0,0.01,0.0,0.15,0.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[493, 73, 159, 217]",0.29,0.0,0.12,0.01,0.24,0.05,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[536, 97, 141, 190]",0.16,0.0,0.01,0.01,0.19,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[570, 100, 145, 194]",0.44,0.0,0.11,0.0,0.27,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[600, 132, 142, 192]",0.62,0.0,0.02,0.01,0.16,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[584, 161, 135, 182]",0.82,0.01,0.03,0.0,0.12,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[549, 120, 142, 189]",0.8,0.02,0.04,0.01,0.1,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[510, 94, 146, 197]",0.46,0.0,0.07,0.0,0.36,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[83, 572, 49, 61]",0.1,0.0,0.04,0.42,0.24,0.17,0.03,"[114, 340, 15, 19]",0.18,0.01,0.18,0.16,0.37,0.08,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[290, 456, 26, 39]",0.32,0.0,0.03,0.05,0.53,0.02,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[611, 374, 22, 31]",0.16,0.0,0.07,0.22,0.35,0.09,0.12,"[316, 404, 19, 25]",0.39,0.01,0.05,0.05,0.39,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[535, 82, 145, 192]",0.41,0.0,0.03,0.0,0.29,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[533, 93, 145, 186]",0.38,0.0,0.11,0.0,0.41,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[547, 88, 141, 186]",0.15,0.0,0.09,0.0,0.37,0.04,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[475, 94, 145, 196]",0.73,0.0,0.02,0.0,0.1,0.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[578, 112, 140, 185]",0.28,0.0,0.02,0.0,0.44,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[616, 79, 145, 193]",0.52,0.03,0.04,0.0,0.22,0.04,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[419, 99, 147, 199]",0.2,0.0,0.03,0.01,0.21,0.01,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[614, 130, 140, 190]",0.24,0.0,0.03,0.01,0.27,0.02,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[547, 117, 148, 191]",0.63,0.01,0.02,0.0,0.13,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[570, 126, 143, 195]",0.41,0.0,0.04,0.0,0.31,0.02,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[563, 110, 137, 186]",0.54,0.0,0.04,0.0,0.33,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[568, 145, 145, 193]",0.68,0.04,0.05,0.0,0.15,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[558, 115, 146, 193]",0.14,0.0,0.02,0.0,0.36,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[1143, 438, 23, 30]",0.42,0.0,0.08,0.12,0.16,0.0,0.2,"[432, 338, 15, 20]",0.22,0.0,0.09,0.11,0.53,0.01,0.05,"[1029, 371, 17, 21]",0.09,0.0,0.02,0.23,0.61,0.0,0.03,"[646, 280, 14, 19]",0.31,0.0,0.14,0.19,0.23,0.0,0.14,"[517, 258, 15, 20]",0.53,0.0,0.1,0.11,0.22,0.0,0.03,"[1208, 290, 13, 16]",0.17,0.0,0.08,0.02,0.69,0.01,0.03,"[574, 369, 17, 22]",0.04,0.0,0.11,0.11,0.66,0.0,0.08,"[591, 319, 14, 18]",0.41,0.0,0.03,0.05,0.47,0.0,0.03,"[518, 362, 18, 22]",0.11,0.0,0.07,0.01,0.71,0.08,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"[432, 339, 15, 19]",0.19,0.0,0.13,0.29,0.2,0.05,0.13,"[518, 227, 14, 17]",0.28,0.0,0.04,0.15,0.5,0.0,0.03,"[1141, 443, 21, 26]",0.23,0.0,0.21,0.17,0.32,0.02,0.05,"[1208, 290, 14, 17]",0.17,0.0,0.15,0.01,0.6,0.01,0.05,"[682, 328, 17, 20]",0.1,0.0,0.26,0.11,0.4,0.0,0.12,"[574, 370, 17, 21]",0.04,0.0,0.11,0.04,0.74,0.01,0.05,"[1203, 365, 14, 18]",0.29,0.0,0.06,0.04,0.59,0.01,0.01,"[1234, 327, 22, 27]",0.22,0.0,0.09,0.07,0.51,0.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[527, 80, 141, 184]",0.33,0.0,0.05,0.0,0.3,0.01,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"[520, 82, 146, 193]",0.34,0.0,0.02,0.0,0.34,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[473, 85, 151, 197]",0.33,0.0,0.12,0.0,0.43,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"[488, 86, 146, 194]",0.29,0.0,0.04,0.0,0.27,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"[487, 94, 152, 205]",0.36,0.0,0.03,0.0,0.12,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"[531, 90, 142, 188]",0.44,0.0,0.03,0.01,0.27,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"[538, 109, 143, 190]",0.38,0.0,0.02,0.0,0.21,0.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"[404, 87, 147, 193]",0.48,0.0,0.01,0.0,0.2,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"[625, 92, 138, 193]",0.13,0.0,0.09,0.0,0.28,0.01,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"[594, 85, 150, 201]",0.42,0.0,0.03,0.0,0.27,0.03,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"[433, 77, 144, 206]",0.18,0.0,0.07,0.04,0.41,0.12,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[537, 101, 144, 184]",0.63,0.0,0.04,0.0,0.2,0.01,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"[519, 90, 142, 191]",0.61,0.0,0.02,0.0,0.21,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"[540, 91, 143, 193]",0.4,0.0,0.05,0.0,0.34,0.02,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"[576, 111, 149, 203]",0.11,0.0,0.04,0.02,0.4,0.03,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"[569, 129, 146, 190]",0.54,0.0,0.06,0.0,0.18,0.04,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"[556, 108, 147, 195]",0.6,0.04,0.06,0.01,0.16,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"[509, 88, 143, 193]",0.32,0.0,0.02,0.0,0.26,0.01,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"[521, 74, 146, 187]",0.22,0.0,0.01,0.0,0.4,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"[581, 87, 150, 188]",0.35,0.0,0.03,0.0,0.37,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"[545, 97, 151, 204]",0.3,0.01,0.13,0.02,0.12,0.08,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"[549, 87, 142, 190]",0.48,0.0,0.04,0.0,0.29,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"[1150, 438, 21, 28]",0.43,0.0,0.03,0.02,0.46,0.01,0.06,"[294, 364, 17, 22]",0.16,0.0,0.18,0.11,0.31,0.2,0.03,"[435, 341, 15, 20]",0.07,0.0,0.09,0.03,0.77,0.0,0.03,"[1067, 431, 19, 23]",0.17,0.0,0.11,0.06,0.45,0.01,0.2,"[1039, 376, 17, 22]",0.33,0.0,0.29,0.07,0.29,0.01,0.01,"[390, 339, 13, 18]",0.23,0.0,0.23,0.1,0.41,0.02,0.01,"[1205, 450, 23, 28]",0.08,0.0,0.01,0.81,0.03,0.02,0.04,"[521, 226, 12, 17]",0.19,0.0,0.13,0.07,0.51,0.0,0.1,"[1124, 200, 36, 42]",0.31,0.0,0.25,0.12,0.16,0.02,0.13,"[1207, 286, 13, 15]",0.16,0.0,0.09,0.05,0.64,0.01,0.05,"[1005, 427, 27, 31]",0.21,0.0,0.08,0.08,0.53,0.0,0.09,"[1203, 366, 15, 17]",0.06,0.0,0.06,0.08,0.71,0.05,0.04,,,,,,,,,,,,,,,,
303,"[1034, 374, 18, 24]",0.2,0.0,0.19,0.09,0.51,0.0,0.01,"[1206, 285, 15, 17]",0.21,0.0,0.05,0.02,0.68,0.01,0.02,"[390, 339, 13, 19]",0.2,0.0,0.19,0.3,0.28,0.03,0.01,"[607, 271, 14, 19]",0.15,0.0,0.08,0.14,0.44,0.02,0.18,"[523, 263, 15, 19]",0.18,0.0,0.02,0.2,0.47,0.0,0.12,"[741, 295, 16, 21]",0.16,0.0,0.11,0.2,0.33,0.01,0.19,"[1147, 438, 21, 27]",0.18,0.0,0.14,0.23,0.38,0.01,0.06,"[738, 340, 16, 22]",0.03,0.0,0.04,0.15,0.69,0.01,0.07,"[1064, 429, 21, 26]",0.07,0.0,0.08,0.14,0.56,0.0,0.15,"[588, 318, 16, 21]",0.25,0.0,0.03,0.08,0.56,0.0,0.08,"[684, 332, 18, 20]",0.55,0.0,0.11,0.02,0.26,0.01,0.05,"[636, 251, 15, 19]",0.14,0.0,0.04,0.15,0.63,0.0,0.05,"[644, 281, 15, 18]",0.16,0.0,0.18,0.08,0.41,0.01,0.16,"[558, 275, 16, 17]",0.09,0.0,0.03,0.07,0.35,0.01,0.45
304,"[652, 235, 17, 20]",0.15,0.0,0.39,0.0,0.38,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"[586, 123, 144, 194]",0.25,0.0,0.19,0.01,0.37,0.06,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"[597, 113, 144, 192]",0.43,0.0,0.04,0.0,0.18,0.03,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"[581, 127, 139, 192]",0.67,0.0,0.04,0.0,0.11,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"[603, 94, 146, 194]",0.24,0.0,0.02,0.0,0.48,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"[550, 78, 146, 190]",0.38,0.0,0.02,0.0,0.47,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"[567, 88, 148, 186]",0.25,0.0,0.04,0.0,0.3,0.07,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"[565, 93, 147, 193]",0.51,0.0,0.03,0.0,0.13,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"[558, 93, 143, 191]",0.62,0.0,0.03,0.0,0.22,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"[590, 98, 145, 191]",0.25,0.0,0.03,0.0,0.37,0.04,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"[482, 93, 154, 201]",0.07,0.0,0.09,0.0,0.28,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"[534, 90, 151, 198]",0.34,0.0,0.04,0.0,0.26,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"[559, 109, 144, 193]",0.13,0.0,0.01,0.0,0.43,0.04,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"[815, 202, 16, 22]",0.27,0.01,0.06,0.28,0.21,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"[608, 87, 141, 184]",0.91,0.0,0.02,0.0,0.06,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"[520, 87, 146, 198]",0.4,0.0,0.03,0.0,0.27,0.03,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"[529, 81, 150, 196]",0.36,0.01,0.03,0.0,0.24,0.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"[554, 80, 150, 193]",0.48,0.0,0.14,0.0,0.19,0.02,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"[567, 88, 145, 186]",0.41,0.0,0.1,0.0,0.36,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"[534, 137, 136, 190]",0.57,0.04,0.08,0.01,0.11,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"[532, 90, 140, 192]",0.26,0.0,0.11,0.0,0.44,0.01,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"[513, 86, 137, 191]",0.25,0.0,0.03,0.0,0.31,0.08,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"[495, 85, 141, 198]",0.19,0.0,0.03,0.01,0.16,0.15,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"[504, 85, 140, 195]",0.23,0.0,0.03,0.0,0.27,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"[528, 82, 148, 197]",0.31,0.0,0.09,0.0,0.33,0.02,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"[587, 110, 146, 192]",0.69,0.0,0.1,0.0,0.1,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
