,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11
253,"[408, 220, 35, 46]",0.53,0.0,0.01,0.01,0.07,0.0,0.37,"[1079, 147, 31, 40]",0.06,0.0,0.15,0.04,0.38,0.0,0.38,"[744, 176, 29, 37]",0.07,0.0,0.02,0.02,0.43,0.0,0.46,"[891, 144, 35, 46]",0.58,0.0,0.0,0.14,0.06,0.0,0.21,"[479, 56, 37, 47]",0.22,0.0,0.38,0.01,0.2,0.01,0.19,"[232, 366, 38, 50]",0.72,0.0,0.07,0.01,0.12,0.0,0.08,"[1142, 280, 33, 42]",0.5,0.0,0.13,0.05,0.28,0.0,0.04,"[910, 298, 37, 49]",0.66,0.0,0.04,0.02,0.07,0.01,0.19,"[873, 272, 29, 31]",0.17,0.0,0.05,0.04,0.49,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,
254,"[561, 141, 145, 174]",0.1,0.0,0.13,0.01,0.1,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[539, 139, 143, 173]",0.64,0.02,0.04,0.0,0.04,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[593, 79, 143, 183]",0.32,0.0,0.21,0.0,0.1,0.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[607, 97, 146, 183]",0.13,0.01,0.07,0.08,0.13,0.0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[571, 119, 143, 180]",0.23,0.0,0.1,0.0,0.1,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[566, 154, 136, 162]",0.24,0.0,0.26,0.0,0.22,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[574, 232, 120, 135]",0.24,0.0,0.58,0.0,0.17,0.0,0.0,"[8, 644, 32, 36]",0.38,0.0,0.12,0.08,0.32,0.03,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[585, 110, 143, 179]",0.17,0.0,0.05,0.0,0.07,0.0,0.71,"[8, 642, 34, 38]",0.18,0.0,0.14,0.22,0.31,0.05,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[580, 111, 144, 185]",0.05,0.0,0.02,0.0,0.04,0.0,0.89,"[8, 644, 34, 37]",0.25,0.0,0.14,0.14,0.36,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[564, 107, 145, 186]",0.07,0.0,0.04,0.0,0.06,0.01,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[561, 117, 143, 174]",0.13,0.0,0.06,0.0,0.08,0.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[577, 118, 140, 177]",0.39,0.02,0.1,0.0,0.13,0.02,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[548, 114, 138, 176]",0.62,0.0,0.09,0.0,0.11,0.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[552, 122, 134, 166]",0.28,0.0,0.09,0.0,0.15,0.0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[588, 109, 145, 176]",0.08,0.0,0.08,0.0,0.2,0.0,0.64,"[10, 645, 31, 35]",0.24,0.0,0.16,0.1,0.22,0.17,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[593, 103, 145, 189]",0.06,0.0,0.05,0.01,0.13,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[564, 107, 139, 176]",0.23,0.0,0.12,0.0,0.09,0.01,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[557, 106, 142, 181]",0.08,0.0,0.05,0.01,0.07,0.01,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[559, 118, 142, 174]",0.31,0.0,0.16,0.0,0.11,0.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[566, 106, 141, 172]",0.13,0.0,0.05,0.02,0.12,0.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[568, 99, 142, 185]",0.22,0.0,0.03,0.01,0.04,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[564, 106, 141, 182]",0.19,0.0,0.14,0.0,0.06,0.13,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[569, 104, 142, 182]",0.19,0.0,0.07,0.18,0.09,0.02,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[568, 107, 140, 177]",0.17,0.0,0.08,0.01,0.11,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[559, 112, 147, 178]",0.03,0.0,0.04,0.0,0.08,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"[562, 137, 138, 165]",0.09,0.0,0.08,0.0,0.13,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[570, 369, 124, 142]",0.19,0.0,0.26,0.01,0.53,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"[0, 579, 120, 163]",0.44,0.0,0.05,0.08,0.27,0.11,0.05,"[647, 603, 135, 165]",0.02,0.0,0.49,0.02,0.44,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[1081, 161, 32, 41]",0.06,0.0,0.04,0.03,0.36,0.01,0.5,"[360, 325, 37, 48]",0.03,0.0,0.01,0.01,0.08,0.0,0.88,"[470, 60, 35, 42]",0.53,0.0,0.03,0.0,0.11,0.0,0.33,"[1228, 118, 34, 39]",0.44,0.0,0.02,0.0,0.36,0.0,0.18,"[741, 181, 29, 38]",0.11,0.0,0.07,0.02,0.74,0.0,0.07,"[1148, 270, 35, 44]",0.24,0.0,0.02,0.05,0.22,0.0,0.46,"[658, 508, 33, 46]",0.19,0.0,0.01,0.07,0.29,0.0,0.44,"[917, 295, 38, 51]",0.05,0.0,0.03,0.2,0.05,0.01,0.67,"[891, 143, 38, 49]",0.05,0.0,0.16,0.03,0.42,0.22,0.12,"[874, 276, 26, 26]",0.03,0.0,0.03,0.06,0.35,0.01,0.51,,,,,,,,,,,,,,,,
283,"[423, 368, 32, 43]",0.11,0.0,0.18,0.04,0.49,0.0,0.18,"[672, 518, 36, 47]",0.28,0.0,0.02,0.02,0.2,0.0,0.48,"[1141, 267, 36, 45]",0.35,0.01,0.03,0.05,0.21,0.0,0.35,"[741, 177, 30, 38]",0.18,0.0,0.06,0.09,0.38,0.01,0.28,"[1076, 138, 33, 45]",0.05,0.0,0.06,0.25,0.3,0.0,0.34,"[1229, 120, 34, 39]",0.35,0.0,0.01,0.0,0.47,0.0,0.17,"[895, 144, 35, 45]",0.44,0.0,0.04,0.27,0.08,0.04,0.13,"[473, 64, 33, 41]",0.19,0.0,0.09,0.01,0.23,0.0,0.47,"[887, 300, 36, 49]",0.06,0.0,0.06,0.2,0.06,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,
284,"[1104, 267, 37, 44]",0.42,0.01,0.02,0.03,0.28,0.0,0.24,"[662, 511, 36, 47]",0.13,0.0,0.01,0.01,0.15,0.0,0.7,"[400, 349, 35, 42]",0.3,0.0,0.08,0.01,0.42,0.0,0.19,"[739, 174, 30, 38]",0.04,0.0,0.08,0.11,0.31,0.01,0.44,"[1080, 142, 30, 42]",0.05,0.0,0.04,0.07,0.32,0.0,0.52,"[900, 143, 37, 45]",0.61,0.0,0.12,0.01,0.11,0.01,0.13,"[1230, 118, 35, 45]",0.21,0.01,0.01,0.03,0.46,0.0,0.28,"[869, 316, 36, 52]",0.35,0.0,0.04,0.1,0.1,0.01,0.4,"[873, 275, 29, 28]",0.29,0.0,0.03,0.02,0.27,0.01,0.38,,,,,,,,,,,,,,,,,,,,,,,,
285,"[398, 351, 31, 42]",0.22,0.0,0.1,0.0,0.31,0.0,0.36,"[664, 509, 35, 48]",0.23,0.0,0.01,0.02,0.23,0.01,0.49,"[1081, 147, 31, 41]",0.04,0.0,0.05,0.26,0.56,0.01,0.07,"[1085, 264, 35, 45]",0.21,0.0,0.01,0.03,0.14,0.0,0.6,"[732, 169, 29, 38]",0.06,0.0,0.05,0.06,0.35,0.01,0.47,"[1233, 119, 33, 42]",0.3,0.0,0.01,0.0,0.26,0.0,0.42,"[204, 360, 35, 45]",0.35,0.0,0.02,0.29,0.18,0.01,0.15,"[880, 319, 37, 51]",0.39,0.0,0.09,0.12,0.1,0.01,0.28,"[904, 139, 36, 45]",0.09,0.0,0.62,0.07,0.15,0.01,0.06,"[871, 273, 31, 32]",0.06,0.0,0.08,0.04,0.34,0.02,0.46,,,,,,,,,,,,,,,,
286,"[1082, 149, 32, 40]",0.02,0.0,0.05,0.07,0.75,0.0,0.11,"[669, 517, 35, 46]",0.13,0.0,0.02,0.02,0.18,0.0,0.65,"[727, 171, 30, 38]",0.07,0.0,0.08,0.02,0.5,0.0,0.33,"[1074, 257, 37, 45]",0.2,0.0,0.05,0.19,0.14,0.0,0.42,"[420, 352, 33, 42]",0.84,0.03,0.05,0.01,0.04,0.0,0.02,"[199, 361, 36, 46]",0.85,0.0,0.01,0.06,0.04,0.0,0.05,"[346, 91, 31, 40]",0.06,0.0,0.05,0.62,0.19,0.0,0.07,"[882, 319, 35, 50]",0.6,0.0,0.04,0.05,0.04,0.0,0.27,"[906, 141, 35, 44]",0.17,0.0,0.57,0.1,0.08,0.03,0.05,"[1237, 117, 35, 45]",0.26,0.0,0.03,0.02,0.2,0.0,0.48,"[865, 267, 37, 38]",0.35,0.0,0.02,0.04,0.2,0.01,0.38,,,,,,,,
287,"[363, 99, 32, 40]",0.05,0.0,0.02,0.83,0.05,0.0,0.05,"[1085, 155, 31, 38]",0.04,0.0,0.06,0.56,0.27,0.02,0.05,"[672, 521, 34, 44]",0.09,0.0,0.01,0.01,0.2,0.0,0.7,"[404, 86, 33, 41]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[724, 172, 28, 36]",0.08,0.0,0.05,0.04,0.51,0.0,0.31,"[1236, 117, 36, 44]",0.43,0.0,0.02,0.02,0.21,0.0,0.32,"[1071, 259, 37, 45]",0.16,0.0,0.04,0.57,0.05,0.0,0.19,"[400, 331, 39, 48]",0.03,0.0,0.05,0.03,0.24,0.02,0.63,"[200, 360, 36, 47]",0.8,0.0,0.02,0.01,0.1,0.0,0.07,"[875, 318, 38, 48]",0.36,0.0,0.11,0.2,0.04,0.01,0.27,,,,,,,,,,,,,,,,
288,"[199, 361, 36, 45]",0.57,0.0,0.01,0.23,0.04,0.0,0.15,"[682, 525, 34, 44]",0.17,0.0,0.01,0.02,0.23,0.0,0.56,"[1085, 153, 33, 39]",0.2,0.03,0.12,0.17,0.41,0.03,0.04,"[735, 174, 30, 37]",0.04,0.0,0.01,0.03,0.76,0.0,0.16,"[419, 99, 34, 44]",0.12,0.0,0.13,0.26,0.25,0.01,0.23,"[1070, 259, 37, 45]",0.12,0.0,0.01,0.74,0.02,0.0,0.11,"[874, 318, 37, 51]",0.3,0.0,0.06,0.21,0.07,0.02,0.34,"[906, 144, 35, 45]",0.13,0.0,0.34,0.03,0.4,0.04,0.05,"[872, 273, 30, 30]",0.13,0.0,0.06,0.04,0.16,0.04,0.57,,,,,,,,,,,,,,,,,,,,,,,,
289,"[743, 181, 28, 36]",0.07,0.0,0.07,0.02,0.72,0.0,0.12,"[427, 335, 31, 43]",0.08,0.0,0.03,0.05,0.08,0.01,0.75,"[674, 523, 35, 45]",0.22,0.0,0.03,0.03,0.28,0.0,0.43,"[1086, 153, 32, 39]",0.15,0.01,0.08,0.26,0.4,0.01,0.09,"[383, 50, 38, 48]",0.52,0.0,0.07,0.01,0.27,0.0,0.12,"[205, 363, 36, 46]",0.61,0.0,0.03,0.06,0.17,0.0,0.14,"[502, 95, 27, 35]",0.03,0.0,0.04,0.78,0.09,0.02,0.04,"[470, 111, 33, 41]",0.09,0.0,0.07,0.66,0.14,0.0,0.04,"[1236, 114, 37, 47]",0.21,0.0,0.0,0.21,0.04,0.0,0.52,"[1067, 263, 36, 44]",0.17,0.0,0.04,0.66,0.09,0.0,0.05,"[870, 319, 38, 51]",0.28,0.0,0.05,0.15,0.08,0.01,0.42,"[899, 143, 46, 58]",0.34,0.0,0.18,0.37,0.09,0.01,0.02
290,"[747, 179, 30, 39]",0.16,0.0,0.04,0.0,0.75,0.0,0.05,"[1078, 144, 32, 41]",0.03,0.0,0.05,0.2,0.36,0.0,0.36,"[675, 526, 36, 44]",0.28,0.0,0.03,0.01,0.39,0.0,0.3,"[202, 361, 37, 48]",0.59,0.0,0.03,0.02,0.21,0.0,0.14,"[363, 36, 38, 45]",0.54,0.0,0.11,0.02,0.21,0.0,0.12,"[1068, 264, 35, 44]",0.41,0.0,0.06,0.19,0.22,0.0,0.12,"[461, 343, 33, 48]",0.03,0.0,0.05,0.19,0.09,0.02,0.62,"[900, 147, 36, 47]",0.87,0.0,0.0,0.03,0.02,0.0,0.07,"[522, 124, 31, 39]",0.15,0.0,0.08,0.19,0.54,0.0,0.05,"[1240, 113, 36, 43]",0.22,0.0,0.05,0.02,0.53,0.0,0.18,"[875, 314, 38, 49]",0.13,0.0,0.05,0.16,0.11,0.02,0.54,,,,,,,,
291,"[903, 150, 36, 45]",0.84,0.0,0.0,0.01,0.03,0.0,0.1,"[490, 109, 34, 42]",0.16,0.0,0.05,0.61,0.05,0.04,0.09,"[1096, 275, 34, 43]",0.48,0.0,0.06,0.01,0.24,0.01,0.2,"[688, 530, 35, 41]",0.18,0.0,0.04,0.03,0.32,0.0,0.43,"[753, 177, 29, 37]",0.12,0.0,0.03,0.2,0.27,0.02,0.36,"[201, 366, 36, 46]",0.79,0.0,0.01,0.12,0.04,0.0,0.04,"[1079, 143, 32, 42]",0.13,0.0,0.1,0.24,0.35,0.02,0.17,"[579, 130, 31, 39]",0.19,0.0,0.09,0.11,0.54,0.0,0.07,"[874, 276, 24, 26]",0.04,0.0,0.01,0.01,0.21,0.0,0.73,"[1229, 210, 30, 35]",0.05,0.0,0.02,0.39,0.33,0.01,0.21,,,,,,,,,,,,,,,,
292,"[904, 150, 36, 46]",0.82,0.0,0.01,0.03,0.05,0.0,0.1,"[1078, 143, 32, 42]",0.03,0.0,0.08,0.62,0.19,0.01,0.07,"[683, 522, 34, 45]",0.25,0.0,0.02,0.04,0.32,0.0,0.38,"[379, 329, 35, 46]",0.21,0.0,0.01,0.17,0.1,0.0,0.51,"[201, 365, 35, 46]",0.82,0.0,0.01,0.09,0.04,0.0,0.03,"[1118, 287, 40, 51]",0.66,0.0,0.15,0.01,0.11,0.0,0.05,"[745, 168, 30, 39]",0.14,0.0,0.01,0.05,0.33,0.01,0.45,"[588, 181, 28, 39]",0.31,0.0,0.12,0.3,0.12,0.05,0.1,"[507, 124, 34, 42]",0.25,0.0,0.15,0.48,0.05,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,
293,"[686, 525, 36, 44]",0.2,0.0,0.01,0.03,0.18,0.0,0.57,"[746, 163, 32, 41]",0.08,0.0,0.07,0.03,0.56,0.01,0.25,"[1133, 283, 36, 47]",0.69,0.0,0.06,0.05,0.09,0.01,0.1,"[395, 342, 32, 45]",0.06,0.0,0.03,0.04,0.37,0.0,0.5,"[199, 366, 36, 46]",0.8,0.0,0.01,0.13,0.03,0.0,0.03,"[508, 135, 34, 43]",0.26,0.01,0.16,0.03,0.52,0.0,0.03,"[1077, 140, 32, 45]",0.05,0.0,0.08,0.68,0.08,0.02,0.09,"[927, 301, 36, 50]",0.26,0.0,0.06,0.22,0.09,0.1,0.27,"[918, 147, 27, 34]",0.09,0.0,0.1,0.08,0.32,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,
294,"[679, 521, 34, 45]",0.15,0.0,0.03,0.07,0.46,0.0,0.29,"[740, 165, 29, 38]",0.05,0.0,0.06,0.02,0.45,0.01,0.41,"[1079, 142, 30, 42]",0.1,0.0,0.07,0.11,0.41,0.01,0.29,"[702, 257, 30, 39]",0.12,0.0,0.05,0.2,0.56,0.0,0.07,"[197, 364, 40, 49]",0.89,0.0,0.01,0.04,0.04,0.0,0.03,"[547, 181, 36, 47]",0.57,0.01,0.21,0.03,0.09,0.01,0.08,"[410, 350, 38, 45]",0.25,0.0,0.12,0.01,0.51,0.0,0.11,"[945, 316, 39, 46]",0.5,0.0,0.02,0.4,0.04,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
