,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8
249,"[491, 129, 141, 186]",0.05,0.0,0.34,0.02,0.05,0.14,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[517, 120, 147, 185]",0.02,0.0,0.04,0.02,0.03,0.01,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[487, 130, 144, 182]",0.13,0.0,0.16,0.01,0.08,0.06,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[487, 122, 146, 192]",0.02,0.0,0.01,0.03,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[492, 122, 152, 197]",0.2,0.0,0.17,0.01,0.03,0.26,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[528, 122, 142, 184]",0.08,0.0,0.02,0.0,0.03,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[513, 120, 143, 185]",0.11,0.0,0.12,0.0,0.18,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[476, 128, 148, 192]",0.04,0.0,0.42,0.0,0.06,0.22,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[480, 120, 143, 194]",0.06,0.0,0.14,0.0,0.08,0.04,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[483, 119, 144, 193]",0.05,0.0,0.19,0.0,0.07,0.05,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[480, 118, 146, 190]",0.02,0.0,0.18,0.0,0.13,0.06,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[480, 128, 139, 181]",0.02,0.0,0.19,0.01,0.09,0.01,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[478, 127, 141, 181]",0.01,0.0,0.02,0.01,0.02,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[484, 130, 145, 189]",0.01,0.0,0.01,0.0,0.04,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[513, 124, 149, 189]",0.03,0.0,0.01,0.01,0.02,0.01,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[434, 123, 149, 194]",0.18,0.0,0.37,0.0,0.14,0.12,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[472, 112, 149, 190]",0.1,0.0,0.14,0.01,0.08,0.02,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[473, 117, 150, 189]",0.31,0.0,0.04,0.02,0.05,0.03,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[463, 121, 147, 189]",0.15,0.0,0.09,0.03,0.1,0.02,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[462, 123, 149, 187]",0.06,0.0,0.04,0.04,0.08,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[438, 139, 143, 182]",0.25,0.0,0.09,0.05,0.1,0.01,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[617, 124, 140, 189]",0.42,0.0,0.06,0.03,0.03,0.04,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[578, 113, 144, 190]",0.42,0.0,0.06,0.01,0.16,0.05,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[509, 104, 149, 182]",0.12,0.0,0.14,0.09,0.13,0.06,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[439, 127, 145, 182]",0.11,0.0,0.27,0.01,0.25,0.02,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[426, 128, 144, 183]",0.07,0.0,0.33,0.02,0.15,0.03,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[457, 127, 142, 184]",0.04,0.0,0.08,0.03,0.04,0.0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[444, 135, 142, 179]",0.06,0.0,0.09,0.02,0.09,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[477, 141, 144, 182]",0.27,0.0,0.05,0.02,0.14,0.02,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[440, 138, 146, 193]",0.08,0.0,0.13,0.06,0.15,0.09,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"[463, 127, 141, 186]",0.06,0.0,0.48,0.02,0.03,0.23,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[456, 121, 142, 182]",0.06,0.0,0.08,0.02,0.11,0.05,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"[417, 130, 149, 187]",0.07,0.0,0.07,0.08,0.1,0.01,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[553, 105, 146, 192]",0.04,0.0,0.04,0.01,0.03,0.46,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"[576, 98, 150, 196]",0.31,0.0,0.15,0.0,0.32,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"[559, 101, 146, 187]",0.25,0.03,0.12,0.0,0.3,0.03,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"[542, 106, 148, 194]",0.22,0.0,0.15,0.01,0.19,0.08,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"[567, 105, 143, 191]",0.05,0.0,0.2,0.01,0.06,0.06,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"[552, 107, 145, 191]",0.04,0.0,0.13,0.02,0.04,0.14,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"[545, 108, 146, 195]",0.08,0.0,0.05,0.02,0.03,0.28,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"[536, 130, 149, 194]",0.01,0.0,0.01,0.02,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"[540, 144, 139, 179]",0.08,0.0,0.02,0.14,0.04,0.03,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[531, 134, 149, 191]",0.04,0.0,0.02,0.01,0.04,0.0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"[535, 136, 145, 186]",0.01,0.0,0.01,0.03,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"[539, 126, 147, 195]",0.08,0.0,0.01,0.01,0.03,0.02,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"[536, 130, 142, 187]",0.11,0.0,0.02,0.01,0.08,0.02,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"[539, 126, 146, 195]",0.12,0.0,0.02,0.1,0.03,0.03,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"[557, 168, 153, 199]",0.04,0.0,0.03,0.31,0.03,0.04,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"[535, 114, 142, 191]",0.04,0.0,0.02,0.03,0.02,0.05,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"[549, 122, 145, 193]",0.43,0.0,0.04,0.08,0.07,0.04,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"[554, 128, 145, 191]",0.14,0.0,0.03,0.15,0.05,0.04,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"[584, 115, 144, 189]",0.03,0.0,0.03,0.02,0.05,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"[548, 122, 144, 192]",0.29,0.0,0.05,0.02,0.06,0.03,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"[552, 118, 143, 191]",0.34,0.0,0.04,0.02,0.04,0.03,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"[570, 151, 141, 188]",0.31,0.0,0.08,0.11,0.04,0.31,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"[557, 115, 138, 188]",0.06,0.0,0.03,0.0,0.06,0.01,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"[555, 110, 153, 199]",0.03,0.0,0.0,0.02,0.02,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"[556, 126, 147, 195]",0.23,0.0,0.04,0.03,0.03,0.56,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"[555, 125, 149, 197]",0.17,0.0,0.05,0.06,0.03,0.37,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"[559, 128, 144, 189]",0.15,0.0,0.03,0.22,0.04,0.05,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"[560, 126, 143, 189]",0.12,0.0,0.06,0.13,0.06,0.1,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"[490, 112, 152, 195]",0.03,0.0,0.4,0.0,0.09,0.33,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"[490, 110, 146, 192]",0.03,0.0,0.19,0.0,0.23,0.01,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"[488, 135, 146, 188]",0.04,0.0,0.05,0.04,0.05,0.09,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"[508, 127, 145, 189]",0.02,0.0,0.01,0.0,0.03,0.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"[500, 128, 148, 197]",0.14,0.0,0.1,0.0,0.19,0.01,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"[494, 121, 149, 195]",0.17,0.0,0.07,0.01,0.05,0.44,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"[548, 139, 147, 192]",0.13,0.0,0.03,0.02,0.2,0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"[568, 115, 148, 197]",0.17,0.0,0.01,0.04,0.04,0.01,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"[560, 111, 143, 193]",0.08,0.0,0.15,0.01,0.05,0.48,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"[556, 92, 140, 195]",0.07,0.0,0.43,0.0,0.09,0.25,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"[542, 106, 147, 197]",0.07,0.0,0.1,0.01,0.06,0.02,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,"[555, 107, 147, 197]",0.08,0.0,0.36,0.0,0.07,0.08,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"[551, 108, 146, 196]",0.07,0.0,0.53,0.0,0.07,0.06,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"[596, 113, 147, 192]",0.01,0.0,0.01,0.0,0.01,0.01,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"[564, 109, 150, 199]",0.16,0.0,0.38,0.01,0.06,0.17,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"[567, 110, 143, 195]",0.02,0.0,0.01,0.01,0.01,0.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"[573, 88, 145, 196]",0.28,0.0,0.07,0.02,0.06,0.03,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"[581, 100, 145, 197]",0.12,0.0,0.2,0.04,0.07,0.31,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"[589, 99, 143, 195]",0.07,0.0,0.08,0.02,0.03,0.63,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"[608, 101, 143, 193]",0.03,0.0,0.06,0.01,0.17,0.15,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"[560, 110, 145, 193]",0.14,0.0,0.15,0.0,0.03,0.05,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,"[559, 105, 143, 197]",0.06,0.0,0.05,0.0,0.04,0.02,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"[573, 149, 151, 205]",0.11,0.0,0.14,0.34,0.17,0.07,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"[571, 80, 143, 183]",0.05,0.0,0.34,0.0,0.12,0.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"[571, 85, 142, 182]",0.04,0.0,0.18,0.0,0.13,0.03,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"[582, 85, 141, 185]",0.03,0.0,0.2,0.01,0.26,0.03,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"[581, 86, 146, 192]",0.04,0.0,0.3,0.01,0.23,0.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"[585, 91, 143, 186]",0.03,0.0,0.12,0.01,0.12,0.02,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"[592, 88, 147, 189]",0.03,0.0,0.1,0.03,0.09,0.3,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"[609, 99, 142, 184]",0.03,0.0,0.02,0.01,0.05,0.03,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"[591, 91, 142, 195]",0.06,0.0,0.2,0.01,0.19,0.04,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,"[590, 89, 143, 195]",0.02,0.0,0.05,0.01,0.06,0.05,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"[584, 91, 143, 188]",0.04,0.0,0.24,0.01,0.09,0.08,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"[580, 96, 139, 188]",0.05,0.0,0.14,0.01,0.05,0.06,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"[587, 102, 145, 193]",0.05,0.0,0.09,0.0,0.09,0.15,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"[578, 94, 144, 192]",0.07,0.0,0.12,0.03,0.17,0.24,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"[569, 115, 136, 173]",0.01,0.0,0.07,0.01,0.04,0.11,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"[600, 94, 146, 182]",0.02,0.0,0.03,0.0,0.06,0.01,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"[612, 101, 143, 182]",0.03,0.0,0.02,0.0,0.08,0.01,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"[611, 105, 140, 180]",0.01,0.0,0.01,0.03,0.02,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"[608, 102, 142, 182]",0.02,0.0,0.03,0.01,0.05,0.02,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,"[629, 99, 141, 185]",0.04,0.0,0.04,0.03,0.12,0.09,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"[600, 101, 140, 193]",0.1,0.0,0.03,0.01,0.04,0.1,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"[594, 91, 144, 197]",0.03,0.0,0.05,0.0,0.05,0.23,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"[592, 92, 138, 183]",0.03,0.0,0.42,0.0,0.1,0.39,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"[575, 79, 151, 194]",0.01,0.0,0.37,0.0,0.03,0.56,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"[580, 84, 151, 193]",0.02,0.0,0.27,0.0,0.1,0.04,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"[591, 93, 144, 188]",0.08,0.0,0.36,0.0,0.1,0.16,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"[605, 93, 145, 193]",0.03,0.0,0.18,0.0,0.09,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"[605, 96, 144, 190]",0.01,0.0,0.26,0.0,0.01,0.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"[604, 95, 145, 194]",0.05,0.0,0.2,0.0,0.07,0.56,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,"[606, 86, 140, 191]",0.05,0.0,0.04,0.1,0.07,0.03,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"[653, 160, 142, 179]",0.08,0.06,0.04,0.26,0.07,0.01,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"[624, 90, 146, 190]",0.11,0.0,0.05,0.02,0.23,0.02,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"[597, 97, 142, 185]",0.11,0.0,0.12,0.01,0.06,0.18,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"[610, 93, 141, 191]",0.11,0.0,0.14,0.01,0.04,0.56,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"[606, 106, 143, 193]",0.17,0.0,0.01,0.02,0.03,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"[603, 92, 141, 191]",0.07,0.0,0.06,0.14,0.06,0.05,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"[609, 102, 139, 188]",0.07,0.0,0.02,0.01,0.02,0.01,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"[609, 97, 143, 198]",0.15,0.0,0.02,0.02,0.02,0.02,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"[614, 93, 141, 182]",0.13,0.0,0.09,0.05,0.18,0.04,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"[606, 107, 143, 195]",0.11,0.0,0.03,0.05,0.06,0.01,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"[604, 101, 143, 191]",0.05,0.0,0.03,0.01,0.05,0.01,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"[594, 101, 141, 188]",0.02,0.0,0.03,0.01,0.04,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,"[589, 110, 139, 189]",0.16,0.0,0.1,0.0,0.1,0.04,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
