,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
134,"[262, 69, 88, 113]",0.75,0.0,0.02,0.01,0.11,0.0,0.11,"[593, 225, 38, 50]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,"[509, 292, 25, 31]",0.07,0.0,0.02,0.48,0.11,0.0,0.32,"[492, 137, 19, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 202, 18, 23]",0.05,0.0,0.03,0.25,0.33,0.0,0.34
135,"[257, 56, 86, 104]",0.12,0.0,0.33,0.0,0.04,0.49,0.02,"[593, 225, 38, 50]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,"[509, 292, 25, 31]",0.07,0.0,0.02,0.48,0.11,0.0,0.32,"[492, 137, 19, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 202, 18, 23]",0.05,0.0,0.03,0.25,0.33,0.0,0.34
136,"[283, 67, 89, 111]",0.01,0.0,0.33,0.0,0.04,0.57,0.05,"[593, 223, 40, 50]",0.01,0.0,0.0,0.97,0.0,0.01,0.01,"[510, 292, 24, 31]",0.04,0.0,0.02,0.57,0.16,0.0,0.21,"[538, 201, 19, 25]",0.03,0.0,0.02,0.43,0.23,0.0,0.29,"[493, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02
137,"[277, 55, 80, 100]",0.01,0.0,0.94,0.0,0.01,0.03,0.01,"[592, 223, 40, 52]",0.01,0.0,0.02,0.91,0.03,0.0,0.04,"[509, 292, 25, 31]",0.07,0.0,0.02,0.44,0.12,0.0,0.35,"[538, 201, 19, 25]",0.03,0.0,0.02,0.44,0.23,0.0,0.28,"[493, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02
138,"[592, 223, 40, 52]",0.01,0.0,0.02,0.91,0.03,0.0,0.04,"[510, 293, 24, 30]",0.09,0.0,0.02,0.26,0.34,0.0,0.29,"[538, 201, 19, 25]",0.03,0.0,0.02,0.44,0.23,0.0,0.28,"[493, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,
139,"[274, 57, 83, 99]",0.02,0.0,0.9,0.02,0.01,0.04,0.01,"[592, 223, 40, 52]",0.01,0.0,0.01,0.91,0.03,0.0,0.04,"[510, 292, 24, 30]",0.11,0.0,0.03,0.42,0.18,0.0,0.25,"[538, 201, 19, 25]",0.03,0.0,0.02,0.44,0.23,0.0,0.28,"[493, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02
140,"[593, 225, 37, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[509, 292, 26, 32]",0.04,0.0,0.01,0.66,0.11,0.0,0.18,"[492, 137, 19, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 17, 21]",0.02,0.0,0.03,0.26,0.2,0.0,0.49,,,,,,,,
141,"[264, 71, 86, 105]",0.15,0.0,0.55,0.02,0.09,0.02,0.17,"[593, 225, 37, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[509, 293, 25, 30]",0.1,0.0,0.03,0.12,0.31,0.0,0.44,"[492, 137, 19, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 17, 21]",0.02,0.0,0.03,0.26,0.2,0.0,0.49
142,"[271, 54, 87, 110]",0.0,0.0,0.47,0.04,0.01,0.38,0.1,"[593, 225, 37, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[509, 292, 25, 32]",0.06,0.0,0.01,0.51,0.14,0.0,0.27,"[492, 137, 19, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 17, 21]",0.02,0.0,0.03,0.26,0.2,0.0,0.49
143,"[246, 68, 91, 112]",0.14,0.0,0.16,0.02,0.2,0.06,0.43,"[593, 225, 37, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[509, 292, 25, 32]",0.06,0.0,0.01,0.51,0.16,0.0,0.26,"[492, 137, 19, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 203, 17, 21]",0.02,0.0,0.03,0.26,0.2,0.0,0.49
144,"[292, 59, 82, 100]",0.01,0.0,0.89,0.02,0.01,0.03,0.05,"[593, 222, 40, 52]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,"[509, 292, 26, 31]",0.08,0.0,0.02,0.32,0.19,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 17, 22]",0.02,0.0,0.03,0.1,0.34,0.0,0.51
145,"[299, 76, 84, 103]",0.17,0.0,0.11,0.02,0.14,0.01,0.55,"[593, 222, 40, 52]",0.01,0.0,0.01,0.95,0.01,0.0,0.01,"[509, 292, 26, 31]",0.09,0.0,0.02,0.32,0.19,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 17, 22]",0.02,0.0,0.03,0.1,0.34,0.0,0.51
146,"[287, 64, 86, 107]",0.03,0.0,0.92,0.0,0.01,0.04,0.01,"[593, 222, 40, 52]",0.01,0.0,0.01,0.96,0.01,0.0,0.01,"[509, 292, 26, 31]",0.08,0.0,0.02,0.32,0.19,0.0,0.39,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 17, 22]",0.02,0.0,0.03,0.1,0.34,0.0,0.51
147,"[275, 75, 85, 106]",0.39,0.0,0.11,0.21,0.07,0.01,0.21,"[593, 222, 40, 52]",0.01,0.0,0.01,0.95,0.01,0.0,0.01,"[509, 292, 26, 31]",0.09,0.0,0.02,0.33,0.18,0.0,0.38,"[492, 137, 18, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 203, 17, 22]",0.02,0.0,0.03,0.1,0.34,0.0,0.51
148,"[270, 71, 86, 105]",0.24,0.0,0.11,0.01,0.19,0.01,0.44,"[593, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[509, 292, 25, 31]",0.09,0.0,0.02,0.27,0.14,0.0,0.49,"[491, 137, 20, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 202, 18, 23]",0.04,0.0,0.02,0.21,0.27,0.0,0.46
149,"[254, 69, 89, 107]",0.02,0.0,0.19,0.0,0.1,0.03,0.65,"[593, 223, 39, 51]",0.01,0.0,0.01,0.95,0.02,0.0,0.02,"[510, 292, 24, 30]",0.15,0.0,0.02,0.24,0.18,0.0,0.4,"[491, 137, 20, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 202, 18, 23]",0.04,0.0,0.02,0.21,0.27,0.0,0.46
150,"[260, 65, 89, 106]",0.07,0.0,0.87,0.01,0.02,0.02,0.01,"[593, 223, 39, 51]",0.01,0.0,0.01,0.95,0.02,0.0,0.02,"[510, 293, 25, 30]",0.06,0.0,0.02,0.19,0.49,0.0,0.23,"[491, 137, 20, 25]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 202, 18, 23]",0.04,0.0,0.02,0.21,0.27,0.0,0.46
151,"[593, 223, 39, 52]",0.02,0.0,0.02,0.8,0.07,0.0,0.09,"[510, 292, 23, 30]",0.15,0.0,0.02,0.28,0.17,0.0,0.38,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.18,0.24,0.0,0.53,,,,,,,,
152,"[263, 79, 85, 110]",0.49,0.0,0.14,0.05,0.08,0.12,0.12,"[593, 223, 39, 52]",0.02,0.0,0.02,0.8,0.07,0.0,0.09,"[510, 292, 23, 30]",0.15,0.0,0.02,0.28,0.17,0.0,0.38,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.18,0.24,0.0,0.53
153,"[257, 80, 87, 107]",0.37,0.0,0.06,0.39,0.08,0.0,0.1,"[593, 223, 39, 52]",0.02,0.0,0.02,0.79,0.08,0.0,0.09,"[510, 292, 23, 30]",0.15,0.0,0.02,0.28,0.17,0.0,0.38,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.18,0.24,0.0,0.53
154,"[269, 72, 86, 108]",0.23,0.0,0.38,0.05,0.06,0.08,0.21,"[593, 223, 39, 52]",0.02,0.0,0.02,0.79,0.08,0.0,0.09,"[510, 292, 23, 30]",0.15,0.0,0.02,0.28,0.17,0.0,0.38,"[492, 138, 18, 23]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.03,0.18,0.24,0.0,0.53
155,"[592, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[509, 293, 25, 30]",0.05,0.0,0.01,0.33,0.21,0.0,0.4,"[491, 137, 19, 24]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[538, 203, 18, 22]",0.03,0.0,0.03,0.15,0.32,0.01,0.46,,,,,,,,
156,"[337, 104, 46, 60]",0.35,0.0,0.27,0.01,0.27,0.05,0.04,"[592, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[509, 293, 25, 30]",0.05,0.0,0.01,0.33,0.21,0.0,0.4,"[491, 137, 19, 24]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[538, 203, 18, 22]",0.03,0.0,0.03,0.15,0.32,0.01,0.46
157,"[281, 62, 88, 116]",0.05,0.0,0.69,0.0,0.01,0.22,0.03,"[592, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[509, 293, 25, 30]",0.05,0.0,0.01,0.34,0.2,0.0,0.4,"[491, 137, 19, 24]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[538, 203, 18, 22]",0.03,0.0,0.03,0.15,0.32,0.01,0.46
158,"[285, 68, 90, 115]",0.05,0.0,0.37,0.01,0.01,0.06,0.5,"[592, 223, 39, 51]",0.01,0.0,0.01,0.95,0.01,0.0,0.02,"[510, 292, 24, 30]",0.07,0.0,0.02,0.32,0.14,0.0,0.46,"[491, 137, 19, 24]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[538, 203, 18, 22]",0.03,0.0,0.03,0.15,0.32,0.01,0.46
159,"[278, 90, 84, 101]",0.21,0.0,0.02,0.51,0.08,0.0,0.16,"[593, 223, 40, 50]",0.01,0.0,0.0,0.97,0.01,0.0,0.01,"[509, 292, 25, 31]",0.08,0.0,0.01,0.34,0.12,0.0,0.45,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 20]",0.01,0.0,0.03,0.2,0.21,0.0,0.53
160,"[293, 81, 86, 108]",0.36,0.0,0.05,0.09,0.22,0.01,0.27,"[593, 223, 39, 51]",0.01,0.0,0.01,0.97,0.01,0.0,0.01,"[509, 292, 25, 31]",0.07,0.0,0.01,0.37,0.12,0.0,0.43,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 20]",0.01,0.0,0.03,0.2,0.21,0.0,0.53
161,"[275, 58, 77, 92]",0.03,0.0,0.75,0.02,0.11,0.05,0.05,"[593, 224, 37, 50]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,"[509, 292, 25, 31]",0.06,0.0,0.01,0.35,0.13,0.0,0.44,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 20]",0.01,0.0,0.03,0.2,0.21,0.0,0.53
162,"[247, 67, 85, 103]",0.04,0.0,0.82,0.02,0.01,0.1,0.02,"[593, 224, 38, 49]",0.0,0.0,0.01,0.97,0.01,0.0,0.01,"[509, 292, 25, 31]",0.06,0.0,0.01,0.36,0.13,0.0,0.43,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 20]",0.01,0.0,0.03,0.2,0.21,0.0,0.53
163,"[245, 69, 85, 103]",0.42,0.0,0.2,0.06,0.04,0.11,0.16,"[593, 223, 40, 52]",0.01,0.0,0.01,0.88,0.04,0.0,0.05,"[509, 292, 24, 30]",0.12,0.0,0.02,0.28,0.17,0.0,0.41,"[491, 138, 19, 24]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[538, 203, 16, 20]",0.01,0.0,0.02,0.13,0.17,0.0,0.66
164,"[593, 223, 40, 52]",0.01,0.0,0.01,0.88,0.04,0.0,0.05,"[509, 292, 24, 30]",0.12,0.0,0.02,0.28,0.17,0.0,0.41,"[491, 138, 19, 24]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[538, 203, 16, 20]",0.01,0.0,0.02,0.13,0.17,0.0,0.66,,,,,,,,
165,"[253, 72, 89, 111]",0.22,0.0,0.13,0.07,0.23,0.11,0.24,"[593, 223, 40, 52]",0.01,0.0,0.01,0.88,0.04,0.0,0.05,"[509, 292, 24, 30]",0.13,0.0,0.02,0.27,0.17,0.0,0.41,"[491, 138, 19, 24]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[538, 203, 16, 20]",0.01,0.0,0.02,0.13,0.17,0.0,0.66
166,"[260, 80, 87, 104]",0.43,0.0,0.06,0.1,0.11,0.01,0.29,"[594, 225, 36, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[492, 136, 18, 26]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[538, 203, 17, 21]",0.02,0.0,0.02,0.1,0.34,0.0,0.51,,,,,,,,
167,"[251, 73, 85, 101]",0.11,0.0,0.6,0.03,0.05,0.09,0.13,"[594, 224, 37, 49]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,"[509, 293, 25, 30]",0.07,0.0,0.01,0.21,0.31,0.0,0.4,"[492, 137, 18, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 203, 16, 21]",0.02,0.0,0.03,0.11,0.36,0.0,0.48
168,"[246, 64, 91, 111]",0.09,0.0,0.82,0.02,0.03,0.02,0.02,"[594, 225, 37, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[509, 293, 25, 30]",0.07,0.0,0.01,0.22,0.31,0.0,0.39,"[492, 137, 18, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 203, 16, 21]",0.02,0.0,0.03,0.11,0.36,0.0,0.48
169,"[253, 66, 93, 114]",0.23,0.0,0.41,0.16,0.05,0.07,0.08,"[594, 225, 36, 48]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[491, 136, 19, 25]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,"[538, 203, 16, 21]",0.02,0.0,0.03,0.14,0.31,0.0,0.49,,,,,,,,
170,"[277, 73, 86, 105]",0.3,0.0,0.24,0.03,0.13,0.02,0.28,"[592, 223, 40, 52]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[509, 293, 24, 29]",0.17,0.0,0.02,0.11,0.21,0.0,0.48,"[492, 137, 18, 24]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[538, 202, 19, 23]",0.05,0.0,0.03,0.16,0.4,0.0,0.36
171,"[263, 66, 92, 114]",0.24,0.0,0.35,0.05,0.09,0.03,0.24,"[592, 223, 40, 52]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[509, 292, 24, 31]",0.11,0.0,0.02,0.27,0.13,0.0,0.46,"[493, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[539, 202, 18, 23]",0.03,0.0,0.02,0.1,0.45,0.0,0.4
172,"[592, 223, 40, 52]",0.01,0.0,0.01,0.94,0.02,0.0,0.02,"[509, 292, 24, 31]",0.11,0.0,0.02,0.27,0.13,0.0,0.46,"[493, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 202, 18, 23]",0.03,0.0,0.02,0.09,0.46,0.0,0.4,,,,,,,,
173,"[592, 223, 40, 52]",0.01,0.0,0.01,0.95,0.02,0.0,0.02,"[509, 292, 24, 31]",0.11,0.0,0.02,0.29,0.13,0.0,0.44,"[493, 137, 17, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[539, 202, 18, 23]",0.03,0.0,0.02,0.08,0.47,0.0,0.4,,,,,,,,
174,"[238, 67, 90, 109]",0.18,0.0,0.58,0.04,0.1,0.06,0.04,"[592, 222, 40, 52]",0.01,0.0,0.01,0.95,0.01,0.01,0.01,"[509, 293, 24, 29]",0.17,0.0,0.02,0.12,0.19,0.0,0.49,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 202, 18, 23]",0.04,0.0,0.03,0.25,0.32,0.0,0.37
175,"[246, 77, 86, 107]",0.17,0.0,0.06,0.03,0.24,0.01,0.5,"[593, 223, 39, 51]",0.01,0.0,0.0,0.97,0.01,0.0,0.01,"[509, 293, 24, 29]",0.16,0.0,0.02,0.13,0.18,0.0,0.5,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 202, 18, 23]",0.04,0.0,0.02,0.17,0.42,0.0,0.34
176,"[271, 83, 84, 103]",0.12,0.0,0.02,0.72,0.03,0.0,0.11,"[593, 223, 39, 51]",0.01,0.0,0.01,0.97,0.01,0.0,0.01,"[510, 292, 23, 30]",0.18,0.0,0.02,0.33,0.14,0.0,0.33,"[492, 137, 18, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[538, 202, 18, 23]",0.04,0.0,0.02,0.17,0.42,0.0,0.34
177,"[259, 58, 93, 116]",0.07,0.0,0.64,0.14,0.02,0.07,0.06,"[593, 223, 39, 51]",0.01,0.0,0.01,0.97,0.01,0.0,0.01,"[492, 137, 18, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 203, 18, 22]",0.03,0.0,0.04,0.34,0.33,0.0,0.26,,,,,,,,
178,"[263, 57, 79, 98]",0.0,0.0,0.35,0.07,0.06,0.26,0.25,"[593, 225, 38, 50]",0.01,0.0,0.0,0.97,0.01,0.0,0.01,"[511, 292, 23, 31]",0.05,0.0,0.01,0.58,0.16,0.0,0.19,"[491, 137, 20, 24]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[539, 202, 18, 23]",0.02,0.0,0.02,0.11,0.36,0.0,0.49
179,"[254, 72, 89, 106]",0.21,0.0,0.21,0.07,0.13,0.02,0.36,"[593, 225, 37, 48]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[510, 293, 24, 30]",0.06,0.0,0.02,0.43,0.19,0.0,0.3,"[538, 202, 18, 24]",0.05,0.0,0.02,0.13,0.42,0.0,0.37,"[492, 138, 18, 24]",0.01,0.0,0.0,0.97,0.0,0.0,0.02
180,"[261, 67, 90, 105]",0.07,0.0,0.39,0.01,0.11,0.13,0.3,"[593, 225, 38, 49]",0.02,0.0,0.01,0.89,0.04,0.0,0.04,"[510, 292, 24, 31]",0.04,0.0,0.02,0.49,0.2,0.0,0.25,"[492, 137, 19, 25]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[538, 202, 19, 23]",0.04,0.0,0.02,0.19,0.34,0.0,0.42
181,"[264, 73, 85, 101]",0.36,0.0,0.37,0.01,0.07,0.12,0.07,"[593, 225, 38, 49]",0.01,0.0,0.01,0.93,0.03,0.0,0.03,"[509, 292, 24, 30]",0.18,0.0,0.02,0.17,0.19,0.0,0.45,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[539, 203, 16, 21]",0.04,0.0,0.03,0.18,0.27,0.01,0.47
182,"[258, 97, 77, 98]",0.26,0.03,0.06,0.5,0.07,0.03,0.06,"[593, 225, 38, 49]",0.01,0.0,0.01,0.93,0.02,0.0,0.03,"[509, 293, 25, 31]",0.08,0.0,0.02,0.29,0.31,0.0,0.29,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[539, 203, 16, 21]",0.04,0.0,0.03,0.18,0.27,0.01,0.47
183,"[242, 72, 90, 109]",0.09,0.0,0.28,0.2,0.1,0.02,0.32,"[593, 225, 38, 49]",0.01,0.0,0.01,0.93,0.02,0.0,0.03,"[509, 293, 25, 30]",0.09,0.0,0.02,0.29,0.23,0.0,0.37,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[539, 203, 16, 21]",0.04,0.0,0.03,0.18,0.27,0.01,0.47
184,"[217, 74, 90, 111]",0.29,0.0,0.28,0.09,0.24,0.03,0.07,"[593, 225, 38, 49]",0.01,0.0,0.01,0.93,0.03,0.0,0.03,"[509, 293, 25, 30]",0.09,0.0,0.02,0.29,0.23,0.0,0.37,"[492, 137, 18, 25]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[539, 203, 16, 21]",0.04,0.0,0.03,0.18,0.27,0.01,0.47
185,"[221, 69, 90, 108]",0.17,0.0,0.63,0.0,0.07,0.04,0.08,"[593, 223, 39, 50]",0.01,0.0,0.01,0.95,0.01,0.01,0.02,"[509, 292, 25, 31]",0.08,0.0,0.02,0.27,0.15,0.0,0.48,"[493, 138, 17, 24]",0.01,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.04,0.22,0.28,0.0,0.43
186,"[593, 223, 39, 50]",0.01,0.0,0.01,0.94,0.01,0.01,0.01,"[509, 292, 25, 31]",0.09,0.0,0.02,0.27,0.15,0.0,0.46,"[493, 138, 17, 24]",0.01,0.0,0.0,0.98,0.0,0.0,0.02,"[538, 203, 16, 21]",0.03,0.0,0.04,0.22,0.28,0.0,0.43,,,,,,,,
187,"[262, 48, 115, 151]",0.0,0.0,0.39,0.0,0.01,0.6,0.0,"[560, 152, 26, 35]",0.02,0.0,0.0,0.94,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
188,"[225, 64, 128, 155]",0.02,0.0,0.34,0.0,0.2,0.04,0.4,"[560, 152, 26, 35]",0.02,0.0,0.0,0.94,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
189,"[235, 56, 132, 169]",0.24,0.0,0.09,0.01,0.17,0.01,0.48,"[561, 153, 25, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
190,"[560, 151, 26, 36]",0.01,0.0,0.0,0.94,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,"[196, 50, 114, 138]",0.05,0.0,0.3,0.01,0.15,0.3,0.21,"[561, 153, 25, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
192,"[213, 60, 127, 153]",0.0,0.0,0.25,0.0,0.01,0.72,0.02,"[560, 153, 26, 34]",0.01,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
193,"[247, 72, 120, 148]",0.4,0.01,0.05,0.34,0.11,0.0,0.08,"[560, 150, 28, 37]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
194,"[245, 53, 127, 159]",0.22,0.0,0.68,0.0,0.03,0.03,0.04,"[560, 150, 26, 36]",0.0,0.0,0.0,0.94,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
195,"[560, 150, 26, 36]",0.0,0.0,0.0,0.94,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,"[257, 66, 120, 144]",0.04,0.0,0.3,0.0,0.06,0.02,0.57,"[560, 151, 27, 35]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
197,"[248, 51, 117, 142]",0.02,0.0,0.82,0.0,0.09,0.05,0.02,"[560, 151, 27, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
198,"[253, 49, 116, 140]",0.06,0.0,0.81,0.01,0.06,0.04,0.04,"[560, 151, 27, 35]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
199,"[261, 63, 123, 147]",0.09,0.0,0.58,0.0,0.13,0.03,0.17,"[560, 151, 26, 35]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
200,"[263, 63, 110, 138]",0.01,0.0,0.6,0.0,0.24,0.1,0.05,"[560, 152, 26, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
201,"[266, 65, 122, 145]",0.03,0.0,0.51,0.01,0.09,0.23,0.13,"[561, 153, 25, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
202,"[272, 63, 124, 153]",0.24,0.0,0.42,0.04,0.14,0.05,0.12,"[560, 152, 26, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
203,"[270, 62, 120, 147]",0.06,0.0,0.46,0.0,0.13,0.03,0.33,"[560, 152, 26, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
204,"[252, 58, 123, 153]",0.06,0.0,0.06,0.01,0.02,0.05,0.8,"[559, 151, 28, 37]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
205,"[262, 83, 118, 143]",0.76,0.03,0.02,0.02,0.13,0.0,0.04,"[559, 151, 28, 37]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
206,"[270, 70, 121, 150]",0.47,0.0,0.02,0.03,0.15,0.0,0.33,"[560, 153, 26, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
207,"[266, 77, 117, 147]",0.38,0.0,0.02,0.04,0.28,0.01,0.27,"[560, 152, 26, 36]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
208,"[257, 71, 120, 154]",0.52,0.0,0.09,0.16,0.13,0.01,0.09,"[559, 152, 27, 35]",0.01,0.0,0.0,0.91,0.0,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,
209,"[238, 49, 128, 159]",0.01,0.0,0.8,0.0,0.02,0.05,0.12,"[560, 153, 27, 34]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
210,"[244, 62, 122, 152]",0.01,0.0,0.76,0.0,0.17,0.05,0.02,"[558, 153, 28, 34]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
211,"[560, 153, 26, 34]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,"[253, 56, 116, 144]",0.06,0.0,0.08,0.56,0.03,0.05,0.22,"[560, 151, 27, 36]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
213,"[264, 38, 129, 159]",0.49,0.03,0.09,0.02,0.27,0.01,0.09,"[560, 152, 26, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
