,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
163,"[319, 78, 130, 160]",0.25,0.0,0.1,0.04,0.05,0.42,0.14,"[584, 184, 27, 34]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
164,"[577, 184, 27, 35]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,"[577, 184, 27, 35]",0.01,0.0,0.0,0.91,0.01,0.0,0.07,"[218, 84, 134, 170]",0.49,0.0,0.07,0.02,0.16,0.01,0.25,,,,,,,,,,,,,,,,,,,,,,,,
166,"[577, 184, 27, 35]",0.01,0.0,0.0,0.92,0.01,0.0,0.06,"[265, 85, 128, 161]",0.24,0.0,0.1,0.32,0.26,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,
167,"[577, 184, 26, 35]",0.01,0.0,0.0,0.95,0.01,0.0,0.03,"[323, 87, 126, 156]",0.16,0.0,0.11,0.21,0.02,0.03,0.47,,,,,,,,,,,,,,,,,,,,,,,,
168,"[297, 79, 126, 156]",0.15,0.0,0.76,0.0,0.02,0.07,0.0,"[577, 181, 28, 36]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,
169,"[577, 181, 28, 36]",0.0,0.0,0.0,0.95,0.0,0.0,0.05,"[266, 97, 129, 162]",0.54,0.02,0.15,0.14,0.15,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
170,"[576, 184, 26, 34]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[270, 91, 127, 158]",0.62,0.0,0.03,0.05,0.14,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,
171,"[287, 64, 118, 141]",0.02,0.0,0.89,0.0,0.04,0.02,0.03,"[567, 182, 27, 35]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
172,"[567, 182, 27, 35]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[288, 62, 125, 165]",0.35,0.0,0.52,0.07,0.0,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,
173,"[567, 182, 27, 37]",0.02,0.0,0.0,0.87,0.0,0.0,0.11,"[241, 80, 131, 170]",0.58,0.0,0.14,0.01,0.1,0.11,0.05,,,,,,,,,,,,,,,,,,,,,,,,
174,"[239, 81, 129, 155]",0.03,0.0,0.1,0.0,0.05,0.01,0.81,"[567, 181, 27, 37]",0.0,0.0,0.0,0.93,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
175,"[289, 77, 124, 153]",0.05,0.0,0.31,0.0,0.04,0.46,0.14,"[567, 185, 26, 33]",0.03,0.0,0.0,0.87,0.03,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
176,"[270, 76, 126, 155]",0.06,0.0,0.18,0.01,0.02,0.06,0.66,"[567, 185, 26, 33]",0.05,0.0,0.0,0.78,0.05,0.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
177,"[230, 84, 127, 159]",0.17,0.0,0.27,0.34,0.05,0.07,0.11,"[567, 185, 26, 32]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
178,"[567, 184, 26, 34]",0.02,0.0,0.0,0.8,0.01,0.0,0.18,"[264, 78, 123, 154]",0.09,0.0,0.27,0.0,0.21,0.1,0.32,,,,,,,,,,,,,,,,,,,,,,,,
179,"[567, 184, 26, 35]",0.03,0.0,0.0,0.88,0.01,0.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"[567, 181, 27, 36]",0.01,0.0,0.0,0.92,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,"[567, 181, 27, 36]",0.01,0.0,0.0,0.92,0.0,0.0,0.07,"[254, 76, 124, 157]",0.1,0.0,0.09,0.0,0.05,0.13,0.62,,,,,,,,,,,,,,,,,,,,,,,,
182,"[567, 181, 27, 36]",0.01,0.0,0.0,0.92,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,"[222, 67, 135, 169]",0.51,0.0,0.29,0.04,0.03,0.0,0.13,"[568, 182, 27, 35]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
184,"[207, 63, 133, 163]",0.18,0.0,0.75,0.01,0.01,0.03,0.02,"[567, 184, 27, 34]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,
185,"[567, 184, 27, 35]",0.03,0.0,0.0,0.88,0.01,0.0,0.08,"[296, 57, 132, 176]",0.43,0.0,0.37,0.05,0.04,0.07,0.04,,,,,,,,,,,,,,,,,,,,,,,,
186,"[271, 73, 125, 155]",0.04,0.0,0.75,0.0,0.01,0.19,0.01,"[567, 184, 27, 35]",0.02,0.0,0.0,0.88,0.01,0.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,
187,"[567, 184, 27, 35]",0.02,0.0,0.0,0.89,0.0,0.0,0.08,"[269, 86, 123, 158]",0.2,0.0,0.2,0.05,0.02,0.2,0.33,,,,,,,,,,,,,,,,,,,,,,,,
188,"[248, 88, 118, 148]",0.07,0.0,0.47,0.0,0.04,0.03,0.4,"[568, 182, 27, 37]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
189,"[567, 185, 27, 34]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[297, 78, 123, 152]",0.07,0.0,0.51,0.06,0.02,0.19,0.16,,,,,,,,,,,,,,,,,,,,,,,,
190,"[567, 182, 27, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[287, 75, 122, 154]",0.02,0.0,0.81,0.01,0.02,0.13,0.01,,,,,,,,,,,,,,,,,,,,,,,,
191,"[568, 182, 27, 37]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[230, 83, 129, 161]",0.35,0.0,0.02,0.01,0.05,0.02,0.56,,,,,,,,,,,,,,,,,,,,,,,,
192,"[213, 82, 134, 163]",0.17,0.0,0.47,0.06,0.05,0.12,0.13,"[568, 181, 27, 38]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,
193,"[265, 63, 132, 157]",0.25,0.0,0.35,0.05,0.14,0.04,0.18,"[568, 183, 27, 36]",0.01,0.0,0.0,0.91,0.0,0.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,
194,"[258, 90, 126, 152]",0.41,0.0,0.07,0.01,0.39,0.0,0.12,"[567, 183, 27, 35]",0.02,0.0,0.0,0.85,0.0,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,
195,"[269, 72, 132, 164]",0.06,0.0,0.59,0.02,0.06,0.18,0.09,"[567, 182, 28, 36]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
196,"[269, 68, 128, 155]",0.44,0.0,0.4,0.01,0.05,0.04,0.07,"[567, 181, 28, 36]",0.01,0.0,0.0,0.93,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,
197,"[567, 181, 28, 36]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[224, 82, 135, 162]",0.18,0.0,0.02,0.01,0.19,0.01,0.59,,,,,,,,,,,,,,,,,,,,,,,,
198,"[568, 182, 27, 35]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[239, 101, 125, 155]",0.19,0.0,0.16,0.0,0.4,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,
199,"[195, 84, 130, 166]",0.54,0.0,0.23,0.01,0.1,0.03,0.1,"[568, 183, 26, 35]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,
