,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14
69,"[493, 112, 151, 182]",0.07,0.0,0.11,0.0,0.05,0.01,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"[507, 114, 143, 179]",0.13,0.0,0.04,0.0,0.01,0.16,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,"[511, 114, 138, 176]",0.16,0.0,0.36,0.01,0.06,0.3,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"[493, 110, 151, 183]",0.03,0.0,0.01,0.01,0.03,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"[492, 108, 150, 186]",0.11,0.0,0.07,0.03,0.04,0.09,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,"[495, 111, 147, 189]",0.05,0.0,0.08,0.32,0.04,0.24,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,"[502, 106, 145, 182]",0.06,0.0,0.02,0.01,0.01,0.04,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,"[513, 112, 146, 182]",0.19,0.0,0.15,0.05,0.09,0.05,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,"[528, 116, 141, 180]",0.06,0.0,0.01,0.01,0.01,0.01,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"[512, 114, 147, 182]",0.02,0.0,0.0,0.01,0.01,0.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"[511, 118, 137, 171]",0.1,0.0,0.01,0.07,0.03,0.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,"[831, 324, 165, 201]",0.52,0.0,0.06,0.05,0.18,0.09,0.09,"[640, 286, 122, 145]",0.43,0.0,0.03,0.18,0.28,0.02,0.05,"[223, 285, 93, 118]",0.4,0.0,0.06,0.04,0.29,0.16,0.05,"[567, 177, 81, 115]",0.15,0.0,0.07,0.0,0.67,0.03,0.07,"[1109, 207, 78, 101]",0.44,0.0,0.03,0.01,0.34,0.03,0.15,"[157, 216, 79, 96]",0.22,0.0,0.07,0.06,0.5,0.13,0.02,"[56, 162, 71, 89]",0.31,0.0,0.04,0.25,0.17,0.19,0.04,"[732, 155, 71, 89]",0.56,0.0,0.04,0.07,0.21,0.08,0.04,"[867, 213, 69, 86]",0.08,0.0,0.07,0.0,0.75,0.0,0.11,"[488, 132, 69, 84]",0.41,0.03,0.08,0.02,0.3,0.11,0.05,"[527, 135, 67, 83]",0.46,0.04,0.08,0.05,0.17,0.19,0.02,"[682, 123, 61, 74]",0.48,0.0,0.08,0.04,0.27,0.08,0.04,"[372, 121, 52, 66]",0.45,0.01,0.04,0.08,0.33,0.06,0.03,"[990, 24, 46, 55]",0.36,0.01,0.05,0.11,0.39,0.07,0.01,,,,,,,,
81,"[890, 332, 148, 184]",0.53,0.0,0.05,0.04,0.2,0.09,0.1,"[690, 290, 119, 144]",0.48,0.0,0.03,0.18,0.22,0.03,0.06,"[267, 276, 111, 150]",0.56,0.01,0.05,0.04,0.23,0.06,0.04,"[615, 184, 78, 109]",0.14,0.01,0.08,0.0,0.64,0.07,0.05,"[207, 219, 80, 96]",0.26,0.0,0.09,0.06,0.44,0.12,0.02,"[103, 165, 73, 90]",0.36,0.0,0.04,0.22,0.18,0.16,0.04,"[542, 133, 72, 87]",0.42,0.02,0.08,0.03,0.27,0.15,0.04,"[917, 217, 67, 87]",0.1,0.0,0.07,0.0,0.65,0.0,0.17,"[575, 138, 57, 71]",0.35,0.02,0.07,0.08,0.25,0.21,0.02,"[731, 130, 57, 71]",0.6,0.0,0.06,0.01,0.26,0.04,0.03,"[419, 124, 53, 66]",0.46,0.01,0.04,0.07,0.3,0.1,0.03,"[991, 29, 43, 54]",0.28,0.01,0.04,0.12,0.45,0.07,0.03,,,,,,,,,,,,,,,,,,,,,,,,
82,"[943, 334, 137, 169]",0.65,0.0,0.06,0.03,0.14,0.06,0.07,"[742, 284, 124, 151]",0.49,0.0,0.04,0.12,0.24,0.05,0.06,"[124, 324, 115, 146]",0.53,0.0,0.04,0.13,0.18,0.08,0.04,"[315, 277, 109, 143]",0.53,0.01,0.05,0.03,0.24,0.08,0.05,"[661, 181, 80, 107]",0.13,0.0,0.06,0.0,0.67,0.04,0.09,"[1203, 210, 74, 103]",0.19,0.0,0.02,0.01,0.58,0.01,0.18,"[259, 216, 78, 95]",0.24,0.0,0.08,0.05,0.45,0.14,0.02,"[153, 161, 73, 90]",0.33,0.0,0.04,0.28,0.15,0.14,0.06,"[827, 156, 70, 88]",0.57,0.0,0.04,0.06,0.21,0.08,0.04,"[966, 217, 68, 84]",0.08,0.0,0.08,0.0,0.68,0.0,0.16,"[586, 133, 59, 75]",0.53,0.02,0.08,0.05,0.16,0.11,0.05,"[776, 129, 55, 68]",0.61,0.01,0.05,0.06,0.2,0.05,0.02,"[469, 120, 52, 66]",0.42,0.0,0.04,0.07,0.32,0.12,0.03,"[623, 141, 53, 65]",0.34,0.05,0.05,0.08,0.26,0.19,0.03,"[991, 31, 48, 59]",0.36,0.02,0.05,0.09,0.36,0.1,0.02
83,"[1002, 321, 164, 198]",0.44,0.0,0.09,0.04,0.27,0.07,0.1,"[815, 285, 123, 150]",0.46,0.0,0.04,0.14,0.24,0.05,0.07,"[200, 324, 113, 144]",0.47,0.0,0.03,0.16,0.24,0.06,0.05,"[394, 287, 91, 116]",0.44,0.01,0.04,0.04,0.25,0.19,0.04,"[735, 183, 81, 109]",0.18,0.01,0.07,0.0,0.64,0.05,0.05,"[328, 215, 81, 98]",0.21,0.0,0.1,0.04,0.53,0.1,0.02,"[226, 163, 73, 90]",0.28,0.0,0.05,0.26,0.22,0.13,0.05,"[1038, 215, 69, 86]",0.08,0.0,0.05,0.0,0.6,0.0,0.26,"[696, 135, 68, 85]",0.39,0.04,0.08,0.06,0.18,0.24,0.02,"[904, 158, 67, 84]",0.59,0.0,0.05,0.05,0.21,0.07,0.03,"[850, 129, 59, 71]",0.41,0.01,0.07,0.03,0.38,0.06,0.04,"[657, 135, 57, 71]",0.42,0.02,0.1,0.05,0.21,0.15,0.04,"[507, 115, 51, 67]",0.36,0.01,0.07,0.04,0.48,0.01,0.03,"[544, 122, 51, 65]",0.4,0.0,0.05,0.05,0.32,0.15,0.03,,,,,,,,
84,"[1064, 322, 154, 186]",0.52,0.0,0.07,0.03,0.24,0.06,0.08,"[870, 288, 124, 150]",0.49,0.0,0.04,0.13,0.21,0.06,0.07,"[444, 277, 110, 148]",0.52,0.01,0.04,0.05,0.22,0.11,0.05,"[789, 188, 78, 106]",0.23,0.01,0.07,0.0,0.57,0.05,0.07,"[286, 166, 73, 91]",0.35,0.0,0.04,0.21,0.29,0.08,0.03,"[1096, 219, 68, 84]",0.05,0.0,0.04,0.0,0.78,0.0,0.13,"[385, 225, 63, 77]",0.24,0.0,0.07,0.06,0.52,0.08,0.03,"[716, 135, 61, 74]",0.4,0.01,0.11,0.05,0.22,0.18,0.03,"[594, 121, 56, 69]",0.44,0.0,0.05,0.05,0.29,0.13,0.03,"[906, 134, 55, 67]",0.35,0.0,0.1,0.03,0.39,0.08,0.05,"[750, 141, 53, 65]",0.36,0.03,0.04,0.11,0.33,0.1,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,"[1104, 324, 158, 200]",0.46,0.0,0.07,0.04,0.23,0.07,0.12,"[927, 285, 126, 153]",0.56,0.0,0.04,0.11,0.19,0.04,0.05,"[499, 277, 114, 151]",0.48,0.01,0.05,0.05,0.18,0.18,0.04,"[844, 186, 77, 102]",0.15,0.0,0.06,0.0,0.67,0.03,0.08,"[345, 170, 71, 90]",0.32,0.0,0.06,0.25,0.22,0.11,0.03,"[445, 227, 70, 84]",0.27,0.0,0.08,0.04,0.44,0.15,0.02,"[771, 135, 59, 74]",0.38,0.01,0.1,0.05,0.22,0.2,0.04,"[651, 123, 54, 69]",0.44,0.01,0.04,0.09,0.3,0.1,0.02,"[808, 142, 52, 63]",0.38,0.02,0.03,0.12,0.27,0.14,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"[586, 274, 105, 140]",0.47,0.01,0.04,0.06,0.19,0.18,0.04,"[927, 175, 80, 104]",0.16,0.01,0.07,0.0,0.64,0.06,0.06,"[421, 161, 72, 87]",0.39,0.01,0.06,0.17,0.25,0.09,0.03,"[522, 219, 65, 77]",0.29,0.0,0.07,0.08,0.43,0.1,0.03,"[852, 125, 60, 73]",0.38,0.02,0.09,0.05,0.22,0.21,0.03,"[740, 115, 54, 66]",0.53,0.01,0.03,0.05,0.23,0.13,0.03,"[889, 130, 50, 63]",0.46,0.03,0.03,0.1,0.25,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,"[1079, 252, 131, 153]",0.39,0.0,0.07,0.14,0.34,0.02,0.05,"[663, 254, 111, 150]",0.5,0.01,0.05,0.05,0.24,0.11,0.04,"[1006, 159, 82, 107]",0.19,0.01,0.08,0.0,0.6,0.07,0.06,"[596, 197, 81, 95]",0.3,0.0,0.08,0.05,0.41,0.13,0.03,"[498, 146, 73, 86]",0.44,0.0,0.05,0.19,0.2,0.08,0.04,"[932, 111, 58, 71]",0.36,0.02,0.08,0.06,0.25,0.2,0.03,"[1101, -1, 58, 67]",0.5,0.03,0.04,0.05,0.27,0.1,0.01,"[969, 113, 55, 69]",0.33,0.01,0.05,0.09,0.28,0.22,0.02,"[824, 99, 52, 66]",0.44,0.01,0.04,0.08,0.3,0.09,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"[-21, 288, 167, 215]",0.39,0.0,0.04,0.06,0.19,0.18,0.13,"[742, 245, 112, 153]",0.51,0.01,0.03,0.08,0.19,0.13,0.05,"[1161, 260, 101, 125]",0.52,0.0,0.04,0.06,0.34,0.02,0.02,"[1086, 152, 79, 105]",0.22,0.01,0.07,0.0,0.58,0.05,0.06,"[680, 188, 77, 94]",0.28,0.0,0.07,0.03,0.43,0.15,0.02,"[585, 135, 70, 87]",0.39,0.0,0.05,0.19,0.2,0.13,0.03,"[1015, 98, 70, 84]",0.47,0.02,0.07,0.02,0.28,0.1,0.03,"[904, 90, 57, 74]",0.41,0.01,0.03,0.05,0.37,0.1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,"[299, 453, 196, 243]",0.15,0.0,0.04,0.05,0.54,0.03,0.19,"[49, 287, 169, 209]",0.41,0.0,0.06,0.03,0.38,0.04,0.08,"[601, 274, 161, 204]",0.28,0.0,0.06,0.09,0.32,0.14,0.12,"[816, 240, 109, 147]",0.5,0.01,0.04,0.07,0.17,0.16,0.05,"[754, 174, 87, 110]",0.24,0.0,0.14,0.02,0.43,0.12,0.04,"[1162, 145, 84, 108]",0.23,0.01,0.08,0.0,0.55,0.06,0.07,"[666, 129, 67, 81]",0.36,0.0,0.05,0.13,0.26,0.16,0.04,"[1127, 95, 62, 75]",0.38,0.01,0.05,0.08,0.24,0.21,0.02,"[1088, 95, 60, 73]",0.41,0.02,0.09,0.07,0.22,0.16,0.04,"[941, 85, 43, 54]",0.22,0.01,0.11,0.09,0.43,0.08,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"[368, 455, 193, 252]",0.2,0.0,0.02,0.26,0.43,0.01,0.08,"[128, 274, 163, 200]",0.38,0.0,0.11,0.05,0.35,0.03,0.08,"[891, 227, 111, 150]",0.49,0.01,0.04,0.05,0.23,0.13,0.05,"[827, 172, 77, 94]",0.29,0.0,0.06,0.04,0.4,0.17,0.03,"[746, 120, 67, 82]",0.19,0.01,0.03,0.37,0.19,0.17,0.04,"[1162, 88, 56, 72]",0.36,0.04,0.07,0.07,0.19,0.19,0.08,"[1202, 92, 55, 68]",0.48,0.04,0.03,0.08,0.23,0.11,0.02,"[80, 72, 42, 53]",0.49,0.06,0.03,0.07,0.24,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,"[548, 99, 146, 190]",0.19,0.0,0.12,0.06,0.07,0.23,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"[560, 96, 145, 185]",0.02,0.0,0.02,0.01,0.01,0.02,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"[556, 104, 146, 184]",0.34,0.0,0.07,0.02,0.13,0.03,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,"[546, 96, 147, 191]",0.1,0.0,0.02,0.05,0.05,0.01,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,"[555, 99, 140, 181]",0.09,0.0,0.08,0.13,0.07,0.11,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,"[545, 105, 138, 174]",0.05,0.0,0.03,0.06,0.14,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,"[542, 102, 146, 176]",0.04,0.0,0.0,0.01,0.02,0.0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,"[545, 99, 147, 182]",0.18,0.0,0.02,0.0,0.03,0.01,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"[547, 95, 143, 187]",0.05,0.0,0.1,0.23,0.02,0.17,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,"[551, 96, 147, 182]",0.07,0.0,0.07,0.03,0.02,0.03,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,"[551, 93, 148, 185]",0.04,0.0,0.02,0.01,0.01,0.01,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,"[553, 98, 145, 181]",0.08,0.0,0.24,0.01,0.07,0.16,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,"[545, 94, 147, 182]",0.07,0.0,0.02,0.07,0.03,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,"[515, 102, 145, 176]",0.16,0.0,0.03,0.0,0.05,0.05,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,"[529, 98, 143, 184]",0.05,0.0,0.09,0.2,0.02,0.27,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,"[547, 95, 145, 184]",0.1,0.0,0.21,0.01,0.13,0.12,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,"[568, 106, 133, 171]",0.13,0.0,0.19,0.04,0.03,0.04,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,"[535, 105, 142, 183]",0.02,0.0,0.07,0.0,0.04,0.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,"[530, 99, 143, 183]",0.08,0.0,0.02,0.07,0.02,0.04,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,"[570, 153, 43, 50]",0.33,0.0,0.5,0.02,0.03,0.1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,"[551, 79, 162, 208]",0.03,0.0,0.01,0.82,0.0,0.11,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"[572, 88, 152, 192]",0.05,0.0,0.12,0.22,0.02,0.13,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,"[560, 95, 146, 187]",0.03,0.0,0.02,0.8,0.01,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,"[574, 89, 148, 189]",0.03,0.0,0.02,0.1,0.01,0.01,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,"[580, 96, 142, 182]",0.07,0.0,0.16,0.02,0.02,0.13,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,"[561, 91, 150, 182]",0.02,0.0,0.01,0.02,0.01,0.02,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,"[549, 94, 144, 180]",0.02,0.0,0.01,0.04,0.01,0.02,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,"[568, 95, 143, 183]",0.04,0.0,0.01,0.03,0.01,0.01,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"[566, 92, 146, 190]",0.06,0.0,0.05,0.01,0.02,0.1,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,"[566, 95, 140, 174]",0.21,0.0,0.13,0.09,0.06,0.15,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,"[559, 94, 147, 177]",0.3,0.0,0.13,0.04,0.06,0.09,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,"[543, 99, 149, 180]",0.71,0.0,0.02,0.0,0.03,0.03,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,"[546, 103, 148, 176]",0.25,0.0,0.04,0.0,0.05,0.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,"[548, 105, 148, 179]",0.17,0.0,0.13,0.03,0.1,0.08,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,"[561, 95, 146, 184]",0.39,0.0,0.15,0.03,0.18,0.02,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,"[557, 100, 142, 179]",0.23,0.0,0.05,0.04,0.09,0.02,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,"[559, 108, 140, 176]",0.09,0.0,0.01,0.11,0.01,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,"[559, 109, 141, 180]",0.14,0.0,0.04,0.13,0.03,0.02,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,"[562, 100, 140, 181]",0.18,0.0,0.04,0.0,0.03,0.01,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,"[564, 99, 138, 177]",0.39,0.0,0.23,0.0,0.08,0.13,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,"[554, 91, 146, 185]",0.37,0.0,0.29,0.0,0.05,0.07,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
