,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
298,"[1028, 174, 28, 35]",0.43,0.0,0.02,0.0,0.06,0.0,0.48,"[583, 107, 221, 295]",0.88,0.01,0.03,0.02,0.04,0.0,0.01,"[1030, 345, 34, 44]",0.47,0.0,0.02,0.0,0.18,0.08,0.25,,,,,,,,,,,,,,,,
299,"[1028, 174, 28, 35]",0.58,0.0,0.01,0.0,0.06,0.0,0.34,"[484, 87, 229, 289]",0.13,0.0,0.26,0.07,0.33,0.0,0.21,"[1030, 344, 35, 45]",0.22,0.0,0.04,0.01,0.26,0.06,0.41,,,,,,,,,,,,,,,,
300,"[1027, 174, 29, 35]",0.58,0.0,0.02,0.0,0.12,0.0,0.28,"[558, 95, 227, 296]",0.57,0.01,0.27,0.0,0.09,0.0,0.06,"[1030, 344, 34, 44]",0.23,0.0,0.02,0.01,0.42,0.05,0.27,,,,,,,,,,,,,,,,
301,"[524, 83, 237, 311]",0.36,0.0,0.27,0.01,0.09,0.0,0.27,"[1028, 174, 29, 35]",0.47,0.0,0.02,0.0,0.05,0.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,
302,"[1028, 174, 28, 35]",0.54,0.0,0.01,0.0,0.06,0.0,0.38,"[532, 123, 231, 299]",0.11,0.0,0.42,0.01,0.26,0.01,0.19,"[1030, 344, 34, 43]",0.24,0.0,0.02,0.02,0.36,0.02,0.34,,,,,,,,,,,,,,,,
303,"[1029, 175, 27, 33]",0.51,0.0,0.01,0.0,0.04,0.0,0.43,"[493, 126, 228, 301]",0.03,0.0,0.06,0.0,0.06,0.01,0.84,"[1030, 345, 34, 42]",0.31,0.0,0.04,0.03,0.3,0.03,0.29,"[840, 321, 67, 77]",0.03,0.0,0.04,0.1,0.05,0.18,0.6,"[101, 536, 158, 187]",0.29,0.0,0.29,0.01,0.31,0.01,0.09
304,"[523, 133, 235, 295]",0.12,0.0,0.37,0.0,0.24,0.0,0.26,"[1028, 174, 27, 34]",0.5,0.0,0.02,0.0,0.12,0.0,0.36,"[1031, 344, 33, 43]",0.28,0.0,0.02,0.02,0.33,0.02,0.33,,,,,,,,,,,,,,,,
305,"[1029, 174, 27, 34]",0.58,0.0,0.0,0.0,0.09,0.0,0.33,"[564, 127, 218, 280]",0.29,0.0,0.11,0.0,0.3,0.0,0.3,"[1029, 342, 35, 45]",0.27,0.0,0.03,0.02,0.28,0.01,0.38,,,,,,,,,,,,,,,,
306,"[1028, 174, 28, 34]",0.61,0.0,0.01,0.0,0.1,0.0,0.28,"[508, 109, 218, 279]",0.07,0.0,0.27,0.01,0.42,0.0,0.23,"[1029, 343, 35, 45]",0.22,0.0,0.03,0.02,0.36,0.01,0.36,,,,,,,,,,,,,,,,
307,"[1028, 174, 27, 34]",0.57,0.0,0.01,0.0,0.1,0.0,0.32,"[472, 126, 229, 292]",0.04,0.0,0.09,0.0,0.24,0.0,0.64,"[1030, 344, 34, 44]",0.32,0.0,0.01,0.03,0.32,0.03,0.28,,,,,,,,,,,,,,,,
308,"[1028, 175, 28, 34]",0.51,0.0,0.01,0.0,0.06,0.0,0.42,"[505, 97, 216, 277]",0.02,0.0,0.02,0.0,0.14,0.0,0.81,"[1030, 343, 35, 46]",0.31,0.0,0.03,0.02,0.16,0.04,0.44,,,,,,,,,,,,,,,,
309,"[1028, 175, 27, 34]",0.5,0.0,0.01,0.0,0.04,0.0,0.44,"[522, 105, 219, 277]",0.06,0.0,0.28,0.0,0.05,0.02,0.58,"[1030, 344, 34, 44]",0.27,0.0,0.03,0.01,0.33,0.05,0.32,,,,,,,,,,,,,,,,
310,"[1028, 174, 28, 34]",0.44,0.0,0.01,0.0,0.1,0.0,0.46,"[514, 106, 251, 324]",0.0,0.0,0.03,0.0,0.01,0.01,0.94,"[1030, 344, 34, 44]",0.25,0.0,0.02,0.01,0.31,0.06,0.35,,,,,,,,,,,,,,,,
311,"[1028, 174, 28, 34]",0.42,0.0,0.0,0.0,0.08,0.0,0.49,"[520, 106, 247, 323]",0.01,0.0,0.02,0.0,0.03,0.0,0.93,"[1030, 344, 34, 45]",0.3,0.0,0.04,0.0,0.26,0.05,0.35,,,,,,,,,,,,,,,,
312,"[1029, 175, 26, 34]",0.65,0.0,0.01,0.0,0.03,0.0,0.31,"[550, 103, 226, 302]",0.01,0.0,0.02,0.0,0.0,0.01,0.96,"[1030, 344, 33, 43]",0.28,0.0,0.02,0.01,0.24,0.02,0.43,,,,,,,,,,,,,,,,
313,"[1028, 174, 27, 35]",0.62,0.0,0.03,0.0,0.08,0.0,0.27,"[1030, 344, 34, 44]",0.44,0.0,0.02,0.01,0.31,0.07,0.16,"[572, 79, 233, 314]",0.2,0.0,0.41,0.1,0.25,0.02,0.02,,,,,,,,,,,,,,,,
314,"[1028, 174, 28, 35]",0.58,0.0,0.01,0.0,0.07,0.0,0.34,"[539, 104, 221, 278]",0.05,0.02,0.14,0.0,0.43,0.0,0.35,"[1031, 344, 33, 44]",0.35,0.0,0.02,0.01,0.34,0.05,0.24,,,,,,,,,,,,,,,,
315,"[502, 54, 231, 299]",0.02,0.0,0.01,0.95,0.01,0.0,0.0,"[1028, 174, 28, 35]",0.57,0.0,0.01,0.0,0.05,0.0,0.37,"[256, 406, 144, 164]",0.1,0.0,0.12,0.09,0.51,0.0,0.18,"[1029, 343, 33, 42]",0.23,0.0,0.03,0.01,0.19,0.01,0.53,,,,,,,,
316,"[1028, 175, 28, 33]",0.52,0.0,0.01,0.0,0.08,0.0,0.39,"[519, 77, 213, 269]",0.5,0.01,0.14,0.04,0.21,0.0,0.1,"[1029, 343, 33, 43]",0.47,0.0,0.04,0.01,0.22,0.01,0.26,,,,,,,,,,,,,,,,
317,"[1028, 174, 28, 34]",0.45,0.0,0.01,0.0,0.11,0.0,0.43,"[543, 130, 235, 292]",0.19,0.41,0.07,0.0,0.32,0.0,0.01,"[1030, 343, 33, 42]",0.2,0.0,0.04,0.01,0.18,0.02,0.56,,,,,,,,,,,,,,,,
318,"[1028, 174, 28, 34]",0.46,0.0,0.01,0.0,0.1,0.0,0.42,"[513, 79, 228, 298]",0.25,0.0,0.42,0.01,0.21,0.0,0.1,"[1030, 345, 34, 44]",0.24,0.0,0.02,0.02,0.17,0.14,0.41,,,,,,,,,,,,,,,,
319,"[1028, 175, 27, 33]",0.55,0.0,0.01,0.0,0.09,0.0,0.35,"[551, 81, 218, 289]",0.09,0.0,0.18,0.4,0.29,0.0,0.03,"[1030, 344, 35, 45]",0.27,0.0,0.03,0.01,0.2,0.04,0.45,,,,,,,,,,,,,,,,
320,"[1028, 175, 28, 33]",0.55,0.0,0.01,0.0,0.11,0.0,0.33,"[498, 72, 226, 305]",0.05,0.0,0.76,0.0,0.13,0.04,0.02,"[1030, 345, 35, 43]",0.28,0.0,0.04,0.0,0.25,0.09,0.33,,,,,,,,,,,,,,,,
321,"[1028, 175, 28, 33]",0.49,0.0,0.03,0.0,0.16,0.0,0.32,"[511, 96, 234, 303]",0.02,0.0,0.1,0.0,0.28,0.0,0.61,"[1030, 345, 35, 43]",0.22,0.0,0.04,0.01,0.36,0.03,0.35,,,,,,,,,,,,,,,,
322,"[1028, 174, 28, 34]",0.5,0.0,0.01,0.0,0.1,0.0,0.39,"[501, 147, 246, 318]",0.28,0.0,0.11,0.29,0.11,0.01,0.19,"[1030, 345, 34, 43]",0.39,0.0,0.03,0.01,0.25,0.04,0.29,,,,,,,,,,,,,,,,
323,"[1029, 174, 27, 35]",0.42,0.0,0.02,0.0,0.1,0.0,0.46,"[514, 92, 227, 296]",0.06,0.0,0.05,0.01,0.08,0.0,0.81,"[1030, 344, 34, 44]",0.42,0.0,0.02,0.01,0.3,0.06,0.19,,,,,,,,,,,,,,,,
324,"[1028, 174, 28, 34]",0.38,0.0,0.02,0.0,0.15,0.0,0.45,"[515, 89, 230, 299]",0.46,0.0,0.3,0.01,0.11,0.0,0.12,"[1030, 344, 34, 43]",0.32,0.0,0.02,0.01,0.25,0.06,0.33,,,,,,,,,,,,,,,,
325,"[1028, 174, 27, 34]",0.38,0.0,0.02,0.0,0.2,0.0,0.4,"[521, 105, 231, 311]",0.07,0.0,0.2,0.0,0.29,0.0,0.44,"[1030, 345, 34, 42]",0.26,0.0,0.02,0.01,0.27,0.07,0.37,,,,,,,,,,,,,,,,
326,"[1028, 174, 28, 34]",0.47,0.0,0.01,0.0,0.13,0.0,0.38,"[533, 80, 229, 295]",0.22,0.0,0.34,0.01,0.12,0.0,0.31,"[1030, 344, 35, 45]",0.2,0.0,0.02,0.01,0.24,0.03,0.5,,,,,,,,,,,,,,,,
327,"[1028, 174, 28, 34]",0.36,0.0,0.01,0.0,0.09,0.0,0.53,"[519, 85, 241, 315]",0.14,0.0,0.14,0.02,0.11,0.0,0.59,"[1030, 344, 34, 44]",0.25,0.0,0.02,0.02,0.37,0.08,0.26,,,,,,,,,,,,,,,,
328,"[489, 76, 240, 312]",0.19,0.0,0.28,0.06,0.24,0.0,0.22,"[1028, 174, 28, 35]",0.42,0.0,0.02,0.0,0.11,0.0,0.44,"[1030, 344, 35, 45]",0.34,0.0,0.02,0.0,0.19,0.09,0.35,,,,,,,,,,,,,,,,
329,"[518, 86, 241, 304]",0.35,0.0,0.2,0.0,0.21,0.0,0.23,"[1028, 174, 28, 34]",0.3,0.0,0.02,0.0,0.23,0.0,0.45,"[1029, 342, 33, 43]",0.44,0.0,0.02,0.01,0.15,0.02,0.37,,,,,,,,,,,,,,,,
330,"[497, 92, 255, 332]",0.04,0.0,0.04,0.0,0.06,0.0,0.86,"[1028, 174, 28, 34]",0.34,0.0,0.01,0.0,0.12,0.0,0.53,"[1030, 344, 35, 45]",0.32,0.0,0.02,0.01,0.24,0.07,0.35,,,,,,,,,,,,,,,,
331,"[503, 95, 244, 312]",0.35,0.0,0.2,0.0,0.14,0.0,0.31,"[1028, 174, 27, 34]",0.35,0.0,0.01,0.0,0.15,0.0,0.48,"[1030, 344, 34, 44]",0.25,0.0,0.01,0.02,0.33,0.07,0.33,,,,,,,,,,,,,,,,
332,"[1028, 174, 27, 35]",0.41,0.0,0.03,0.0,0.13,0.0,0.43,"[497, 92, 246, 313]",0.18,0.0,0.08,0.0,0.19,0.0,0.55,"[1030, 344, 35, 44]",0.27,0.0,0.01,0.01,0.31,0.04,0.35,,,,,,,,,,,,,,,,
333,"[1028, 174, 28, 34]",0.25,0.0,0.01,0.0,0.05,0.0,0.69,"[571, 95, 221, 290]",0.23,0.0,0.14,0.01,0.2,0.01,0.4,"[1030, 343, 32, 41]",0.25,0.0,0.01,0.01,0.1,0.02,0.61,,,,,,,,,,,,,,,,
334,"[486, 92, 229, 293]",0.1,0.0,0.34,0.0,0.3,0.0,0.26,"[1028, 174, 27, 34]",0.57,0.0,0.01,0.0,0.07,0.0,0.34,"[1030, 343, 32, 42]",0.41,0.0,0.03,0.04,0.13,0.01,0.39,"[501, 267, 426, 500]",0.04,0.01,0.07,0.0,0.43,0.04,0.4,,,,,,,,
335,"[476, 99, 235, 299]",0.21,0.02,0.23,0.0,0.22,0.0,0.32,"[1028, 174, 28, 35]",0.49,0.0,0.04,0.0,0.09,0.0,0.37,"[1030, 343, 32, 42]",0.3,0.0,0.05,0.03,0.19,0.02,0.42,,,,,,,,,,,,,,,,
336,"[1028, 174, 28, 35]",0.64,0.0,0.02,0.0,0.07,0.0,0.27,"[557, 129, 227, 292]",0.81,0.03,0.07,0.0,0.06,0.0,0.04,"[1030, 343, 33, 41]",0.29,0.0,0.02,0.01,0.17,0.01,0.49,,,,,,,,,,,,,,,,
337,"[1028, 175, 27, 32]",0.41,0.0,0.01,0.0,0.07,0.0,0.51,"[527, 119, 241, 322]",0.72,0.03,0.06,0.0,0.08,0.0,0.1,"[1030, 343, 33, 43]",0.37,0.0,0.06,0.01,0.19,0.02,0.34,,,,,,,,,,,,,,,,
338,"[1028, 174, 28, 35]",0.48,0.0,0.01,0.0,0.06,0.0,0.45,"[519, 110, 233, 298]",0.4,0.01,0.17,0.0,0.18,0.0,0.23,"[1029, 342, 34, 44]",0.44,0.0,0.02,0.02,0.21,0.02,0.29,,,,,,,,,,,,,,,,
339,"[1028, 174, 28, 34]",0.37,0.0,0.01,0.0,0.08,0.0,0.54,"[480, 86, 225, 284]",0.48,0.0,0.12,0.0,0.08,0.0,0.32,"[1030, 343, 33, 42]",0.29,0.0,0.05,0.01,0.19,0.01,0.45,,,,,,,,,,,,,,,,
340,"[1028, 174, 27, 34]",0.46,0.0,0.01,0.0,0.14,0.0,0.38,"[462, 113, 245, 311]",0.55,0.01,0.17,0.0,0.18,0.0,0.09,"[1030, 345, 35, 43]",0.14,0.0,0.01,0.01,0.17,0.07,0.59,,,,,,,,,,,,,,,,
341,"[1028, 175, 27, 34]",0.59,0.0,0.03,0.0,0.05,0.0,0.33,"[587, 92, 242, 316]",0.59,0.0,0.04,0.0,0.3,0.0,0.07,"[1030, 344, 35, 43]",0.12,0.0,0.03,0.01,0.29,0.02,0.53,"[866, 356, 21, 22]",0.3,0.01,0.38,0.04,0.13,0.01,0.12,,,,,,,,
342,"[554, 85, 212, 272]",0.6,0.0,0.09,0.01,0.13,0.0,0.15,"[1028, 174, 28, 35]",0.45,0.0,0.02,0.0,0.06,0.0,0.46,"[1029, 342, 33, 43]",0.3,0.0,0.04,0.03,0.18,0.02,0.43,,,,,,,,,,,,,,,,
343,"[1028, 174, 28, 35]",0.51,0.0,0.02,0.0,0.06,0.0,0.41,"[547, 126, 221, 285]",0.76,0.02,0.04,0.0,0.07,0.0,0.1,"[1029, 343, 33, 42]",0.21,0.0,0.03,0.06,0.17,0.02,0.51,,,,,,,,,,,,,,,,
344,"[1028, 174, 28, 35]",0.57,0.0,0.01,0.0,0.08,0.0,0.34,"[1029, 342, 33, 44]",0.42,0.0,0.02,0.01,0.18,0.01,0.36,,,,,,,,,,,,,,,,,,,,,,,,
345,"[1028, 175, 28, 34]",0.51,0.0,0.03,0.0,0.07,0.0,0.39,"[1030, 344, 34, 44]",0.43,0.0,0.04,0.01,0.24,0.09,0.19,"[539, 104, 222, 291]",0.27,0.0,0.2,0.0,0.06,0.0,0.46,,,,,,,,,,,,,,,,
346,"[1028, 175, 27, 33]",0.49,0.0,0.02,0.0,0.07,0.0,0.43,"[550, 101, 218, 292]",0.06,0.0,0.27,0.0,0.12,0.01,0.52,"[1030, 343, 33, 42]",0.25,0.0,0.04,0.01,0.16,0.03,0.52,,,,,,,,,,,,,,,,
347,"[521, 112, 220, 280]",0.02,0.0,0.02,0.02,0.03,0.0,0.91,"[1029, 175, 27, 33]",0.42,0.0,0.02,0.0,0.07,0.0,0.48,"[1030, 344, 35, 44]",0.33,0.0,0.03,0.01,0.3,0.04,0.29,,,,,,,,,,,,,,,,
348,"[1028, 174, 28, 34]",0.51,0.0,0.01,0.0,0.08,0.0,0.4,"[500, 108, 214, 270]",0.66,0.07,0.1,0.02,0.06,0.0,0.09,"[1031, 343, 32, 43]",0.4,0.0,0.04,0.01,0.23,0.04,0.29,,,,,,,,,,,,,,,,
349,"[1029, 174, 27, 34]",0.39,0.0,0.01,0.0,0.07,0.0,0.54,"[640, 69, 212, 279]",0.22,0.0,0.21,0.02,0.31,0.0,0.25,"[1029, 343, 33, 42]",0.37,0.0,0.05,0.01,0.17,0.01,0.38,,,,,,,,,,,,,,,,
350,"[1028, 174, 27, 34]",0.53,0.0,0.01,0.0,0.14,0.0,0.33,"[482, 112, 219, 278]",0.13,0.0,0.16,0.02,0.47,0.01,0.2,"[1031, 345, 34, 42]",0.31,0.0,0.04,0.01,0.29,0.07,0.29,,,,,,,,,,,,,,,,
351,"[1028, 174, 28, 35]",0.36,0.0,0.02,0.0,0.12,0.0,0.5,"[614, 100, 221, 291]",0.15,0.0,0.06,0.16,0.24,0.0,0.39,"[1030, 345, 35, 43]",0.33,0.0,0.03,0.01,0.25,0.08,0.29,"[841, 333, 24, 26]",0.0,0.0,0.04,0.82,0.03,0.05,0.06,,,,,,,,
352,"[1029, 174, 26, 34]",0.45,0.0,0.01,0.0,0.1,0.0,0.44,"[451, 97, 210, 268]",0.06,0.0,0.06,0.62,0.06,0.0,0.19,"[1030, 344, 34, 45]",0.28,0.0,0.03,0.01,0.27,0.07,0.34,,,,,,,,,,,,,,,,
353,"[1028, 175, 28, 32]",0.42,0.0,0.01,0.0,0.12,0.0,0.44,"[1030, 342, 33, 43]",0.24,0.0,0.01,0.01,0.12,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,
354,"[1028, 174, 27, 35]",0.46,0.0,0.02,0.0,0.09,0.0,0.43,"[565, 102, 212, 276]",0.24,0.0,0.11,0.12,0.33,0.0,0.21,"[1030, 344, 35, 44]",0.27,0.0,0.02,0.01,0.24,0.04,0.41,,,,,,,,,,,,,,,,
355,"[1029, 175, 27, 34]",0.56,0.0,0.01,0.0,0.03,0.0,0.4,"[1030, 343, 32, 42]",0.22,0.0,0.02,0.01,0.12,0.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,
356,"[1028, 174, 28, 35]",0.47,0.0,0.01,0.0,0.13,0.0,0.4,"[554, 91, 219, 278]",0.58,0.0,0.05,0.09,0.1,0.0,0.17,"[1031, 345, 34, 42]",0.26,0.0,0.02,0.0,0.21,0.04,0.47,,,,,,,,,,,,,,,,
357,"[1028, 174, 28, 35]",0.57,0.0,0.01,0.0,0.06,0.0,0.36,"[1030, 344, 34, 43]",0.21,0.0,0.03,0.01,0.26,0.04,0.45,"[542, 127, 232, 304]",0.21,0.03,0.08,0.05,0.19,0.0,0.44,,,,,,,,,,,,,,,,
358,"[1028, 174, 28, 35]",0.42,0.0,0.01,0.0,0.07,0.0,0.5,"[536, 137, 227, 298]",0.38,0.07,0.24,0.02,0.21,0.0,0.09,"[1029, 342, 34, 44]",0.51,0.0,0.01,0.03,0.14,0.01,0.3,,,,,,,,,,,,,,,,
359,"[1028, 174, 28, 34]",0.27,0.0,0.01,0.0,0.07,0.0,0.65,"[518, 105, 233, 294]",0.29,0.0,0.2,0.04,0.23,0.0,0.24,"[1029, 342, 33, 44]",0.45,0.0,0.02,0.02,0.17,0.02,0.33,,,,,,,,,,,,,,,,
360,"[528, 93, 232, 297]",0.36,0.0,0.26,0.02,0.08,0.01,0.27,"[1028, 175, 28, 33]",0.61,0.0,0.01,0.0,0.08,0.0,0.3,"[1030, 343, 32, 43]",0.35,0.0,0.05,0.01,0.19,0.03,0.38,,,,,,,,,,,,,,,,
361,"[558, 99, 228, 292]",0.45,0.04,0.12,0.01,0.23,0.0,0.15,"[1028, 175, 28, 34]",0.43,0.0,0.02,0.0,0.08,0.0,0.48,"[1030, 345, 35, 43]",0.21,0.0,0.03,0.01,0.22,0.14,0.39,,,,,,,,,,,,,,,,
362,"[1028, 174, 28, 35]",0.62,0.0,0.01,0.0,0.07,0.0,0.29,"[507, 113, 232, 299]",0.1,0.16,0.23,0.0,0.31,0.0,0.2,"[1030, 343, 32, 42]",0.33,0.0,0.04,0.01,0.14,0.02,0.47,,,,,,,,,,,,,,,,
363,"[1028, 175, 25, 33]",0.75,0.0,0.01,0.0,0.07,0.0,0.16,"[539, 116, 235, 311]",0.03,0.0,0.15,0.0,0.2,0.0,0.62,"[1030, 344, 34, 44]",0.38,0.0,0.04,0.01,0.29,0.09,0.18,,,,,,,,,,,,,,,,
364,"[1028, 174, 27, 34]",0.47,0.0,0.02,0.0,0.12,0.0,0.39,"[481, 80, 227, 283]",0.05,0.0,0.21,0.0,0.12,0.01,0.62,"[1030, 345, 35, 44]",0.47,0.0,0.02,0.01,0.17,0.1,0.22,,,,,,,,,,,,,,,,
365,"[1028, 174, 28, 35]",0.6,0.0,0.01,0.0,0.04,0.0,0.35,"[519, 112, 227, 298]",0.06,0.0,0.13,0.0,0.18,0.01,0.61,"[1030, 344, 34, 44]",0.35,0.0,0.04,0.01,0.26,0.1,0.24,,,,,,,,,,,,,,,,
366,"[1029, 174, 27, 34]",0.72,0.0,0.0,0.0,0.07,0.0,0.21,"[606, 119, 234, 306]",0.07,0.0,0.13,0.03,0.07,0.01,0.69,"[1031, 345, 34, 42]",0.4,0.0,0.04,0.0,0.19,0.06,0.31,,,,,,,,,,,,,,,,
367,"[1028, 174, 28, 35]",0.64,0.0,0.01,0.0,0.04,0.0,0.31,"[536, 104, 221, 286]",0.01,0.0,0.01,0.0,0.04,0.0,0.94,"[1030, 343, 33, 42]",0.37,0.0,0.03,0.02,0.09,0.04,0.47,,,,,,,,,,,,,,,,
368,"[1028, 174, 28, 35]",0.56,0.0,0.01,0.0,0.05,0.0,0.38,"[516, 104, 232, 310]",0.05,0.0,0.24,0.06,0.21,0.0,0.43,"[1030, 343, 34, 45]",0.36,0.0,0.03,0.01,0.2,0.08,0.32,,,,,,,,,,,,,,,,
369,"[1028, 174, 27, 34]",0.54,0.0,0.02,0.0,0.1,0.0,0.34,"[1030, 344, 35, 44]",0.32,0.0,0.01,0.01,0.3,0.06,0.3,"[599, 112, 223, 298]",0.12,0.0,0.11,0.0,0.13,0.0,0.64,,,,,,,,,,,,,,,,
370,"[1028, 175, 26, 33]",0.44,0.0,0.03,0.0,0.09,0.0,0.43,"[559, 102, 222, 274]",0.76,0.02,0.04,0.01,0.08,0.0,0.08,"[1030, 344, 34, 44]",0.31,0.0,0.01,0.01,0.3,0.1,0.27,,,,,,,,,,,,,,,,
371,"[1028, 174, 27, 35]",0.43,0.0,0.03,0.0,0.12,0.0,0.42,"[562, 101, 220, 290]",0.55,0.03,0.04,0.0,0.22,0.0,0.15,"[1030, 345, 34, 42]",0.21,0.0,0.05,0.01,0.26,0.06,0.42,,,,,,,,,,,,,,,,
372,"[1029, 174, 27, 34]",0.61,0.0,0.01,0.0,0.12,0.0,0.25,"[482, 91, 226, 281]",0.44,0.0,0.26,0.0,0.24,0.0,0.07,"[1030, 343, 33, 42]",0.16,0.0,0.04,0.02,0.19,0.02,0.57,,,,,,,,,,,,,,,,
373,"[1028, 174, 27, 34]",0.3,0.0,0.01,0.0,0.08,0.0,0.6,"[517, 78, 245, 324]",0.04,0.0,0.11,0.0,0.41,0.0,0.44,"[1030, 344, 34, 44]",0.43,0.0,0.03,0.01,0.23,0.12,0.19,"[841, 335, 25, 27]",0.0,0.0,0.04,0.8,0.05,0.03,0.08,,,,,,,,
374,"[1028, 174, 27, 34]",0.38,0.0,0.01,0.0,0.07,0.0,0.54,"[488, 71, 242, 316]",0.01,0.0,0.1,0.03,0.06,0.01,0.79,"[1031, 345, 33, 43]",0.29,0.0,0.08,0.0,0.25,0.07,0.31,,,,,,,,,,,,,,,,
375,"[1028, 174, 27, 35]",0.42,0.0,0.03,0.0,0.12,0.0,0.44,"[1030, 343, 33, 42]",0.19,0.0,0.03,0.01,0.16,0.01,0.61,,,,,,,,,,,,,,,,,,,,,,,,
376,"[1028, 174, 27, 35]",0.48,0.0,0.01,0.0,0.05,0.0,0.46,"[529, 77, 225, 293]",0.13,0.0,0.17,0.08,0.3,0.01,0.32,"[1030, 344, 35, 44]",0.27,0.0,0.02,0.02,0.27,0.03,0.39,,,,,,,,,,,,,,,,
377,"[561, 110, 226, 288]",0.38,0.16,0.04,0.0,0.32,0.0,0.1,"[1028, 174, 28, 35]",0.46,0.0,0.01,0.0,0.06,0.0,0.46,"[1030, 343, 32, 42]",0.22,0.0,0.02,0.01,0.17,0.0,0.58,,,,,,,,,,,,,,,,
378,"[533, 91, 230, 297]",0.1,0.0,0.18,0.01,0.18,0.0,0.53,"[1028, 174, 28, 35]",0.46,0.0,0.02,0.0,0.08,0.0,0.43,"[1030, 345, 34, 43]",0.2,0.0,0.04,0.01,0.31,0.05,0.39,,,,,,,,,,,,,,,,
379,"[1029, 174, 26, 33]",0.74,0.0,0.01,0.0,0.07,0.0,0.18,"[563, 81, 217, 282]",0.16,0.01,0.04,0.39,0.3,0.0,0.1,"[1030, 344, 34, 44]",0.32,0.0,0.02,0.03,0.19,0.18,0.27,"[100, 498, 233, 247]",0.02,0.0,0.49,0.24,0.21,0.01,0.02,,,,,,,,
380,"[1029, 176, 26, 32]",0.48,0.0,0.02,0.0,0.05,0.0,0.44,"[470, 73, 259, 346]",0.0,0.0,0.01,0.01,0.12,0.0,0.85,"[1030, 344, 34, 43]",0.31,0.0,0.04,0.01,0.24,0.04,0.37,,,,,,,,,,,,,,,,
381,"[1029, 174, 27, 34]",0.61,0.0,0.01,0.0,0.08,0.0,0.3,"[524, 98, 239, 309]",0.03,0.0,0.04,0.01,0.03,0.0,0.89,"[1031, 345, 33, 43]",0.25,0.0,0.05,0.0,0.26,0.09,0.35,,,,,,,,,,,,,,,,
382,"[1029, 174, 27, 34]",0.51,0.0,0.01,0.0,0.11,0.0,0.37,"[518, 113, 249, 320]",0.1,0.0,0.1,0.02,0.17,0.0,0.61,"[1031, 344, 34, 44]",0.4,0.0,0.03,0.03,0.25,0.07,0.23,,,,,,,,,,,,,,,,
383,"[563, 98, 242, 320]",0.07,0.0,0.27,0.3,0.15,0.0,0.21,"[1028, 174, 28, 34]",0.45,0.0,0.01,0.0,0.1,0.0,0.44,,,,,,,,,,,,,,,,,,,,,,,,
384,"[1028, 174, 27, 34]",0.59,0.0,0.01,0.0,0.11,0.0,0.28,"[550, 117, 212, 273]",0.1,0.0,0.14,0.11,0.21,0.0,0.43,"[1030, 344, 35, 44]",0.37,0.0,0.03,0.01,0.32,0.06,0.23,,,,,,,,,,,,,,,,
385,"[526, 101, 230, 293]",0.15,0.0,0.12,0.0,0.11,0.0,0.61,"[1028, 174, 28, 34]",0.44,0.0,0.01,0.0,0.12,0.0,0.42,"[1030, 345, 35, 43]",0.27,0.0,0.02,0.02,0.16,0.14,0.39,,,,,,,,,,,,,,,,
386,"[1028, 175, 28, 34]",0.67,0.0,0.02,0.0,0.04,0.0,0.28,"[561, 81, 229, 296]",0.07,0.0,0.69,0.04,0.04,0.02,0.15,"[1030, 343, 34, 45]",0.49,0.0,0.01,0.01,0.19,0.05,0.24,,,,,,,,,,,,,,,,
387,"[1028, 174, 28, 35]",0.3,0.0,0.02,0.0,0.11,0.0,0.57,"[1030, 344, 35, 45]",0.31,0.0,0.02,0.01,0.28,0.06,0.32,"[536, 113, 248, 320]",0.3,0.0,0.07,0.0,0.2,0.0,0.44,,,,,,,,,,,,,,,,
388,"[1028, 175, 28, 34]",0.59,0.0,0.01,0.0,0.05,0.0,0.35,"[542, 95, 239, 305]",0.13,0.0,0.05,0.0,0.09,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
389,"[1029, 174, 28, 36]",0.54,0.0,0.01,0.0,0.03,0.0,0.42,"[540, 92, 233, 302]",0.08,0.0,0.17,0.06,0.1,0.01,0.58,"[1030, 345, 34, 42]",0.23,0.0,0.04,0.01,0.29,0.07,0.36,,,,,,,,,,,,,,,,
390,"[1028, 173, 28, 36]",0.63,0.0,0.02,0.0,0.12,0.0,0.22,"[516, 110, 252, 331]",0.42,0.0,0.16,0.03,0.12,0.0,0.27,"[1031, 345, 33, 42]",0.36,0.0,0.02,0.0,0.19,0.07,0.35,,,,,,,,,,,,,,,,
391,"[1028, 174, 28, 35]",0.52,0.0,0.01,0.0,0.06,0.0,0.41,"[1031, 345, 33, 42]",0.3,0.0,0.03,0.0,0.24,0.06,0.37,"[533, 95, 246, 321]",0.04,0.0,0.03,0.01,0.06,0.0,0.86,,,,,,,,,,,,,,,,
