,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4
251,"[264, 92, 98, 123]",0.59,0.0,0.1,0.02,0.17,0.0,0.13,"[505, 142, 22, 28]",0.01,0.0,0.0,0.94,0.0,0.0,0.05,"[560, 218, 19, 25]",0.02,0.0,0.06,0.19,0.25,0.01,0.46,"[527, 321, 28, 36]",0.08,0.0,0.09,0.22,0.33,0.01,0.27,,,,,,,,
252,"[258, 72, 101, 131]",0.02,0.0,0.59,0.0,0.01,0.33,0.05,"[505, 141, 22, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 218, 20, 25]",0.03,0.0,0.03,0.11,0.21,0.0,0.61,"[527, 321, 27, 36]",0.09,0.0,0.08,0.34,0.26,0.01,0.21,,,,,,,,
253,"[506, 141, 21, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[268, 71, 101, 126]",0.01,0.0,0.63,0.0,0.01,0.26,0.08,"[559, 219, 19, 23]",0.01,0.0,0.03,0.21,0.09,0.02,0.64,"[527, 321, 27, 35]",0.05,0.0,0.06,0.26,0.44,0.01,0.17,,,,,,,,
254,"[505, 141, 22, 29]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[560, 219, 19, 24]",0.01,0.0,0.05,0.13,0.18,0.01,0.62,"[527, 321, 28, 35]",0.04,0.0,0.07,0.2,0.49,0.0,0.19,"[254, 69, 101, 133]",0.04,0.0,0.76,0.0,0.01,0.19,0.0,,,,,,,,
255,"[506, 141, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 218, 18, 23]",0.08,0.01,0.04,0.22,0.18,0.01,0.45,"[527, 321, 28, 36]",0.06,0.0,0.08,0.26,0.34,0.0,0.26,,,,,,,,,,,,,,,,
256,"[259, 74, 99, 127]",0.02,0.0,0.75,0.0,0.1,0.01,0.12,"[506, 141, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 18, 22]",0.04,0.01,0.05,0.26,0.14,0.03,0.47,"[527, 321, 28, 36]",0.06,0.0,0.07,0.28,0.36,0.0,0.23,,,,,,,,
257,"[505, 143, 21, 27]",0.01,0.0,0.0,0.94,0.0,0.0,0.04,"[560, 218, 19, 24]",0.05,0.0,0.06,0.16,0.21,0.01,0.51,"[257, 66, 93, 112]",0.01,0.0,0.79,0.0,0.01,0.07,0.11,,,,,,,,,,,,,,,,
258,"[505, 142, 22, 28]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[274, 91, 95, 119]",0.11,0.0,0.04,0.81,0.01,0.0,0.02,"[560, 219, 19, 24]",0.02,0.0,0.05,0.16,0.24,0.01,0.52,"[527, 321, 27, 35]",0.03,0.0,0.11,0.36,0.4,0.01,0.09,,,,,,,,
259,"[505, 141, 23, 30]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[559, 219, 20, 24]",0.01,0.0,0.04,0.13,0.16,0.01,0.66,"[528, 321, 27, 35]",0.04,0.0,0.12,0.24,0.46,0.01,0.13,,,,,,,,,,,,,,,,
260,"[505, 143, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[252, 75, 100, 130]",0.14,0.0,0.49,0.0,0.03,0.19,0.15,"[560, 219, 18, 24]",0.01,0.0,0.05,0.16,0.15,0.01,0.63,"[527, 321, 28, 35]",0.03,0.0,0.12,0.25,0.46,0.01,0.13,,,,,,,,
261,"[505, 144, 21, 27]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[559, 218, 19, 24]",0.03,0.01,0.02,0.08,0.15,0.01,0.71,"[527, 321, 29, 37]",0.05,0.0,0.14,0.15,0.41,0.01,0.24,,,,,,,,,,,,,,,,
262,"[256, 80, 99, 122]",0.01,0.0,0.43,0.0,0.09,0.06,0.42,"[505, 144, 21, 27]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[559, 218, 19, 24]",0.03,0.01,0.02,0.08,0.15,0.01,0.71,"[527, 321, 28, 37]",0.04,0.0,0.16,0.15,0.41,0.01,0.23,,,,,,,,
263,"[505, 143, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[260, 74, 98, 125]",0.02,0.0,0.46,0.0,0.02,0.14,0.35,"[559, 219, 19, 23]",0.01,0.0,0.03,0.16,0.1,0.02,0.68,"[527, 321, 28, 36]",0.07,0.0,0.12,0.23,0.34,0.01,0.22,,,,,,,,
264,"[505, 143, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[267, 74, 99, 124]",0.01,0.0,0.36,0.0,0.01,0.58,0.04,"[559, 218, 19, 24]",0.03,0.01,0.03,0.19,0.13,0.01,0.62,"[527, 321, 28, 36]",0.09,0.0,0.08,0.14,0.47,0.0,0.22,,,,,,,,
265,"[264, 83, 101, 125]",0.37,0.0,0.08,0.13,0.03,0.01,0.38,"[505, 142, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[559, 218, 19, 24]",0.03,0.0,0.03,0.18,0.13,0.01,0.62,"[527, 321, 29, 37]",0.06,0.0,0.15,0.2,0.38,0.01,0.19,,,,,,,,
266,"[505, 141, 22, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[560, 219, 19, 24]",0.02,0.0,0.08,0.22,0.17,0.02,0.48,"[245, 69, 102, 129]",0.0,0.0,0.84,0.0,0.0,0.1,0.05,"[527, 321, 28, 37]",0.04,0.0,0.12,0.23,0.35,0.01,0.25,,,,,,,,
267,"[505, 141, 22, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[560, 219, 19, 24]",0.02,0.0,0.08,0.21,0.19,0.03,0.47,"[261, 80, 92, 118]",0.02,0.0,0.72,0.0,0.06,0.11,0.1,"[527, 321, 28, 36]",0.08,0.0,0.07,0.23,0.37,0.01,0.24,,,,,,,,
268,"[239, 91, 102, 128]",0.83,0.01,0.11,0.02,0.01,0.01,0.01,"[505, 141, 22, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[559, 219, 20, 24]",0.01,0.0,0.07,0.17,0.16,0.02,0.57,"[527, 321, 28, 36]",0.07,0.0,0.08,0.25,0.36,0.01,0.22,,,,,,,,
269,"[193, 42, 115, 139]",0.84,0.0,0.02,0.08,0.01,0.0,0.04,"[505, 142, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[560, 219, 18, 22]",0.03,0.01,0.04,0.23,0.13,0.02,0.55,,,,,,,,,,,,,,,,
270,"[505, 142, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.03,"[560, 219, 18, 22]",0.03,0.0,0.04,0.08,0.14,0.01,0.69,,,,,,,,,,,,,,,,,,,,,,,,
271,"[516, 147, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[192, 71, 108, 131]",0.35,0.0,0.09,0.02,0.29,0.0,0.23,"[539, 327, 27, 34]",0.19,0.0,0.16,0.04,0.46,0.01,0.14,"[570, 223, 19, 24]",0.02,0.0,0.03,0.07,0.1,0.0,0.77,,,,,,,,
272,"[510, 140, 22, 28]",0.01,0.0,0.0,0.98,0.0,0.0,0.01,"[271, 51, 99, 129]",0.06,0.0,0.28,0.12,0.01,0.09,0.44,"[565, 217, 19, 23]",0.02,0.0,0.04,0.04,0.22,0.01,0.66,"[533, 319, 27, 35]",0.06,0.0,0.11,0.15,0.59,0.0,0.09,,,,,,,,
273,"[492, 137, 22, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[546, 214, 19, 24]",0.03,0.0,0.05,0.06,0.25,0.01,0.59,"[236, 42, 103, 129]",0.0,0.0,0.92,0.0,0.01,0.07,0.0,"[533, 35, 30, 37]",0.15,0.0,0.11,0.42,0.12,0.0,0.19,,,,,,,,
274,"[231, 30, 106, 132]",0.03,0.0,0.3,0.01,0.1,0.2,0.36,"[491, 137, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[512, 316, 28, 36]",0.1,0.0,0.05,0.34,0.26,0.0,0.25,"[545, 213, 19, 24]",0.03,0.0,0.03,0.23,0.13,0.01,0.57,,,,,,,,
275,"[496, 140, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[550, 215, 20, 25]",0.06,0.01,0.06,0.05,0.34,0.0,0.48,"[517, 318, 28, 37]",0.05,0.0,0.05,0.34,0.38,0.01,0.17,,,,,,,,,,,,,,,,
276,"[497, 141, 21, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[222, 64, 103, 125]",0.17,0.0,0.08,0.08,0.12,0.01,0.54,"[551, 216, 20, 25]",0.05,0.0,0.05,0.03,0.25,0.0,0.61,"[518, 319, 28, 37]",0.05,0.0,0.08,0.33,0.35,0.01,0.17,,,,,,,,
277,"[244, 43, 102, 124]",0.03,0.0,0.85,0.0,0.0,0.09,0.01,"[496, 141, 22, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[551, 216, 19, 24]",0.02,0.0,0.05,0.1,0.2,0.01,0.61,"[518, 319, 28, 36]",0.06,0.0,0.03,0.23,0.4,0.0,0.27,,,,,,,,
278,"[246, 48, 104, 128]",0.07,0.0,0.28,0.03,0.01,0.06,0.54,"[497, 140, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[551, 216, 19, 24]",0.04,0.0,0.03,0.05,0.28,0.0,0.59,"[518, 320, 28, 35]",0.06,0.0,0.04,0.24,0.46,0.0,0.19,,,,,,,,
279,"[243, 62, 102, 124]",0.23,0.0,0.02,0.01,0.08,0.0,0.66,"[496, 144, 22, 28]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[551, 219, 18, 24]",0.01,0.0,0.02,0.08,0.13,0.01,0.74,"[518, 322, 29, 36]",0.07,0.0,0.21,0.09,0.42,0.01,0.2,,,,,,,,
280,"[184, 64, 108, 129]",0.38,0.0,0.22,0.06,0.12,0.1,0.12,"[497, 142, 21, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[550, 219, 19, 25]",0.02,0.0,0.04,0.06,0.16,0.01,0.71,,,,,,,,,,,,,,,,
281,"[496, 144, 22, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[203, 81, 99, 123]",0.27,0.0,0.03,0.6,0.03,0.0,0.08,"[550, 218, 20, 26]",0.01,0.0,0.03,0.27,0.19,0.0,0.48,"[518, 322, 28, 36]",0.06,0.01,0.09,0.08,0.56,0.0,0.2,,,,,,,,
282,"[496, 144, 21, 27]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[234, 56, 101, 128]",0.16,0.0,0.7,0.0,0.01,0.12,0.01,"[518, 322, 27, 35]",0.08,0.0,0.08,0.11,0.49,0.0,0.24,"[550, 219, 19, 24]",0.02,0.0,0.02,0.13,0.1,0.0,0.73,,,,,,,,
283,"[496, 145, 21, 26]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,"[229, 57, 103, 126]",0.02,0.0,0.56,0.0,0.04,0.05,0.31,"[550, 219, 20, 24]",0.01,0.0,0.01,0.13,0.09,0.0,0.75,"[518, 322, 27, 35]",0.08,0.0,0.06,0.12,0.51,0.0,0.23,,,,,,,,
284,"[496, 145, 21, 26]",0.01,0.0,0.0,0.97,0.0,0.0,0.01,"[228, 52, 107, 138]",0.04,0.0,0.8,0.0,0.0,0.15,0.0,"[550, 219, 20, 24]",0.01,0.0,0.01,0.13,0.09,0.0,0.74,,,,,,,,,,,,,,,,
285,"[497, 143, 21, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[551, 219, 18, 24]",0.02,0.0,0.03,0.11,0.14,0.0,0.7,"[518, 322, 27, 34]",0.05,0.01,0.08,0.2,0.48,0.01,0.18,,,,,,,,,,,,,,,,
286,"[497, 144, 20, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[551, 219, 18, 24]",0.02,0.0,0.02,0.11,0.13,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,
287,"[241, 72, 99, 122]",0.1,0.0,0.01,0.84,0.01,0.0,0.04,"[497, 143, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[551, 219, 18, 24]",0.02,0.01,0.03,0.1,0.15,0.01,0.7,"[518, 322, 28, 36]",0.05,0.0,0.15,0.23,0.4,0.01,0.17,,,,,,,,
288,"[496, 144, 22, 28]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[183, 58, 109, 137]",0.7,0.0,0.06,0.11,0.07,0.0,0.06,"[550, 219, 20, 24]",0.02,0.0,0.02,0.12,0.14,0.01,0.68,"[518, 322, 27, 35]",0.06,0.0,0.1,0.12,0.51,0.0,0.2,,,,,,,,
289,"[239, 68, 98, 121]",0.69,0.0,0.09,0.05,0.03,0.04,0.1,"[497, 143, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[550, 219, 20, 25]",0.01,0.0,0.06,0.15,0.21,0.01,0.56,"[518, 322, 28, 36]",0.1,0.0,0.16,0.11,0.38,0.01,0.24,,,,,,,,
290,"[497, 144, 21, 27]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[232, 53, 95, 123]",0.06,0.0,0.78,0.06,0.03,0.04,0.03,"[551, 219, 19, 25]",0.01,0.0,0.04,0.21,0.2,0.01,0.53,,,,,,,,,,,,,,,,
291,"[232, 71, 99, 122]",0.02,0.0,0.25,0.01,0.1,0.21,0.42,"[501, 144, 23, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[556, 219, 20, 25]",0.03,0.0,0.05,0.08,0.3,0.0,0.54,,,,,,,,,,,,,,,,
292,"[507, 143, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[561, 219, 19, 24]",0.01,0.0,0.02,0.08,0.21,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,
293,"[506, 144, 21, 28]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[282, 72, 101, 128]",0.28,0.0,0.23,0.2,0.01,0.02,0.26,"[561, 219, 19, 24]",0.03,0.0,0.03,0.08,0.12,0.0,0.73,,,,,,,,,,,,,,,,
294,"[279, 78, 101, 126]",0.05,0.0,0.0,0.77,0.0,0.0,0.17,"[506, 144, 21, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[561, 219, 19, 24]",0.03,0.0,0.03,0.08,0.13,0.0,0.72,"[529, 322, 27, 35]",0.06,0.0,0.13,0.19,0.44,0.0,0.17,,,,,,,,
295,"[506, 145, 21, 27]",0.02,0.0,0.0,0.94,0.0,0.0,0.03,"[561, 219, 19, 24]",0.03,0.0,0.03,0.09,0.13,0.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,
296,"[258, 76, 98, 124]",0.23,0.0,0.18,0.05,0.09,0.18,0.28,"[507, 143, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[561, 219, 19, 24]",0.05,0.01,0.03,0.07,0.16,0.01,0.68,"[529, 322, 27, 36]",0.07,0.0,0.21,0.11,0.41,0.01,0.19,,,,,,,,
297,"[251, 84, 98, 119]",0.75,0.0,0.03,0.04,0.05,0.0,0.12,"[507, 142, 21, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[560, 219, 20, 26]",0.01,0.0,0.03,0.16,0.23,0.0,0.57,,,,,,,,,,,,,,,,
298,"[506, 144, 22, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[243, 78, 97, 122]",0.63,0.0,0.06,0.15,0.04,0.0,0.12,"[528, 322, 28, 37]",0.05,0.0,0.16,0.22,0.29,0.01,0.26,"[561, 218, 21, 28]",0.03,0.0,0.01,0.11,0.33,0.0,0.51,,,,,,,,
299,"[506, 144, 22, 28]",0.01,0.0,0.0,0.94,0.0,0.0,0.04,"[236, 84, 105, 121]",0.37,0.0,0.08,0.07,0.11,0.0,0.37,"[528, 322, 28, 37]",0.05,0.0,0.1,0.08,0.3,0.0,0.46,"[561, 219, 19, 25]",0.01,0.0,0.04,0.17,0.13,0.01,0.64,,,,,,,,
300,"[230, 77, 104, 125]",0.47,0.0,0.1,0.03,0.1,0.01,0.3,"[506, 144, 22, 28]",0.01,0.0,0.0,0.94,0.0,0.0,0.04,"[561, 219, 19, 25]",0.01,0.0,0.04,0.17,0.13,0.01,0.64,"[528, 322, 28, 36]",0.08,0.0,0.08,0.22,0.29,0.0,0.33,,,,,,,,
301,"[234, 80, 104, 127]",0.25,0.0,0.05,0.62,0.03,0.0,0.05,"[507, 143, 21, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.02,"[528, 323, 28, 35]",0.08,0.0,0.14,0.16,0.33,0.01,0.29,"[560, 219, 20, 25]",0.01,0.0,0.04,0.18,0.15,0.0,0.61,,,,,,,,
302,"[507, 143, 21, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.03,"[528, 323, 28, 35]",0.08,0.0,0.13,0.17,0.33,0.01,0.28,"[239, 65, 103, 133]",0.1,0.0,0.07,0.56,0.03,0.18,0.06,"[560, 219, 20, 25]",0.01,0.0,0.04,0.17,0.15,0.0,0.62,,,,,,,,
303,"[507, 143, 21, 29]",0.01,0.0,0.0,0.97,0.0,0.0,0.03,"[249, 67, 103, 127]",0.0,0.0,0.81,0.0,0.02,0.14,0.03,"[560, 219, 20, 25]",0.01,0.0,0.04,0.18,0.15,0.0,0.62,"[528, 322, 28, 36]",0.08,0.0,0.13,0.31,0.27,0.01,0.2,,,,,,,,
304,"[507, 143, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 20, 25]",0.02,0.0,0.04,0.15,0.14,0.01,0.64,,,,,,,,,,,,,,,,,,,,,,,,
305,"[242, 75, 99, 126]",0.23,0.0,0.06,0.02,0.11,0.0,0.58,"[507, 143, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 20, 24]",0.03,0.0,0.03,0.14,0.12,0.01,0.67,"[529, 322, 27, 35]",0.06,0.01,0.12,0.13,0.45,0.01,0.21,,,,,,,,
306,"[507, 143, 22, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[266, 80, 95, 122]",0.55,0.01,0.04,0.21,0.09,0.0,0.1,"[561, 219, 19, 25]",0.01,0.0,0.03,0.22,0.12,0.01,0.62,"[528, 322, 29, 37]",0.08,0.0,0.1,0.14,0.39,0.01,0.27,,,,,,,,
307,"[253, 72, 102, 128]",0.14,0.0,0.55,0.04,0.04,0.13,0.1,"[506, 145, 22, 27]",0.03,0.0,0.0,0.92,0.01,0.0,0.05,"[561, 218, 20, 27]",0.02,0.0,0.03,0.22,0.22,0.0,0.51,"[528, 322, 28, 36]",0.08,0.0,0.14,0.18,0.38,0.01,0.22,,,,,,,,
308,"[246, 66, 101, 123]",0.01,0.0,0.83,0.0,0.02,0.01,0.13,"[506, 145, 22, 27]",0.03,0.0,0.0,0.92,0.01,0.0,0.04,"[560, 219, 20, 25]",0.01,0.0,0.03,0.14,0.17,0.0,0.65,,,,,,,,,,,,,,,,
309,"[506, 144, 21, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[561, 219, 19, 25]",0.01,0.0,0.05,0.14,0.19,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,
310,"[506, 143, 22, 28]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[245, 47, 107, 136]",0.58,0.0,0.1,0.0,0.12,0.0,0.2,"[561, 219, 19, 25]",0.01,0.0,0.05,0.14,0.19,0.0,0.6,,,,,,,,,,,,,,,,
311,"[205, 45, 108, 130]",0.36,0.01,0.07,0.01,0.2,0.0,0.35,"[506, 144, 21, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[561, 219, 19, 25]",0.01,0.0,0.05,0.14,0.2,0.0,0.6,,,,,,,,,,,,,,,,
312,"[202, 44, 109, 135]",0.13,0.0,0.3,0.11,0.03,0.05,0.38,"[507, 143, 21, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[560, 219, 20, 25]",0.01,0.0,0.03,0.24,0.18,0.01,0.53,"[528, 321, 30, 38]",0.08,0.0,0.17,0.18,0.3,0.02,0.24,,,,,,,,
313,"[506, 142, 22, 31]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[246, 37, 111, 144]",0.03,0.0,0.79,0.0,0.01,0.13,0.04,"[560, 219, 20, 25]",0.01,0.0,0.04,0.22,0.17,0.01,0.54,"[529, 323, 27, 35]",0.06,0.0,0.21,0.14,0.34,0.01,0.22,,,,,,,,
314,"[213, 56, 107, 135]",0.15,0.0,0.05,0.0,0.08,0.0,0.71,"[506, 143, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[559, 219, 20, 25]",0.01,0.0,0.05,0.08,0.24,0.0,0.62,,,,,,,,,,,,,,,,
315,"[504, 143, 21, 28]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[557, 219, 22, 26]",0.03,0.0,0.04,0.12,0.33,0.0,0.47,"[525, 322, 29, 36]",0.07,0.01,0.18,0.14,0.41,0.01,0.19,,,,,,,,,,,,,,,,
316,"[502, 145, 21, 27]",0.02,0.0,0.0,0.96,0.01,0.0,0.02,"[250, 44, 99, 126]",0.01,0.0,0.86,0.01,0.0,0.11,0.01,"[557, 219, 19, 24]",0.03,0.0,0.05,0.19,0.22,0.01,0.49,"[525, 322, 28, 35]",0.1,0.01,0.14,0.23,0.34,0.02,0.17,,,,,,,,
317,"[502, 150, 23, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[556, 227, 19, 23]",0.01,0.0,0.02,0.05,0.12,0.01,0.79,"[249, 51, 103, 129]",0.02,0.0,0.83,0.0,0.01,0.07,0.08,,,,,,,,,,,,,,,,
318,"[222, 58, 102, 122]",0.02,0.0,0.36,0.0,0.01,0.46,0.14,"[503, 153, 22, 28]",0.01,0.0,0.0,0.96,0.0,0.0,0.02,"[556, 228, 20, 24]",0.02,0.01,0.03,0.06,0.22,0.0,0.66,,,,,,,,,,,,,,,,
319,"[506, 152, 21, 27]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[239, 79, 96, 120]",0.58,0.0,0.25,0.01,0.09,0.02,0.06,"[560, 228, 19, 24]",0.03,0.0,0.04,0.04,0.22,0.01,0.66,,,,,,,,,,,,,,,,
320,"[249, 72, 102, 127]",0.16,0.0,0.01,0.09,0.05,0.0,0.69,"[527, 153, 22, 28]",0.02,0.0,0.0,0.95,0.01,0.0,0.02,"[581, 227, 20, 25]",0.04,0.01,0.03,0.14,0.23,0.01,0.55,,,,,,,,,,,,,,,,
321,"[528, 151, 23, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[583, 228, 20, 24]",0.02,0.0,0.04,0.15,0.18,0.01,0.6,"[240, 54, 109, 132]",0.08,0.0,0.07,0.01,0.24,0.12,0.48,"[551, 330, 28, 35]",0.03,0.0,0.11,0.14,0.19,0.0,0.53,,,,,,,,
322,"[272, 64, 98, 117]",0.0,0.0,0.02,0.0,0.0,0.98,0.01,"[529, 151, 21, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[584, 229, 18, 24]",0.02,0.0,0.06,0.06,0.39,0.01,0.46,,,,,,,,,,,,,,,,
323,"[260, 67, 99, 124]",0.03,0.0,0.65,0.0,0.08,0.19,0.06,"[527, 151, 24, 29]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[583, 228, 19, 23]",0.03,0.0,0.02,0.13,0.13,0.01,0.69,,,,,,,,,,,,,,,,
324,"[250, 66, 104, 136]",0.15,0.0,0.32,0.03,0.05,0.07,0.38,"[529, 151, 21, 28]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[583, 228, 19, 24]",0.03,0.0,0.05,0.13,0.23,0.01,0.55,,,,,,,,,,,,,,,,
325,"[260, 65, 106, 130]",0.02,0.0,0.7,0.0,0.05,0.14,0.08,"[528, 153, 22, 28]",0.03,0.0,0.0,0.92,0.01,0.0,0.04,"[583, 227, 19, 24]",0.03,0.0,0.03,0.3,0.08,0.01,0.54,,,,,,,,,,,,,,,,
326,"[264, 70, 104, 126]",0.34,0.0,0.17,0.13,0.04,0.05,0.28,"[528, 152, 22, 30]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[583, 228, 19, 25]",0.01,0.0,0.04,0.18,0.18,0.01,0.58,,,,,,,,,,,,,,,,
327,"[250, 71, 103, 124]",0.03,0.0,0.67,0.02,0.05,0.13,0.1,"[528, 152, 22, 29]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[583, 228, 19, 24]",0.03,0.01,0.04,0.13,0.25,0.01,0.53,,,,,,,,,,,,,,,,
328,"[528, 153, 21, 27]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[239, 85, 102, 121]",0.46,0.0,0.04,0.34,0.05,0.0,0.11,"[583, 228, 20, 24]",0.02,0.0,0.05,0.11,0.2,0.01,0.61,,,,,,,,,,,,,,,,
329,"[529, 151, 21, 29]",0.0,0.0,0.0,0.95,0.0,0.0,0.04,"[249, 78, 101, 123]",0.06,0.0,0.01,0.01,0.04,0.0,0.88,"[583, 228, 19, 24]",0.03,0.0,0.04,0.1,0.19,0.01,0.61,"[550, 331, 27, 34]",0.07,0.0,0.1,0.21,0.17,0.0,0.45,,,,,,,,
330,"[258, 71, 104, 135]",0.11,0.0,0.02,0.0,0.03,0.0,0.83,"[529, 151, 21, 29]",0.0,0.0,0.0,0.96,0.0,0.0,0.04,"[583, 227, 20, 26]",0.03,0.0,0.05,0.18,0.31,0.0,0.42,"[550, 331, 28, 34]",0.05,0.0,0.05,0.22,0.14,0.0,0.53,,,,,,,,
331,"[262, 69, 98, 121]",0.12,0.0,0.57,0.02,0.03,0.22,0.04,"[528, 152, 22, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[583, 228, 19, 25]",0.01,0.0,0.05,0.16,0.19,0.01,0.57,,,,,,,,,,,,,,,,
332,"[215, 66, 108, 130]",0.24,0.0,0.03,0.02,0.07,0.01,0.62,"[528, 152, 22, 30]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,"[582, 228, 20, 24]",0.02,0.0,0.03,0.07,0.16,0.0,0.72,,,,,,,,,,,,,,,,
333,"[253, 85, 96, 120]",0.33,0.0,0.04,0.12,0.08,0.01,0.42,"[528, 152, 22, 29]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[583, 228, 20, 24]",0.02,0.0,0.03,0.12,0.16,0.0,0.65,,,,,,,,,,,,,,,,
334,"[528, 152, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[268, 64, 103, 130]",0.03,0.0,0.82,0.01,0.02,0.06,0.07,"[583, 228, 20, 24]",0.03,0.01,0.05,0.14,0.11,0.02,0.65,,,,,,,,,,,,,,,,
335,"[528, 152, 22, 29]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,"[583, 228, 20, 24]",0.03,0.0,0.04,0.14,0.11,0.02,0.66,,,,,,,,,,,,,,,,,,,,,,,,
336,"[527, 151, 24, 30]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,"[583, 228, 19, 24]",0.03,0.0,0.05,0.18,0.17,0.01,0.56,"[294, 54, 95, 115]",0.03,0.0,0.82,0.01,0.02,0.05,0.08,,,,,,,,,,,,,,,,
337,"[528, 152, 22, 29]",0.01,0.0,0.0,0.96,0.0,0.0,0.03,"[583, 228, 19, 24]",0.03,0.0,0.05,0.18,0.17,0.01,0.56,"[249, 56, 105, 133]",0.03,0.0,0.32,0.01,0.03,0.07,0.54,,,,,,,,,,,,,,,,
