,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,box2,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,box3,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,box4,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,box5,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,box6,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,box7,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,box8,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,box9,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,box10,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,box11,angry11,disgust11,fear11,happy11,sad11,surprise11,neutral11,box12,angry12,disgust12,fear12,happy12,sad12,surprise12,neutral12,box13,angry13,disgust13,fear13,happy13,sad13,surprise13,neutral13,box14,angry14,disgust14,fear14,happy14,sad14,surprise14,neutral14
233,"[507, 130, 139, 173]",0.3,0.0,0.18,0.0,0.16,0.01,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"[493, 125, 145, 188]",0.06,0.0,0.37,0.03,0.13,0.07,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,"[507, 140, 133, 173]",0.13,0.0,0.11,0.05,0.12,0.01,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,"[497, 140, 138, 178]",0.11,0.0,0.07,0.03,0.09,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,"[506, 145, 132, 169]",0.22,0.0,0.04,0.01,0.19,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,"[504, 138, 140, 184]",0.16,0.0,0.37,0.06,0.17,0.04,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,"[505, 140, 137, 173]",0.1,0.0,0.02,0.0,0.08,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,"[506, 141, 141, 187]",0.24,0.0,0.16,0.0,0.07,0.39,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,"[504, 154, 129, 173]",0.14,0.0,0.02,0.14,0.18,0.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"[502, 153, 130, 168]",0.06,0.0,0.02,0.04,0.3,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,"[502, 146, 130, 169]",0.2,0.0,0.05,0.07,0.22,0.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,"[506, 139, 135, 178]",0.15,0.0,0.28,0.01,0.22,0.02,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,"[511, 142, 134, 176]",0.12,0.0,0.41,0.04,0.17,0.09,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,"[463, 129, 138, 169]",0.08,0.0,0.26,0.16,0.25,0.02,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,"[427, 118, 143, 180]",0.26,0.0,0.21,0.01,0.31,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,"[433, 126, 139, 172]",0.11,0.0,0.4,0.03,0.18,0.05,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,"[489, 119, 140, 168]",0.18,0.01,0.16,0.03,0.28,0.05,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,"[551, 111, 143, 173]",0.07,0.02,0.35,0.01,0.44,0.02,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,"[589, 103, 138, 171]",0.06,0.0,0.35,0.02,0.38,0.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,"[605, 101, 148, 180]",0.04,0.0,0.21,0.0,0.55,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,"[613, 103, 145, 181]",0.08,0.0,0.42,0.03,0.23,0.03,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,"[607, 102, 143, 182]",0.05,0.0,0.73,0.0,0.12,0.06,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,"[625, 109, 147, 182]",0.1,0.0,0.12,0.0,0.48,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,"[642, 121, 147, 182]",0.43,0.0,0.17,0.22,0.13,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,"[631, 121, 140, 173]",0.43,0.0,0.06,0.08,0.16,0.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,"[630, 122, 141, 174]",0.35,0.0,0.09,0.01,0.09,0.01,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,"[629, 121, 138, 173]",0.36,0.0,0.14,0.01,0.11,0.02,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,"[613, 119, 143, 174]",0.52,0.0,0.06,0.01,0.06,0.0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,"[567, 98, 147, 189]",0.07,0.0,0.07,0.06,0.16,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"[553, 98, 133, 177]",0.07,0.0,0.13,0.04,0.26,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,"[536, 117, 136, 167]",0.06,0.0,0.03,0.09,0.21,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,"[540, 121, 140, 176]",0.05,0.0,0.03,0.16,0.08,0.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"[544, 124, 138, 174]",0.05,0.0,0.02,0.06,0.1,0.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"[543, 123, 134, 184]",0.02,0.0,0.02,0.15,0.07,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"[545, 120, 147, 186]",0.05,0.0,0.05,0.54,0.1,0.02,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,"[585, 148, 134, 167]",0.09,0.0,0.13,0.47,0.14,0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,"[582, 131, 144, 183]",0.54,0.01,0.14,0.02,0.06,0.22,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"[606, 124, 137, 169]",0.16,0.0,0.07,0.03,0.14,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,"[617, 134, 139, 176]",0.11,0.0,0.03,0.05,0.15,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,"[624, 125, 139, 179]",0.04,0.0,0.01,0.1,0.04,0.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,"[621, 102, 139, 175]",0.01,0.0,0.09,0.11,0.17,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"[630, 102, 137, 167]",0.02,0.0,0.01,0.02,0.07,0.0,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"[625, 101, 145, 182]",0.06,0.0,0.04,0.16,0.18,0.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"[606, 118, 146, 177]",0.02,0.0,0.53,0.03,0.2,0.12,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"[586, 126, 148, 184]",0.3,0.0,0.09,0.0,0.21,0.01,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,"[554, 133, 144, 178]",0.61,0.0,0.19,0.01,0.06,0.05,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"[529, 139, 143, 184]",0.22,0.0,0.13,0.09,0.21,0.02,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,"[533, 141, 142, 177]",0.08,0.0,0.52,0.04,0.19,0.11,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"[539, 136, 142, 180]",0.08,0.0,0.55,0.02,0.12,0.18,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,"[538, 132, 141, 183]",0.25,0.0,0.24,0.01,0.1,0.06,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,"[550, 127, 140, 177]",0.13,0.0,0.58,0.01,0.05,0.11,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,"[568, 128, 140, 174]",0.44,0.0,0.16,0.0,0.05,0.07,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,"[629, 129, 142, 186]",0.07,0.0,0.23,0.55,0.03,0.05,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"[648, 146, 133, 174]",0.29,0.0,0.11,0.04,0.15,0.01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"[642, 156, 128, 172]",0.07,0.0,0.03,0.15,0.09,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"[581, 137, 142, 194]",0.06,0.0,0.09,0.31,0.06,0.02,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"[535, 163, 135, 179]",0.1,0.0,0.1,0.0,0.19,0.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"[565, 129, 135, 171]",0.1,0.0,0.18,0.37,0.06,0.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"[567, 110, 141, 173]",0.26,0.0,0.14,0.03,0.15,0.01,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"[508, 68, 45, 61]",0.28,0.02,0.13,0.08,0.18,0.02,0.28,"[79, 39, 57, 72]",0.19,0.0,0.02,0.23,0.15,0.01,0.41,"[719, 51, 46, 64]",0.01,0.0,0.0,0.95,0.0,0.0,0.04,"[921, 68, 49, 64]",0.1,0.0,0.02,0.0,0.57,0.0,0.31,"[459, 27, 39, 51]",0.24,0.0,0.08,0.01,0.59,0.02,0.06,"[147, 198, 75, 89]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,"[273, 0, 48, 42]",0.22,0.0,0.02,0.09,0.51,0.0,0.17,"[684, 247, 56, 74]",0.18,0.0,0.02,0.01,0.37,0.0,0.43,"[278, 68, 56, 68]",0.02,0.0,0.01,0.8,0.11,0.01,0.05,"[578, 0, 38, 39]",0.41,0.0,0.05,0.36,0.13,0.0,0.05,"[733, 0, 35, 40]",0.4,0.0,0.03,0.1,0.34,0.0,0.13,"[891, 2, 43, 53]",0.18,0.0,0.01,0.31,0.48,0.01,0.02,"[480, 225, 72, 96]",0.09,0.0,0.03,0.66,0.13,0.0,0.08,,,,,,,,,,,,,,,,
293,"[510, 72, 43, 58]",0.19,0.0,0.05,0.34,0.2,0.0,0.22,"[459, 28, 37, 47]",0.44,0.0,0.07,0.0,0.25,0.03,0.21,"[78, 43, 54, 68]",0.65,0.0,0.03,0.01,0.15,0.0,0.15,"[717, 51, 48, 66]",0.02,0.0,0.0,0.96,0.0,0.01,0.01,"[925, 67, 51, 66]",0.12,0.0,0.05,0.0,0.62,0.0,0.21,"[491, 221, 62, 81]",0.05,0.0,0.03,0.06,0.24,0.01,0.61,"[135, 203, 74, 91]",0.0,0.0,0.0,0.96,0.0,0.01,0.02,"[685, 248, 54, 74]",0.14,0.0,0.01,0.03,0.3,0.0,0.52,"[274, 0, 46, 38]",0.08,0.0,0.01,0.06,0.18,0.0,0.67,"[881, 5, 38, 47]",0.08,0.0,0.01,0.68,0.18,0.0,0.05,"[735, 0, 34, 37]",0.11,0.0,0.01,0.18,0.21,0.0,0.49,"[283, 73, 53, 62]",0.01,0.0,0.0,0.94,0.02,0.0,0.03,"[580, 0, 38, 39]",0.25,0.0,0.04,0.47,0.14,0.0,0.1,"[971, 207, 51, 64]",0.08,0.01,0.01,0.5,0.04,0.02,0.35,,,,,,,,
294,"[498, 225, 62, 75]",0.01,0.0,0.03,0.47,0.08,0.01,0.4,"[508, 72, 43, 58]",0.12,0.0,0.03,0.58,0.08,0.0,0.19,"[460, 29, 36, 47]",0.43,0.0,0.07,0.0,0.33,0.03,0.14,"[138, 206, 75, 89]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,"[82, 46, 54, 67]",0.67,0.0,0.03,0.0,0.12,0.0,0.16,"[920, 67, 48, 66]",0.3,0.0,0.03,0.0,0.55,0.0,0.12,"[716, 54, 45, 61]",0.05,0.0,0.01,0.75,0.04,0.01,0.14,"[276, 0, 43, 39]",0.11,0.0,0.06,0.39,0.16,0.0,0.28,"[686, 248, 53, 74]",0.13,0.0,0.01,0.06,0.25,0.0,0.55,"[956, 204, 56, 75]",0.06,0.01,0.0,0.83,0.01,0.0,0.08,"[732, 0, 37, 34]",0.01,0.0,0.0,0.93,0.02,0.0,0.03,"[587, 0, 38, 39]",0.41,0.0,0.03,0.16,0.16,0.0,0.24,"[876, 8, 40, 50]",0.36,0.0,0.05,0.31,0.25,0.01,0.02,"[23, 81, 46, 58]",0.02,0.0,0.05,0.39,0.27,0.12,0.15,"[91, 233, 42, 45]",0.08,0.0,0.17,0.02,0.25,0.07,0.41
295,"[508, 70, 44, 59]",0.03,0.0,0.03,0.87,0.02,0.01,0.04,"[458, 29, 37, 48]",0.26,0.0,0.1,0.0,0.47,0.04,0.12,"[142, 206, 75, 88]",0.0,0.0,0.0,0.91,0.0,0.01,0.08,"[688, 248, 52, 72]",0.08,0.0,0.01,0.09,0.12,0.0,0.7,"[920, 67, 48, 65]",0.25,0.0,0.03,0.0,0.5,0.0,0.21,"[488, 223, 59, 79]",0.0,0.0,0.0,0.88,0.01,0.01,0.11,"[77, 42, 57, 72]",0.68,0.0,0.04,0.01,0.06,0.01,0.2,"[716, 54, 44, 62]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,"[276, 0, 43, 37]",0.09,0.0,0.08,0.12,0.21,0.0,0.5,"[586, 0, 38, 40]",0.26,0.0,0.02,0.05,0.37,0.0,0.3,"[276, 73, 55, 69]",0.12,0.0,0.03,0.14,0.58,0.0,0.13,"[739, 0, 33, 37]",0.12,0.0,0.01,0.22,0.11,0.0,0.54,"[955, 208, 51, 71]",0.04,0.0,0.0,0.9,0.01,0.0,0.04,"[869, 5, 45, 54]",0.4,0.0,0.11,0.07,0.37,0.01,0.04,"[596, 120, 28, 33]",0.08,0.0,0.04,0.06,0.45,0.0,0.37
296,"[509, 73, 43, 58]",0.09,0.0,0.04,0.66,0.08,0.01,0.12,"[458, 28, 36, 47]",0.47,0.0,0.07,0.0,0.28,0.06,0.12,"[716, 55, 46, 61]",0.06,0.0,0.0,0.88,0.01,0.0,0.04,"[681, 245, 58, 75]",0.05,0.0,0.01,0.04,0.15,0.01,0.73,"[142, 205, 75, 87]",0.0,0.0,0.0,0.98,0.0,0.01,0.01,"[83, 45, 53, 68]",0.26,0.0,0.04,0.01,0.35,0.01,0.33,"[928, 71, 45, 63]",0.05,0.0,0.07,0.0,0.64,0.01,0.23,"[274, 0, 48, 40]",0.22,0.0,0.06,0.12,0.29,0.0,0.31,"[589, 0, 38, 40]",0.23,0.0,0.08,0.02,0.35,0.0,0.32,"[501, 233, 58, 67]",0.2,0.02,0.14,0.37,0.1,0.13,0.04,"[958, 207, 50, 69]",0.03,0.0,0.0,0.83,0.01,0.01,0.11,"[741, 0, 34, 38]",0.06,0.0,0.0,0.48,0.05,0.0,0.41,"[886, 122, 55, 79]",0.06,0.0,0.1,0.03,0.77,0.0,0.04,,,,,,,,,,,,,,,,
297,"[513, 74, 45, 60]",0.06,0.0,0.02,0.8,0.05,0.01,0.06,"[458, 28, 36, 47]",0.49,0.0,0.07,0.0,0.3,0.06,0.08,"[279, 0, 40, 37]",0.14,0.0,0.01,0.06,0.34,0.0,0.44,"[147, 206, 72, 87]",0.0,0.0,0.0,0.98,0.0,0.01,0.02,"[683, 250, 57, 69]",0.03,0.0,0.01,0.21,0.08,0.01,0.66,"[78, 39, 56, 76]",0.6,0.0,0.02,0.05,0.04,0.04,0.24,"[923, 66, 50, 70]",0.5,0.0,0.03,0.01,0.18,0.0,0.28,"[496, 243, 59, 77]",0.12,0.0,0.03,0.13,0.07,0.06,0.59,"[744, 0, 34, 39]",0.74,0.0,0.01,0.08,0.11,0.01,0.06,"[717, 53, 46, 62]",0.03,0.0,0.02,0.87,0.03,0.01,0.03,"[956, 206, 53, 69]",0.05,0.01,0.01,0.8,0.02,0.01,0.11,"[590, 0, 39, 41]",0.21,0.0,0.12,0.03,0.37,0.0,0.27,"[872, 4, 42, 52]",0.13,0.0,0.04,0.09,0.69,0.01,0.04,,,,,,,,,,,,,,,,
298,"[458, 29, 36, 47]",0.18,0.0,0.07,0.0,0.63,0.05,0.07,"[714, 54, 48, 63]",0.05,0.0,0.02,0.9,0.02,0.0,0.01,"[688, 247, 57, 73]",0.05,0.0,0.0,0.16,0.06,0.0,0.73,"[149, 208, 73, 85]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,"[513, 72, 45, 62]",0.07,0.0,0.05,0.63,0.09,0.02,0.13,"[80, 41, 55, 72]",0.78,0.0,0.02,0.01,0.1,0.0,0.09,"[923, 68, 52, 71]",0.3,0.0,0.03,0.01,0.23,0.0,0.43,"[746, 0, 34, 41]",0.38,0.0,0.21,0.2,0.11,0.05,0.05,"[275, 0, 44, 41]",0.2,0.0,0.01,0.29,0.14,0.0,0.37,"[590, 0, 39, 40]",0.56,0.0,0.04,0.04,0.19,0.0,0.17,"[873, 5, 40, 49]",0.46,0.0,0.02,0.12,0.35,0.02,0.02,"[495, 247, 53, 68]",0.23,0.0,0.07,0.27,0.04,0.06,0.33,"[957, 201, 53, 73]",0.03,0.0,0.0,0.88,0.01,0.0,0.08,"[281, 73, 55, 68]",0.06,0.0,0.11,0.38,0.29,0.01,0.16,"[590, 121, 37, 40]",0.04,0.01,0.01,0.23,0.36,0.0,0.35
