,angry,disgust,fear,happy,sad,surprise,neutral,negative,populism
178,0.08074534161490692,0.0,0.041925465838509327,0.10248447204968957,0.09627329192546595,0.09161490683229824,0.5869565217391255,0.33540372670807356,4.00
179,0.01886792452830189,0.0,0.0440251572327044,0.05031446540880503,0.440251572327044,0.0,0.4465408805031446,0.559748427672956,4.00
180,0.20574162679425828,0.0,0.004784688995215311,0.31578947368421073,0.09090909090909088,0.004784688995215311,0.3779904306220101,0.38277511961722543,2.00
181,0.36833333333333274,0.0,0.0016666666666666668,0.10666666666666653,0.32499999999999984,0.008333333333333333,0.19000000000000025,0.7116666666666696,2.00
182,0.13414634146341461,0.0,0.04878048780487805,0.03658536585365854,0.012195121951219513,0.06097560975609756,0.7073170731707321,0.21951219512195128,2.00
183,0.07608695652173914,0.0,0.010869565217391304,0.03260869565217391,0.0,0.13043478260869562,0.7500000000000008,0.13043478260869562,2.00
184,0.042682926829268296,0.0,0.024390243902439022,0.042682926829268296,0.01524390243902439,0.0274390243902439,0.8475609756097567,0.16158536585365862,2.00
185,0.3956043956043945,0.006868131868131869,0.24587912087912026,0.006868131868131869,0.08928571428571422,0.006868131868131869,0.248626373626373,0.8763736263736236,3.00
186,0.14772727272727268,0.0,0.1931818181818181,0.03977272727272728,0.10227272727272725,0.017045454545454544,0.49999999999999967,0.556818181818182,3.00
187,0.25454545454545474,0.0,0.11515151515151512,0.006060606060606061,0.5090909090909087,0.012121212121212121,0.103030303030303,0.9333333333333357,3.00
188,0.44778481012658383,0.0,0.14398734177215183,0.04113924050632914,0.05221518987341776,0.0031645569620253164,0.3117088607594945,0.7705696202531678,3.00
189,0.10563380281690143,0.0,0.08450704225352114,0.13380281690140847,0.02112676056338028,0.007042253521126761,0.6478873239436613,0.3028169014084505,3.00
190,0.08558030480656499,0.0,0.0011723329425556857,0.030480656506447816,0.3927315357561575,0.0011723329425556857,0.48886283704572475,0.6166471277842959,3.00
191,0.12258064516129036,0.0,0.0,0.0,0.6064516129032265,0.0064516129032258064,0.2645161290322579,0.7741935483870979,3.00
192,0.08902077151335308,0.0,0.011869436201780416,0.04451038575667657,0.5118694362017792,0.001483679525222552,0.3412462908011862,0.7284866468842711,3.00
193,0.04,0.0,0.0,0.02,0.36000000000000015,0.0,0.5800000000000003,0.47000000000000025,3.00
194,0.10335917312661494,0.0,0.0,0.0,0.36434108527131853,0.0,0.5322997416020687,0.5710594315245489,3.00
195,0.02580645161290323,0.0,0.012903225806451613,0.0,0.03548387096774194,0.0064516129032258064,0.919354838709672,0.15806451612903225,1.00
196,0.021138211382113813,0.0,0.0,0.0065040650406504065,0.039024390243902425,0.0,0.9333333333333266,0.08617886178861794,1.00
197,0.0,0.0,0.055555555555555546,0.0,0.02564102564102564,0.008547008547008548,0.9102564102564082,0.094017094017094,1.00
198,0.09756097560975609,0.0,0.0,0.006968641114982578,0.07665505226480836,0.0,0.8188153310104522,0.24041811846689892,1.00
199,0.09069493521790334,0.0,0.0,0.010600706713780918,0.018845700824499413,0.0,0.8798586572438213,0.12603062426383957,1.00
200,0.02824858757062147,0.0,0.005649717514124294,0.02824858757062147,0.005649717514124294,0.0,0.9322033898305048,0.11864406779661021,2.00
201,0.0,0.0,0.0,0.025974025974025976,0.03896103896103896,0.0,0.9350649350649353,0.07792207792207793,2.00
202,0.07418856259659967,0.0,0.010819165378670788,0.027820710973724874,0.4791344667697091,0.0061823802163833074,0.40185471406491663,0.6275115919629061,2.00
203,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.9838709677419347,0.06451612903225806,2.00
204,0.006172839506172839,0.0,0.007716049382716049,0.006172839506172839,0.016975308641975308,0.0,0.9629629629629669,0.040123456790123455,2.00
